"Elements","7-2022"
"Al_Concentration (ng/m3)","414"
"Si_Concentration (ng/m3)","262"
"P_Concentration (ng/m3)","1.12"
"S_Concentration (ng/m3)","464"
"Cl_Concentration (ng/m3)","226"
"K_Concentration (ng/m3)","92.9"
"Ca_Concentration (ng/m3)","199"
"Ti_Concentration (ng/m3)","9.00"
"V_Concentration (ng/m3)","0.305"
"Cr_Concentration (ng/m3)","0.416"
"Mn_Concentration (ng/m3)","2.34"
"Fe_Concentration (ng/m3)","163"
"Co_Concentration (ng/m3)","0.00295"
"Ni_Concentration (ng/m3)","0.179"
"Cu_Concentration (ng/m3)","5.26"
"Zn_Concentration (ng/m3)","15.9"
"Ga_Concentration (ng/m3)","0.0000194"
"Ge_Concentration (ng/m3)","0"
"As_Concentration (ng/m3)","1.02"
"Se_Concentration (ng/m3)","0.370"
"Br_Concentration (ng/m3)","3.27"
"Sr_Concentration (ng/m3)","2.16"
"Y_Concentration (ng/m3)","0"
"Zr_Concentration (ng/m3)","0.0632"
"Mo_Concentration (ng/m3)","0.0445"
"Pd_Concentration (ng/m3)","14.7"
"Ag_Concentration (ng/m3)","0.000772"
"Cd_Concentration (ng/m3)","0.00323"
"In_Concentration (ng/m3)","0"
"Sn_Concentration (ng/m3)","0.00225"
"Sb_Concentration (ng/m3)","0.00259"
"Te_Concentration (ng/m3)","0.00284"
"Ba_Concentration (ng/m3)","2.22"
"La_Concentration (ng/m3)","0.0000202"
"Ce_Concentration (ng/m3)","0.000355"
"Pt_Concentration (ng/m3)","0.0000363"
"Hg_Concentration (ng/m3)","0.000129"
"Tl_Concentration (ng/m3)","0"
"Pb_Concentration (ng/m3)","4.93"
"Bi_Concentration (ng/m3)","0.974"
