"Elements","7-2020"
"Al_Concentration (ng/m3)","597"
"Si_Concentration (ng/m3)","1.18"
"P_Concentration (ng/m3)","0.233"
"S_Concentration (ng/m3)","271"
"Cl_Concentration (ng/m3)","725"
"K_Concentration (ng/m3)","45.5"
"Ca_Concentration (ng/m3)","78.7"
"Ti_Concentration (ng/m3)","3.56"
"V_Concentration (ng/m3)","0.000219"
"Cr_Concentration (ng/m3)","0.0584"
"Mn_Concentration (ng/m3)","0.753"
"Fe_Concentration (ng/m3)","82.3"
"Co_Concentration (ng/m3)","0.000179"
"Ni_Concentration (ng/m3)","0.0128"
"Cu_Concentration (ng/m3)","3.57"
"Zn_Concentration (ng/m3)","5.74"
"Ga_Concentration (ng/m3)","0.0000116"
"Ge_Concentration (ng/m3)","0"
"As_Concentration (ng/m3)","1.02"
"Se_Concentration (ng/m3)","0.0000471"
"Br_Concentration (ng/m3)","2.24"
"Sr_Concentration (ng/m3)","0.556"
"Y_Concentration (ng/m3)","0"
"Zr_Concentration (ng/m3)","0"
"Mo_Concentration (ng/m3)","0"
"Pd_Concentration (ng/m3)","10.7"
"Ag_Concentration (ng/m3)","0"
"Cd_Concentration (ng/m3)","0.000590"
"In_Concentration (ng/m3)","0"
"Sn_Concentration (ng/m3)","0.0261"
"Sb_Concentration (ng/m3)","0.00737"
"Te_Concentration (ng/m3)","0"
"Ba_Concentration (ng/m3)","0.803"
"La_Concentration (ng/m3)","0.000115"
"Ce_Concentration (ng/m3)","0.000221"
"Pt_Concentration (ng/m3)","0.0000912"
"Hg_Concentration (ng/m3)","0"
"Tl_Concentration (ng/m3)","0"
"Pb_Concentration (ng/m3)","0.818"
"Bi_Concentration (ng/m3)","0"
