"Elements","5-2025"
"Al_Concentration (ng/m3)","0"
"Si_Concentration (ng/m3)","7.50"
"P_Concentration (ng/m3)","0.00194"
"S_Concentration (ng/m3)","346"
"Cl_Concentration (ng/m3)","886"
"K_Concentration (ng/m3)","63.3"
"Ca_Concentration (ng/m3)","65.1"
"Ti_Concentration (ng/m3)","3.24"
"V_Concentration (ng/m3)","0.00947"
"Cr_Concentration (ng/m3)","1.10"
"Mn_Concentration (ng/m3)","0.166"
"Fe_Concentration (ng/m3)","78.7"
"Co_Concentration (ng/m3)","0.000156"
"Ni_Concentration (ng/m3)","0.129"
"Cu_Concentration (ng/m3)","2.72"
"Zn_Concentration (ng/m3)","4.81"
"Ga_Concentration (ng/m3)","0.000145"
"Ge_Concentration (ng/m3)","0.000163"
"As_Concentration (ng/m3)","0.182"
"Se_Concentration (ng/m3)","0.123"
"Br_Concentration (ng/m3)","2.84"
"Sr_Concentration (ng/m3)","1.21"
"Y_Concentration (ng/m3)","0.0426"
"Zr_Concentration (ng/m3)","0.0377"
"Mo_Concentration (ng/m3)","0"
"Pd_Concentration (ng/m3)","15.2"
"Ag_Concentration (ng/m3)","0.000604"
"Cd_Concentration (ng/m3)","0.00302"
"In_Concentration (ng/m3)","0.000616"
"Sn_Concentration (ng/m3)","0.00294"
"Sb_Concentration (ng/m3)","0.00340"
"Te_Concentration (ng/m3)","0"
"Ba_Concentration (ng/m3)","0.0312"
"La_Concentration (ng/m3)","0"
"Ce_Concentration (ng/m3)","0.00112"
"Pt_Concentration (ng/m3)","0.000111"
"Hg_Concentration (ng/m3)","0.000318"
"Tl_Concentration (ng/m3)","0.000273"
"Pb_Concentration (ng/m3)","2.30"
"Bi_Concentration (ng/m3)","0"
