"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-10 00:00:18,-1,0,-1,7,0
2024-01-10 00:00:33,-1,0,584,8,0
2024-01-10 00:00:48,-1,0,597,8,0
2024-01-10 00:01:03,-1,0,-1,7,0
2024-01-10 00:01:18,-1,0,592,7,0
2024-01-10 00:01:33,-1,0,-1,7,0
2024-01-10 00:01:48,-1,0,586,7,0
2024-01-10 00:02:03,-1,0,-1,7,0
2024-01-10 00:02:18,-1,0,-1,7,0
2024-01-10 00:02:33,-1,0,-1,7,0
2024-01-10 00:02:48,-1,0,-1,7,0
2024-01-10 00:03:03,-1,0,-1,7,0
2024-01-10 00:03:18,-1,0,-1,7,0
2024-01-10 00:03:33,-1,0,-1,7,0
2024-01-10 00:03:48,-1,0,-1,6,0
2024-01-10 00:04:03,-1,0,614,7,0
2024-01-10 00:04:18,-1,0,600,7,0
2024-01-10 00:04:33,-1,0,599,7,0
2024-01-10 00:04:48,-1,0,598,7,0
2024-01-10 00:05:03,-1,0,599,7,0
2024-01-10 00:05:18,-1,0,592,7,0
2024-01-10 00:05:33,-1,0,600,7,0
2024-01-10 00:05:48,-1,0,-1,7,0
2024-01-10 00:06:03,-1,0,606,7,0
2024-01-10 00:06:18,-1,0,601,7,0
2024-01-10 00:06:33,-1,0,-1,7,0
2024-01-10 00:06:48,-1,0,-1,7,0
2024-01-10 00:07:03,-1,0,-1,6,0
2024-01-10 00:07:18,-1,0,603,6,0
2024-01-10 00:07:33,-1,0,599,7,0
2024-01-10 00:07:48,-1,0,601,7,0
2024-01-10 00:08:03,-1,0,593,7,0
2024-01-10 00:08:18,-1,0,605,7,0
2024-01-10 00:08:33,-1,0,615,7,0
2024-01-10 00:08:48,-1,0,590,7,0
2024-01-10 00:09:03,-1,0,593,7,0
2024-01-10 00:09:18,-1,0,585,7,0
2024-01-10 00:09:33,-1,0,590,7,0
2024-01-10 00:09:48,-1,0,586,7,0
2024-01-10 00:10:03,-1,0,572,7,0
2024-01-10 00:10:18,-1,0,569,7,0
2024-01-10 00:10:33,-1,0,584,7,0
2024-01-10 00:10:48,-1,0,590,7,0
2024-01-10 00:11:03,-1,0,579,7,0
2024-01-10 00:11:18,-1,0,-1,7,0
2024-01-10 00:11:33,-1,0,-1,7,0
2024-01-10 00:11:48,-1,0,605,7,0
2024-01-10 00:12:03,-1,0,590,7,0
2024-01-10 00:12:18,-1,0,589,7,0
2024-01-10 00:12:33,-1,0,589,7,0
2024-01-10 00:12:48,-1,0,-1,7,0
2024-01-10 00:13:03,-1,0,-1,7,0
2024-01-10 00:13:18,-1,0,-1,7,0
2024-01-10 00:13:33,-1,0,-1,7,0
2024-01-10 00:13:48,-1,0,-1,6,0
