"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-22 00:00:07,-1,0,788,8,0
2024-01-22 00:00:22,-1,0,670,8,0
2024-01-22 00:00:37,-1,0,643,8,0
2024-01-22 00:00:52,-1,0,769,8,1
2024-01-22 00:01:07,-1,0,324,8,1
2024-01-22 00:01:22,-1,0,826,8,1
2024-01-22 00:01:37,-1,0,649,8,1
2024-01-22 00:01:52,-1,0,523,8,0
2024-01-22 00:02:07,-1,0,408,8,0
2024-01-22 00:02:22,-1,0,805,8,0
2024-01-22 00:02:37,-1,0,531,8,0
2024-01-22 00:02:52,-1,0,878,8,0
2024-01-22 00:03:07,-1,0,882,8,0
2024-01-22 00:03:22,-1,0,706,8,0
2024-01-22 00:03:37,-1,0,1685,8,0
2024-01-22 00:03:52,-1,0,2046,8,0
2024-01-22 00:04:07,-1,0,1999,8,0
2024-01-22 00:04:22,-1,0,1910,8,0
2024-01-22 00:04:37,-1,0,2792,8,0
2024-01-22 00:04:52,-1,0,2779,8,0
2024-01-22 00:05:07,-1,0,2776,8,0
2024-01-22 00:05:22,-1,0,2780,8,0
2024-01-22 00:05:37,-1,0,927,8,0
2024-01-22 00:05:52,-1,0,915,8,0
2024-01-22 00:06:07,-1,0,854,8,0
2024-01-22 00:06:22,-1,0,767,8,0
2024-01-22 00:06:37,-1,0,772,8,0
2024-01-22 00:06:52,-1,0,731,8,0
2024-01-22 00:07:07,-1,0,915,8,0
2024-01-22 00:07:22,-1,0,728,8,0
2024-01-22 00:07:37,-1,0,527,8,0
2024-01-22 00:07:52,-1,0,589,8,0
2024-01-22 00:08:07,-1,0,871,8,0
2024-01-22 00:08:22,-1,0,737,8,0
2024-01-22 00:08:37,-1,0,675,8,0
2024-01-22 00:08:52,-1,0,811,8,0
2024-01-22 00:09:07,-1,0,646,7,0
2024-01-22 00:09:22,-1,0,616,7,0
2024-01-22 00:09:37,-1,0,633,7,0
2024-01-22 00:09:52,-1,0,631,7,0
2024-01-22 00:10:07,-1,0,622,7,0
2024-01-22 00:10:22,-1,0,823,7,0
2024-01-22 00:10:37,-1,0,916,7,0
2024-01-22 00:10:52,-1,0,854,7,0
2024-01-22 00:11:07,-1,0,2763,7,0
2024-01-22 00:11:22,-1,0,2764,7,0
2024-01-22 00:11:37,-1,0,623,7,0
2024-01-22 00:11:52,-1,0,541,7,0
2024-01-22 00:12:07,-1,0,590,7,0
2024-01-22 00:12:22,-1,0,549,7,0
2024-01-22 00:12:37,-1,0,697,7,0
2024-01-22 00:12:52,-1,0,621,8,0
2024-01-22 00:13:07,-1,0,1010,8,0
2024-01-22 00:13:22,-1,0,963,8,0
2024-01-22 00:13:37,-1,0,753,8,0
2024-01-22 00:13:52,-1,0,710,8,0
2024-01-22 00:14:07,-1,0,666,8,0
2024-01-22 00:14:22,-1,0,648,8,0
2024-01-22 00:14:37,-1,0,764,8,0
2024-01-22 00:14:52,-1,0,931,8,0
2024-01-22 00:15:07,-1,0,859,8,0
2024-01-22 00:15:22,-1,0,812,8,0
2024-01-22 00:15:37,-1,0,804,8,0
2024-01-22 00:15:52,-1,0,798,8,0
2024-01-22 00:16:07,-1,0,828,8,0
2024-01-22 00:16:22,-1,0,939,8,0
2024-01-22 00:16:37,-1,0,924,8,0
2024-01-22 00:16:52,-1,0,929,8,0
2024-01-22 00:17:07,-1,0,823,8,0
2024-01-22 00:17:22,-1,0,748,8,0
2024-01-22 00:17:37,-1,0,808,8,0
2024-01-22 00:17:52,-1,0,983,8,0
2024-01-22 00:18:07,-1,0,732,8,0
2024-01-22 00:18:22,-1,0,641,8,0
2024-01-22 00:18:37,-1,0,2885,8,0
2024-01-22 00:18:52,-1,0,648,8,0
2024-01-22 00:19:07,-1,0,1039,8,0
2024-01-22 00:19:22,-1,0,1012,8,0
2024-01-22 00:19:37,-1,0,787,8,0
2024-01-22 00:19:52,-1,0,945,8,0
2024-01-22 00:20:07,-1,0,829,8,0
2024-01-22 00:20:22,-1,0,849,8,0
2024-01-22 00:20:37,-1,0,925,8,0
2024-01-22 00:20:52,-1,0,808,8,0
2024-01-22 00:21:07,-1,0,891,8,0
2024-01-22 00:21:22,-1,0,855,8,0
2024-01-22 00:21:37,-1,0,779,8,0
2024-01-22 00:21:52,-1,0,858,8,0
2024-01-22 00:22:07,-1,0,871,8,0
2024-01-22 00:22:22,-1,0,678,8,0
2024-01-22 00:22:37,-1,0,2940,8,0
2024-01-22 00:22:52,-1,0,884,8,0
2024-01-22 00:23:07,-1,0,850,8,0
2024-01-22 00:23:22,-1,0,749,8,0
2024-01-22 00:23:37,-1,0,695,8,0
2024-01-22 00:23:52,-1,0,951,8,0
2024-01-22 00:24:07,-1,0,901,8,0
2024-01-22 00:24:22,-1,0,818,8,0
2024-01-22 00:24:37,-1,0,845,8,0
2024-01-22 00:24:52,-1,0,839,8,0
2024-01-22 00:25:07,-1,0,849,8,0
2024-01-22 00:25:22,-1,0,843,8,0
2024-01-22 00:25:37,-1,0,889,8,0
2024-01-22 00:25:52,-1,0,750,8,0
2024-01-22 00:26:07,-1,0,2518,8,0
2024-01-22 00:26:22,-1,0,2547,8,0
2024-01-22 00:26:37,-1,0,955,8,0
2024-01-22 00:26:52,-1,0,889,8,0
2024-01-22 00:27:07,-1,0,812,8,0
2024-01-22 00:27:22,-1,0,725,8,0
2024-01-22 00:27:37,-1,0,739,8,0
2024-01-22 00:27:52,-1,0,885,8,0
2024-01-22 00:28:07,-1,0,826,8,0
2024-01-22 00:28:22,-1,0,832,8,0
2024-01-22 00:28:37,-1,0,764,8,0
2024-01-22 00:28:52,-1,0,3302,8,0
2024-01-22 00:29:07,-1,0,900,8,0
2024-01-22 00:29:22,-1,0,830,8,0
2024-01-22 00:29:37,-1,0,677,8,0
2024-01-22 00:29:52,-1,0,888,8,0
2024-01-22 00:30:07,-1,0,843,8,0
2024-01-22 00:30:22,-1,0,753,8,0
2024-01-22 00:30:37,-1,0,739,8,0
2024-01-22 00:30:52,-1,0,752,8,0
2024-01-22 00:31:07,-1,0,962,8,0
2024-01-22 00:31:22,-1,0,828,8,0
2024-01-22 00:31:37,-1,0,897,8,0
2024-01-22 00:31:52,-1,0,764,8,0
2024-01-22 00:32:07,-1,0,661,8,0
2024-01-22 00:32:22,-1,0,817,8,0
2024-01-22 00:32:37,-1,0,775,8,0
2024-01-22 00:32:52,-1,0,800,8,0
2024-01-22 00:33:07,-1,0,784,8,0
2024-01-22 00:33:22,-1,0,766,8,0
2024-01-22 00:33:37,-1,0,742,8,0
2024-01-22 00:33:52,-1,0,781,8,0
2024-01-22 00:34:07,-1,0,757,8,0
2024-01-22 00:34:22,-1,0,695,8,0
2024-01-22 00:34:37,-1,0,902,8,0
2024-01-22 00:34:52,-1,0,845,8,0
2024-01-22 00:35:07,-1,0,838,8,0
2024-01-22 00:35:22,-1,0,935,8,0
2024-01-22 00:35:37,-1,0,897,8,0
2024-01-22 00:35:52,-1,0,860,8,0
2024-01-22 00:36:07,-1,0,705,8,0
2024-01-22 00:36:22,-1,0,804,8,0
2024-01-22 00:36:37,-1,0,786,8,0
2024-01-22 00:36:52,-1,0,780,8,0
2024-01-22 00:37:07,-1,0,855,8,0
2024-01-22 00:37:22,-1,0,799,8,0
2024-01-22 00:37:37,-1,0,927,8,0
2024-01-22 00:37:52,-1,0,860,8,0
2024-01-22 00:38:07,-1,0,788,8,0
2024-01-22 00:38:22,-1,0,747,8,0
2024-01-22 00:38:37,-1,0,737,8,0
2024-01-22 00:38:52,-1,0,793,8,0
2024-01-22 00:39:07,-1,0,726,8,0
2024-01-22 00:39:22,-1,0,694,8,0
2024-01-22 00:39:37,-1,0,634,8,0
2024-01-22 00:39:52,-1,0,739,8,0
2024-01-22 00:40:07,-1,0,958,8,0
2024-01-22 00:40:22,-1,0,725,8,0
2024-01-22 00:40:37,-1,0,754,8,0
2024-01-22 00:40:52,-1,0,709,8,0
2024-01-22 00:41:07,-1,0,1002,8,0
2024-01-22 00:41:22,-1,0,798,8,0
2024-01-22 00:41:37,-1,0,786,8,0
2024-01-22 00:41:52,-1,0,772,8,0
2024-01-22 00:42:07,-1,0,753,8,0
2024-01-22 00:42:22,-1,0,746,8,0
2024-01-22 00:42:37,-1,0,871,8,0
2024-01-22 00:42:52,-1,0,888,8,0
2024-01-22 00:43:07,-1,0,878,8,0
2024-01-22 00:43:22,-1,0,839,8,0
2024-01-22 00:43:37,-1,0,797,8,0
2024-01-22 00:43:52,-1,0,1204,8,0
2024-01-22 00:44:07,-1,0,1062,8,0
2024-01-22 00:44:22,-1,0,1111,8,0
2024-01-22 00:44:37,-1,0,961,8,0
2024-01-22 00:44:52,-1,0,854,8,0
2024-01-22 00:45:07,-1,0,831,8,0
2024-01-22 00:45:22,-1,0,900,8,0
2024-01-22 00:45:37,-1,0,905,8,0
2024-01-22 00:45:52,-1,0,817,8,0
2024-01-22 00:46:07,-1,0,788,8,0
2024-01-22 00:46:22,-1,0,857,8,0
2024-01-22 00:46:37,-1,0,899,8,0
2024-01-22 00:46:52,-1,0,850,8,0
2024-01-22 00:47:07,-1,0,769,8,0
2024-01-22 00:47:22,-1,0,736,8,0
2024-01-22 00:47:37,-1,0,724,8,0
2024-01-22 00:47:52,-1,0,769,8,0
2024-01-22 00:48:07,-1,0,707,8,0
2024-01-22 00:48:22,-1,0,760,8,0
2024-01-22 00:48:37,-1,0,722,8,0
2024-01-22 00:48:52,-1,0,717,8,0
2024-01-22 00:49:07,-1,0,889,8,0
2024-01-22 00:49:22,-1,0,1333,8,0
2024-01-22 00:49:37,-1,0,528,8,0
2024-01-22 00:49:52,-1,0,818,8,0
2024-01-22 00:50:07,-1,0,897,8,0
2024-01-22 00:50:22,-1,0,853,8,0
2024-01-22 00:50:37,-1,0,757,8,0
2024-01-22 00:50:52,-1,0,693,8,0
2024-01-22 00:51:07,-1,0,1111,8,0
2024-01-22 00:51:22,-1,0,842,8,0
2024-01-22 00:51:37,-1,0,914,8,0
2024-01-22 00:51:52,-1,0,750,8,0
2024-01-22 00:52:07,-1,0,768,8,0
2024-01-22 00:52:22,-1,0,845,8,0
2024-01-22 00:52:37,-1,0,1012,8,0
2024-01-22 00:52:52,-1,0,1059,8,0
2024-01-22 00:53:07,-1,0,1040,8,0
2024-01-22 00:53:22,-1,0,739,8,0
2024-01-22 00:53:37,-1,0,724,8,0
2024-01-22 00:53:52,-1,0,1120,8,0
2024-01-22 00:54:07,-1,0,904,8,0
2024-01-22 00:54:22,-1,0,856,8,0
2024-01-22 00:54:37,-1,0,816,8,0
2024-01-22 00:54:52,-1,0,733,8,0
2024-01-22 00:55:07,-1,0,803,8,0
2024-01-22 00:55:22,-1,0,797,8,0
2024-01-22 00:55:37,-1,0,709,8,0
2024-01-22 00:55:52,-1,0,769,8,0
2024-01-22 00:56:07,-1,0,803,8,0
2024-01-22 00:56:22,-1,0,770,8,0
2024-01-22 00:56:37,-1,0,776,8,0
2024-01-22 00:56:52,-1,0,767,8,0
2024-01-22 00:57:07,-1,0,719,8,0
2024-01-22 00:57:22,-1,0,678,8,0
2024-01-22 00:57:37,-1,0,706,8,0
2024-01-22 00:57:52,-1,0,677,8,0
2024-01-22 00:58:07,-1,0,786,8,0
2024-01-22 00:58:22,-1,0,763,8,0
2024-01-22 00:58:37,-1,0,727,8,0
2024-01-22 00:58:52,-1,0,705,8,0
2024-01-22 00:59:07,-1,0,707,8,0
2024-01-22 00:59:22,-1,0,715,8,0
2024-01-22 00:59:37,-1,0,637,8,0
2024-01-22 00:59:52,-1,0,700,8,0
2024-01-22 01:00:07,-1,0,737,8,0
2024-01-22 01:00:22,-1,0,720,8,0
2024-01-22 01:00:37,-1,0,691,8,0
2024-01-22 01:00:52,-1,0,672,8,0
2024-01-22 01:01:07,-1,0,680,8,0
2024-01-22 01:01:22,-1,0,643,8,0
2024-01-22 01:01:37,-1,0,617,8,0
2024-01-22 01:01:52,-1,0,766,8,0
2024-01-22 01:02:07,-1,0,765,8,0
2024-01-22 01:02:22,-1,0,752,8,0
2024-01-22 01:02:37,-1,0,771,8,0
2024-01-22 01:02:52,-1,0,668,8,0
2024-01-22 01:03:07,-1,0,728,8,0
2024-01-22 01:03:22,-1,0,676,8,0
2024-01-22 01:03:37,-1,0,725,8,0
2024-01-22 01:03:52,-1,0,642,8,1
2024-01-22 01:04:07,-1,0,636,8,1
2024-01-22 01:04:22,-1,0,619,8,0
2024-01-22 01:04:37,-1,0,622,8,0
2024-01-22 01:04:52,-1,0,587,8,0
2024-01-22 01:05:07,-1,0,660,8,1
2024-01-22 01:05:22,-1,0,695,8,1
2024-01-22 01:05:37,-1,0,672,8,1
2024-01-22 01:05:52,-1,0,765,8,1
2024-01-22 01:06:07,-1,0,598,8,1
2024-01-22 01:06:22,-1,0,667,8,1
2024-01-22 01:06:37,-1,0,601,8,1
2024-01-22 01:06:52,-1,0,591,8,1
2024-01-22 01:07:07,-1,0,564,8,1
2024-01-22 01:07:22,-1,0,543,8,1
2024-01-22 01:07:37,-1,0,575,8,1
2024-01-22 01:07:52,-1,0,646,8,1
2024-01-22 01:08:07,-1,0,554,8,1
2024-01-22 01:08:22,-1,0,549,8,1
2024-01-22 01:08:37,-1,0,562,8,1
2024-01-22 01:08:52,-1,0,631,8,1
2024-01-22 01:09:07,-1,0,603,8,1
