"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-13 00:00:04,-1,0,227,8,0
2024-01-13 00:00:19,-1,0,228,8,0
2024-01-13 00:00:34,-1,0,228,8,0
2024-01-13 00:00:49,-1,0,228,8,0
2024-01-13 00:01:04,-1,0,228,8,0
2024-01-13 00:01:19,-1,0,228,8,0
2024-01-13 00:01:34,-1,0,228,8,0
2024-01-13 00:01:49,-1,0,227,8,0
2024-01-13 00:02:04,-1,0,228,8,0
2024-01-13 00:02:19,-1,0,229,8,0
2024-01-13 00:02:34,-1,0,229,8,0
2024-01-13 00:02:49,-1,0,228,8,0
2024-01-13 00:03:04,-1,0,226,8,0
2024-01-13 00:03:19,-1,0,225,8,0
2024-01-13 00:03:34,-1,0,227,8,0
2024-01-13 00:03:49,-1,0,229,8,0
2024-01-13 00:04:04,-1,0,230,8,0
2024-01-13 00:04:19,-1,0,230,8,0
2024-01-13 00:04:34,-1,0,229,8,0
2024-01-13 00:04:49,-1,0,229,8,0
2024-01-13 00:05:04,-1,0,229,8,0
2024-01-13 00:05:19,-1,0,228,8,0
2024-01-13 00:05:34,-1,0,229,8,0
2024-01-13 00:05:49,-1,0,230,8,0
2024-01-13 00:06:04,-1,0,227,8,0
2024-01-13 00:06:19,-1,0,225,8,0
2024-01-13 00:06:34,-1,0,227,8,0
2024-01-13 00:06:49,-1,0,228,8,0
2024-01-13 00:07:04,-1,0,230,8,0
2024-01-13 00:07:19,-1,0,231,8,0
2024-01-13 00:07:34,-1,0,229,8,0
2024-01-13 00:07:49,-1,0,228,8,0
2024-01-13 00:08:04,-1,0,228,8,0
2024-01-13 00:08:19,-1,0,226,8,0
2024-01-13 00:08:34,-1,0,226,8,0
2024-01-13 00:08:49,-1,0,226,8,0
2024-01-13 00:09:04,-1,0,226,8,0
2024-01-13 00:09:19,-1,0,225,8,0
2024-01-13 00:09:34,-1,0,224,8,0
2024-01-13 00:09:49,-1,0,226,8,0
2024-01-13 00:10:04,-1,0,220,8,0
2024-01-13 00:10:19,-1,0,229,8,0
2024-01-13 00:10:34,-1,0,227,8,0
2024-01-13 00:10:49,-1,0,229,8,0
2024-01-13 00:11:04,-1,0,226,8,0
2024-01-13 00:11:19,-1,0,225,8,0
2024-01-13 00:11:34,-1,0,217,8,0
2024-01-13 00:11:49,-1,0,220,8,0
2024-01-13 00:12:04,-1,0,229,8,0
2024-01-13 00:12:19,-1,0,224,8,0
2024-01-13 00:12:34,-1,0,220,8,0
2024-01-13 00:12:49,-1,0,230,8,0
2024-01-13 00:13:04,-1,0,229,8,0
2024-01-13 00:13:19,-1,0,233,8,0
2024-01-13 00:13:34,-1,0,233,8,0
2024-01-13 00:13:49,-1,0,222,8,0
2024-01-13 00:14:04,-1,0,216,8,0
2024-01-13 00:14:19,-1,0,215,8,0
2024-01-13 00:14:34,-1,0,217,8,0
2024-01-13 00:14:49,-1,0,211,8,0
2024-01-13 00:15:04,-1,0,213,8,0
2024-01-13 00:15:19,-1,0,215,8,0
2024-01-13 00:15:34,-1,0,216,8,0
2024-01-13 00:15:49,-1,0,215,8,0
2024-01-13 00:16:04,-1,0,220,8,0
2024-01-13 00:16:19,-1,0,222,8,0
2024-01-13 00:16:34,-1,0,215,8,0
2024-01-13 00:16:49,-1,0,212,8,0
2024-01-13 00:17:04,-1,0,220,8,0
2024-01-13 00:17:19,-1,0,219,8,0
2024-01-13 00:17:34,-1,0,229,8,0
2024-01-13 00:17:49,-1,0,225,8,0
2024-01-13 00:18:04,-1,0,227,8,0
2024-01-13 00:18:19,-1,0,230,8,0
2024-01-13 00:18:34,-1,0,231,8,0
2024-01-13 00:18:49,-1,0,222,8,0
2024-01-13 00:19:04,-1,0,219,8,0
2024-01-13 00:19:19,-1,0,216,8,0
2024-01-13 00:19:34,-1,0,215,8,0
2024-01-13 00:19:49,-1,0,218,8,0
2024-01-13 00:20:04,-1,0,220,8,0
2024-01-13 00:20:19,-1,0,219,8,0
2024-01-13 00:20:34,-1,0,220,8,0
2024-01-13 00:20:49,-1,0,218,8,0
2024-01-13 00:21:04,-1,0,217,8,0
2024-01-13 00:21:19,-1,0,220,8,0
2024-01-13 00:21:34,-1,0,222,8,0
2024-01-13 00:21:49,-1,0,222,8,0
2024-01-13 00:22:04,-1,0,224,8,0
2024-01-13 00:22:19,-1,0,224,8,0
2024-01-13 00:22:34,-1,0,221,8,0
2024-01-13 00:22:49,-1,0,222,8,0
2024-01-13 00:23:04,-1,0,224,8,0
2024-01-13 00:23:19,-1,0,225,8,0
2024-01-13 00:23:34,-1,0,222,8,0
2024-01-13 00:23:49,-1,0,221,8,0
2024-01-13 00:24:04,-1,0,221,8,0
2024-01-13 00:24:19,-1,0,224,8,0
2024-01-13 00:24:34,-1,0,224,8,0
2024-01-13 00:24:49,-1,0,222,8,0
2024-01-13 00:25:04,-1,0,223,8,0
2024-01-13 00:25:19,-1,0,227,8,0
2024-01-13 00:25:34,-1,0,223,8,0
2024-01-13 00:25:49,-1,0,226,8,0
2024-01-13 00:26:04,-1,0,227,8,0
2024-01-13 00:26:19,-1,0,224,8,0
2024-01-13 00:26:34,-1,0,225,8,0
2024-01-13 00:26:49,-1,0,227,8,0
2024-01-13 00:27:04,-1,0,228,8,0
2024-01-13 00:27:19,-1,0,228,8,0
2024-01-13 00:27:34,-1,0,230,8,0
2024-01-13 00:27:49,-1,0,230,8,0
2024-01-13 00:28:04,-1,0,229,8,0
2024-01-13 00:28:19,-1,0,230,8,0
2024-01-13 00:28:34,-1,0,231,8,0
2024-01-13 00:28:49,-1,0,231,8,0
2024-01-13 00:29:04,-1,0,229,8,0
2024-01-13 00:29:19,-1,0,230,8,0
2024-01-13 00:29:34,-1,0,229,8,0
2024-01-13 00:29:49,-1,0,229,8,0
2024-01-13 00:30:04,-1,0,230,8,0
2024-01-13 00:30:19,-1,0,230,8,0
2024-01-13 00:30:34,-1,0,231,8,0
2024-01-13 00:30:49,-1,0,230,8,0
2024-01-13 00:31:04,-1,0,230,8,0
2024-01-13 00:31:19,-1,0,230,8,0
2024-01-13 00:31:34,-1,0,232,8,0
2024-01-13 00:31:49,-1,0,230,8,0
2024-01-13 00:32:04,-1,0,232,8,0
2024-01-13 00:32:19,-1,0,231,8,0
2024-01-13 00:32:34,-1,0,233,8,0
2024-01-13 00:32:49,-1,0,232,8,0
2024-01-13 00:33:04,-1,0,231,8,0
2024-01-13 00:33:19,-1,0,230,8,0
2024-01-13 00:33:34,-1,0,227,8,0
2024-01-13 00:33:49,-1,0,227,8,0
2024-01-13 00:34:04,-1,0,229,8,0
2024-01-13 00:34:19,-1,0,233,8,0
2024-01-13 00:34:34,-1,0,234,8,0
2024-01-13 00:34:49,-1,0,226,8,0
2024-01-13 00:35:04,-1,0,230,8,0
2024-01-13 00:35:19,-1,0,229,8,0
2024-01-13 00:35:34,-1,0,232,8,0
2024-01-13 00:35:49,-1,0,233,8,0
2024-01-13 00:36:04,-1,0,232,8,0
2024-01-13 00:36:19,-1,0,231,8,0
2024-01-13 00:36:34,-1,0,235,8,0
2024-01-13 00:36:49,-1,0,233,8,0
2024-01-13 00:37:04,-1,0,232,8,0
2024-01-13 00:37:19,-1,0,233,8,0
2024-01-13 00:37:34,-1,0,232,8,0
2024-01-13 00:37:49,-1,0,234,8,0
2024-01-13 00:38:04,-1,0,236,8,0
2024-01-13 00:38:19,-1,0,234,8,0
2024-01-13 00:38:34,-1,0,236,8,0
2024-01-13 00:38:49,-1,0,236,8,0
2024-01-13 00:39:04,-1,0,232,8,0
2024-01-13 00:39:19,-1,0,229,8,0
2024-01-13 00:39:34,-1,0,228,8,0
2024-01-13 00:39:49,-1,0,229,8,0
2024-01-13 00:40:04,-1,0,224,8,0
2024-01-13 00:40:19,-1,0,219,8,0
2024-01-13 00:40:34,-1,0,225,8,0
2024-01-13 00:40:49,-1,0,215,8,0
2024-01-13 00:41:04,-1,0,210,8,0
2024-01-13 00:41:19,-1,0,212,8,0
2024-01-13 00:41:34,-1,0,221,8,0
2024-01-13 00:41:49,-1,0,226,8,0
2024-01-13 00:42:04,-1,0,221,8,0
2024-01-13 00:42:19,-1,0,217,8,0
2024-01-13 00:42:34,-1,0,220,8,0
2024-01-13 00:42:49,-1,0,219,8,0
2024-01-13 00:43:04,-1,0,224,8,0
2024-01-13 00:43:19,-1,0,216,8,0
2024-01-13 00:43:34,-1,0,215,8,0
2024-01-13 00:43:49,-1,0,220,8,0
2024-01-13 00:44:04,-1,0,216,8,0
2024-01-13 00:44:19,-1,0,214,8,0
2024-01-13 00:44:34,-1,0,216,8,0
2024-01-13 00:44:49,-1,0,216,8,0
2024-01-13 00:45:04,-1,0,227,8,0
2024-01-13 00:45:19,-1,0,218,8,0
2024-01-13 00:45:34,-1,0,209,8,0
2024-01-13 00:45:49,-1,0,233,8,0
2024-01-13 00:46:04,-1,0,244,8,0
2024-01-13 00:46:19,-1,0,232,8,0
2024-01-13 00:46:34,-1,0,231,8,0
2024-01-13 00:46:49,-1,0,231,8,0
2024-01-13 00:47:04,-1,0,222,8,0
2024-01-13 00:47:19,-1,0,230,8,0
2024-01-13 00:47:34,-1,0,227,8,0
2024-01-13 00:47:49,-1,0,231,8,0
2024-01-13 00:48:04,-1,0,232,8,0
2024-01-13 00:48:19,-1,0,233,8,0
2024-01-13 00:48:34,-1,0,225,8,0
2024-01-13 00:48:49,-1,0,229,8,0
2024-01-13 00:49:04,-1,0,231,8,0
2024-01-13 00:49:19,-1,0,237,8,0
2024-01-13 00:49:34,-1,0,234,8,0
2024-01-13 00:49:49,-1,0,235,8,0
2024-01-13 00:50:04,-1,0,233,8,0
2024-01-13 00:50:19,-1,0,232,8,0
2024-01-13 00:50:34,-1,0,231,8,0
2024-01-13 00:50:49,-1,0,230,8,0
2024-01-13 00:51:04,-1,0,232,8,0
2024-01-13 00:51:19,-1,0,235,8,0
2024-01-13 00:51:34,-1,0,231,8,0
2024-01-13 00:51:49,-1,0,229,8,0
2024-01-13 00:52:04,-1,0,239,8,0
2024-01-13 00:52:19,-1,0,239,8,0
2024-01-13 00:52:34,-1,0,237,8,0
2024-01-13 00:52:49,-1,0,240,8,0
2024-01-13 00:53:04,-1,0,241,8,0
2024-01-13 00:53:19,-1,0,241,8,0
2024-01-13 00:53:34,-1,0,242,8,0
2024-01-13 00:53:49,-1,0,238,8,0
2024-01-13 00:54:04,-1,0,238,8,0
2024-01-13 00:54:19,-1,0,241,8,0
2024-01-13 00:54:34,-1,0,245,8,0
2024-01-13 00:54:49,-1,0,244,8,0
2024-01-13 00:55:04,-1,0,243,8,0
2024-01-13 00:55:19,-1,0,237,8,0
2024-01-13 00:55:34,-1,0,221,8,0
2024-01-13 00:55:49,-1,0,221,8,0
2024-01-13 00:56:04,-1,0,229,8,0
2024-01-13 00:56:19,-1,0,233,8,0
2024-01-13 00:56:34,-1,0,236,8,0
2024-01-13 00:56:49,-1,0,224,8,0
2024-01-13 00:57:04,-1,0,234,8,0
2024-01-13 00:57:19,-1,0,223,8,0
2024-01-13 00:57:34,-1,0,217,8,0
2024-01-13 00:57:49,-1,0,216,8,0
2024-01-13 00:58:04,-1,0,230,8,0
2024-01-13 00:58:19,-1,0,229,8,0
2024-01-13 00:58:34,-1,0,226,8,0
2024-01-13 00:58:49,-1,0,224,8,0
2024-01-13 00:59:04,-1,0,224,8,0
2024-01-13 00:59:19,-1,0,225,8,0
2024-01-13 00:59:34,-1,0,226,8,0
2024-01-13 00:59:49,-1,0,229,8,0
2024-01-13 01:00:04,-1,0,226,8,0
2024-01-13 01:00:19,-1,0,225,8,0
2024-01-13 01:00:34,-1,0,229,8,0
2024-01-13 01:00:49,-1,0,245,8,0
2024-01-13 01:01:04,-1,0,240,8,0
2024-01-13 01:01:19,-1,0,227,8,0
2024-01-13 01:01:34,-1,0,223,8,0
2024-01-13 01:01:49,-1,0,225,8,0
2024-01-13 01:02:04,-1,0,226,8,0
2024-01-13 01:02:19,-1,0,225,8,0
2024-01-13 01:02:34,-1,0,234,8,0
2024-01-13 01:02:49,-1,0,234,8,0
2024-01-13 01:03:04,-1,0,229,8,0
2024-01-13 01:03:19,-1,0,236,8,0
2024-01-13 01:03:34,-1,0,235,8,0
