"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-20 00:00:06,470,2,8118,7,0
2024-01-20 00:00:21,485,2,8120,7,0
2024-01-20 00:00:36,485,2,8117,7,0
2024-01-20 00:00:51,485,2,8119,7,0
2024-01-20 00:01:06,485,2,8119,7,0
2024-01-20 00:01:21,619,2,8121,7,0
2024-01-20 00:01:36,604,2,8117,7,0
2024-01-20 00:01:51,604,2,-1,7,0
2024-01-20 00:02:06,604,2,-1,7,0
2024-01-20 00:02:21,589,2,-1,7,0
2024-01-20 00:02:36,589,2,-1,7,0
2024-01-20 00:02:51,589,2,-1,7,0
2024-01-20 00:03:06,589,2,-1,6,0
2024-01-20 00:03:21,589,2,5802,6,0
2024-01-20 00:03:36,589,2,5802,6,0
2024-01-20 00:03:51,589,1,5802,6,0
2024-01-20 00:04:06,574,1,5803,7,0
2024-01-20 00:04:21,574,1,5799,6,0
2024-01-20 00:04:36,574,1,5798,7,0
2024-01-20 00:04:51,574,1,5797,7,0
2024-01-20 00:05:06,574,1,5796,7,0
2024-01-20 00:05:21,574,1,5791,7,0
2024-01-20 00:05:36,574,1,5786,7,0
2024-01-20 00:05:51,574,1,5775,7,0
2024-01-20 00:06:06,589,1,5651,7,0
2024-01-20 00:06:21,589,1,5643,7,0
2024-01-20 00:06:36,589,1,5635,7,0
2024-01-20 00:06:51,589,1,5628,7,0
2024-01-20 00:07:06,589,1,5612,7,0
2024-01-20 00:07:21,589,1,5601,7,0
2024-01-20 00:07:36,589,1,5588,7,0
2024-01-20 00:07:51,604,1,5578,7,0
2024-01-20 00:08:06,604,1,5574,7,0
2024-01-20 00:08:21,604,1,5569,7,0
2024-01-20 00:08:36,604,1,5565,7,0
2024-01-20 00:08:51,604,1,5561,7,0
2024-01-20 00:09:06,604,1,5564,7,0
2024-01-20 00:09:21,619,1,5559,7,0
2024-01-20 00:09:36,619,1,5553,7,0
2024-01-20 00:09:51,619,1,5544,7,0
2024-01-20 00:10:06,619,1,5550,7,0
2024-01-20 00:10:21,619,1,5550,7,0
2024-01-20 00:10:36,619,1,5355,7,0
2024-01-20 00:10:51,634,1,5354,7,0
2024-01-20 00:11:06,634,1,5351,7,0
2024-01-20 00:11:21,634,1,5348,7,0
2024-01-20 00:11:36,634,1,5349,7,0
2024-01-20 00:11:51,634,1,5353,7,0
2024-01-20 00:12:06,634,1,5551,7,0
2024-01-20 00:12:21,634,1,5548,7,0
2024-01-20 00:12:36,634,1,5549,7,0
2024-01-20 00:12:51,634,1,5555,7,0
2024-01-20 00:13:06,634,1,5552,7,0
2024-01-20 00:13:21,634,1,5558,7,0
2024-01-20 00:13:36,634,1,5565,7,0
2024-01-20 00:13:51,634,1,5568,7,0
2024-01-20 00:14:06,634,1,5568,7,0
2024-01-20 00:14:21,634,1,5570,7,0
2024-01-20 00:14:36,634,1,5570,7,0
2024-01-20 00:14:51,634,1,5597,7,0
2024-01-20 00:15:06,634,1,5633,7,0
2024-01-20 00:15:21,634,1,5676,7,0
2024-01-20 00:15:36,634,1,9655,7,0
2024-01-20 00:15:51,634,1,9640,7,0
2024-01-20 00:16:06,634,1,9655,7,0
2024-01-20 00:16:21,634,1,9655,7,0
2024-01-20 00:16:36,634,1,9655,7,0
2024-01-20 00:16:51,634,1,9655,7,0
2024-01-20 00:17:06,634,1,7935,7,0
2024-01-20 00:17:21,634,1,7927,7,0
2024-01-20 00:17:36,619,1,7917,7,0
2024-01-20 00:17:51,619,1,7905,7,0
2024-01-20 00:18:06,619,1,7894,7,0
2024-01-20 00:18:21,619,1,7857,7,0
2024-01-20 00:18:36,619,1,7846,7,0
2024-01-20 00:18:51,619,1,7830,7,0
2024-01-20 00:19:06,619,1,7752,7,0
2024-01-20 00:19:21,619,1,7722,7,0
2024-01-20 00:19:36,619,1,7689,7,0
2024-01-20 00:19:51,619,2,7686,7,0
2024-01-20 00:20:06,619,2,7685,7,0
2024-01-20 00:20:21,619,2,7683,7,0
2024-01-20 00:20:36,604,1,7687,7,0
2024-01-20 00:20:51,604,2,7688,7,0
2024-01-20 00:21:06,604,2,7683,7,0
2024-01-20 00:21:21,604,2,7683,7,0
2024-01-20 00:21:36,589,2,7683,7,0
2024-01-20 00:21:51,589,2,7682,7,0
2024-01-20 00:22:06,589,2,7684,7,0
2024-01-20 00:22:21,589,2,7685,7,0
2024-01-20 00:22:36,589,2,7686,7,0
2024-01-20 00:22:51,574,2,7690,7,0
2024-01-20 00:23:06,574,2,9745,7,0
2024-01-20 00:23:21,574,2,9745,7,0
2024-01-20 00:23:36,574,2,9745,7,0
2024-01-20 00:23:51,574,2,9730,7,0
2024-01-20 00:24:06,559,2,9730,7,0
2024-01-20 00:24:21,559,2,9730,7,0
2024-01-20 00:24:36,559,2,9730,7,0
2024-01-20 00:24:51,559,2,9730,7,0
2024-01-20 00:25:06,559,2,9715,7,0
2024-01-20 00:25:21,559,2,9715,7,0
2024-01-20 00:25:36,559,2,9685,7,0
2024-01-20 00:25:51,559,2,9685,7,0
2024-01-20 00:26:06,559,2,9670,7,0
2024-01-20 00:26:21,559,2,9670,7,0
2024-01-20 00:26:36,559,2,9670,7,0
2024-01-20 00:26:51,544,2,9655,7,0
2024-01-20 00:27:06,544,2,9655,7,0
2024-01-20 00:27:21,559,2,9655,7,0
2024-01-20 00:27:36,559,2,9625,7,0
2024-01-20 00:27:51,559,2,9535,7,0
2024-01-20 00:28:06,559,2,9535,7,0
2024-01-20 00:28:21,559,2,9535,7,0
2024-01-20 00:28:36,559,2,9520,7,0
2024-01-20 00:28:51,559,2,9520,7,0
2024-01-20 00:29:06,559,2,9509,7,0
2024-01-20 00:29:21,559,2,9507,7,0
2024-01-20 00:29:36,559,2,9507,7,0
2024-01-20 00:29:51,559,2,9506,7,0
2024-01-20 00:30:06,559,2,9505,7,0
2024-01-20 00:30:21,559,2,9491,7,0
2024-01-20 00:30:36,559,2,9491,7,0
2024-01-20 00:30:51,559,2,9491,7,0
2024-01-20 00:31:06,559,2,9476,7,0
2024-01-20 00:31:21,559,2,9461,7,0
2024-01-20 00:31:36,544,2,9461,7,0
2024-01-20 00:31:51,544,2,9447,7,0
2024-01-20 00:32:06,544,2,9446,7,0
2024-01-20 00:32:21,529,2,9431,7,0
2024-01-20 00:32:36,529,2,9431,7,0
2024-01-20 00:32:51,514,2,9431,7,0
2024-01-20 00:33:06,485,2,9431,7,0
2024-01-20 00:33:21,470,2,9420,7,0
2024-01-20 00:33:36,470,2,9416,7,0
2024-01-20 00:33:51,455,2,9416,7,0
2024-01-20 00:34:06,455,2,9416,7,0
2024-01-20 00:34:21,455,2,9401,7,0
2024-01-20 00:34:36,455,2,9401,7,0
2024-01-20 00:34:51,455,2,9401,7,0
2024-01-20 00:35:06,455,2,9401,7,0
2024-01-20 00:35:21,455,2,9387,7,0
2024-01-20 00:35:36,455,2,9386,7,0
2024-01-20 00:35:51,455,2,9386,7,0
2024-01-20 00:36:06,455,2,9386,7,0
2024-01-20 00:36:21,455,1,9386,7,0
2024-01-20 00:36:36,455,1,9386,7,0
2024-01-20 00:36:51,455,1,9386,7,0
2024-01-20 00:37:06,455,1,9386,7,0
2024-01-20 00:37:21,455,1,8790,7,0
2024-01-20 00:37:36,455,1,8788,7,0
2024-01-20 00:37:51,455,1,8789,7,0
2024-01-20 00:38:06,455,1,8787,7,0
2024-01-20 00:38:21,455,1,8789,7,0
2024-01-20 00:38:36,455,1,4829,7,0
