"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-08 00:00:02,-1,0,1051,8,0
2024-01-08 00:00:17,-1,0,1051,8,0
2024-01-08 00:00:32,-1,0,1051,8,0
2024-01-08 00:00:47,-1,0,1051,8,0
2024-01-08 00:01:02,-1,0,1051,8,0
2024-01-08 00:01:17,-1,0,1051,8,0
2024-01-08 00:01:32,-1,0,1040,8,0
2024-01-08 00:01:47,-1,0,1037,8,0
2024-01-08 00:02:02,-1,0,1041,8,0
2024-01-08 00:02:17,-1,0,1015,8,0
2024-01-08 00:02:32,-1,0,1026,8,0
2024-01-08 00:02:47,-1,0,1045,8,0
2024-01-08 00:03:02,-1,0,1043,8,0
2024-01-08 00:03:17,-1,0,1053,8,0
2024-01-08 00:03:32,-1,0,1052,8,0
2024-01-08 00:03:47,-1,0,1052,8,0
2024-01-08 00:04:02,-1,0,1047,8,0
2024-01-08 00:04:17,-1,0,1040,8,0
2024-01-08 00:04:32,-1,0,1037,8,0
2024-01-08 00:04:47,-1,0,1052,8,0
2024-01-08 00:05:02,-1,0,1052,8,0
2024-01-08 00:05:17,-1,0,1051,8,0
2024-01-08 00:05:32,-1,0,1053,8,0
2024-01-08 00:05:47,-1,0,1052,8,0
2024-01-08 00:06:02,-1,0,1053,8,0
2024-01-08 00:06:17,-1,0,1053,8,0
2024-01-08 00:06:32,-1,0,1053,8,0
2024-01-08 00:06:47,-1,0,1053,8,0
2024-01-08 00:07:02,-1,0,1034,8,0
2024-01-08 00:07:17,-1,0,1050,8,0
2024-01-08 00:07:32,-1,0,1050,8,0
2024-01-08 00:07:47,-1,0,1049,8,0
2024-01-08 00:08:02,-1,0,1053,8,0
2024-01-08 00:08:17,-1,0,1054,8,0
2024-01-08 00:08:32,-1,0,1052,8,0
2024-01-08 00:08:47,-1,0,1029,8,0
2024-01-08 00:09:02,-1,0,1030,8,0
2024-01-08 00:09:17,-1,0,1040,8,0
2024-01-08 00:09:32,-1,0,1051,8,0
2024-01-08 00:09:47,-1,0,1037,8,0
2024-01-08 00:10:02,-1,0,1037,8,0
2024-01-08 00:10:17,-1,0,1038,8,0
2024-01-08 00:10:32,-1,0,1030,8,0
2024-01-08 00:10:47,-1,0,1038,8,0
2024-01-08 00:11:02,-1,0,1039,8,0
2024-01-08 00:11:17,-1,0,1038,8,0
2024-01-08 00:11:32,-1,0,1038,8,0
2024-01-08 00:11:47,-1,0,1035,8,0
2024-01-08 00:12:02,-1,0,1048,8,0
2024-01-08 00:12:17,-1,0,1026,8,0
2024-01-08 00:12:32,-1,0,1036,8,0
2024-01-08 00:12:47,-1,0,1037,8,0
2024-01-08 00:13:02,-1,0,1033,8,0
2024-01-08 00:13:17,-1,0,1036,8,0
2024-01-08 00:13:32,-1,0,1037,8,0
2024-01-08 00:13:47,-1,0,1038,8,0
2024-01-08 00:14:02,-1,0,1037,8,0
2024-01-08 00:14:17,-1,0,1038,8,0
2024-01-08 00:14:32,-1,0,1036,8,0
2024-01-08 00:14:47,-1,0,1036,8,0
2024-01-08 00:15:02,-1,0,1037,8,0
2024-01-08 00:15:17,-1,0,1036,8,0
2024-01-08 00:15:32,-1,0,1024,8,0
2024-01-08 00:15:47,-1,0,1038,8,0
2024-01-08 00:16:02,-1,0,1033,8,0
2024-01-08 00:16:17,-1,0,1023,8,0
2024-01-08 00:16:32,-1,0,1022,8,0
2024-01-08 00:16:47,-1,0,1023,8,0
2024-01-08 00:17:02,-1,0,1025,8,0
2024-01-08 00:17:17,-1,0,1023,8,0
2024-01-08 00:17:32,-1,0,1024,8,0
2024-01-08 00:17:47,-1,0,1019,8,0
2024-01-08 00:18:02,-1,0,1010,8,0
2024-01-08 00:18:17,-1,0,1010,8,0
2024-01-08 00:18:32,-1,0,1013,8,0
2024-01-08 00:18:47,-1,0,1027,8,0
2024-01-08 00:19:02,-1,0,1034,8,0
2024-01-08 00:19:17,-1,0,1026,8,0
2024-01-08 00:19:32,-1,0,1023,8,0
2024-01-08 00:19:47,-1,0,1003,8,0
2024-01-08 00:20:02,-1,0,1009,8,0
2024-01-08 00:20:17,-1,0,1022,8,0
2024-01-08 00:20:32,-1,0,1024,8,0
2024-01-08 00:20:47,-1,0,1036,8,0
2024-01-08 00:21:02,-1,0,1026,8,0
