"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-21 00:00:06,-1,0,410,8,0
2024-01-21 00:00:21,-1,0,417,8,0
2024-01-21 00:00:36,-1,0,426,8,0
2024-01-21 00:00:51,-1,0,426,8,0
2024-01-21 00:01:06,-1,0,421,8,0
2024-01-21 00:01:21,-1,0,419,8,0
2024-01-21 00:01:36,-1,0,412,8,0
2024-01-21 00:01:51,-1,0,403,8,0
2024-01-21 00:02:06,-1,0,404,8,0
2024-01-21 00:02:21,-1,0,399,8,0
2024-01-21 00:02:36,-1,0,397,8,0
2024-01-21 00:02:51,-1,0,396,8,0
2024-01-21 00:03:06,-1,0,396,8,0
2024-01-21 00:03:21,-1,0,403,8,0
2024-01-21 00:03:36,-1,0,417,8,0
2024-01-21 00:03:51,-1,0,416,8,0
2024-01-21 00:04:06,-1,0,411,8,0
2024-01-21 00:04:21,-1,0,405,8,0
2024-01-21 00:04:36,-1,0,430,8,0
2024-01-21 00:04:51,-1,0,417,8,0
2024-01-21 00:05:06,-1,0,418,8,0
2024-01-21 00:05:21,-1,0,406,8,0
2024-01-21 00:05:36,-1,0,408,8,0
2024-01-21 00:05:51,-1,0,402,8,0
2024-01-21 00:06:06,-1,0,407,8,0
2024-01-21 00:06:21,-1,0,394,8,0
2024-01-21 00:06:36,-1,0,400,8,0
2024-01-21 00:06:51,-1,0,402,8,0
2024-01-21 00:07:06,-1,0,396,8,0
2024-01-21 00:07:21,-1,0,390,8,0
2024-01-21 00:07:36,-1,0,394,8,0
2024-01-21 00:07:51,-1,0,392,8,0
2024-01-21 00:08:06,-1,0,388,8,0
2024-01-21 00:08:21,-1,0,390,8,0
2024-01-21 00:08:36,-1,0,397,8,0
2024-01-21 00:08:51,-1,0,396,8,0
2024-01-21 00:09:06,-1,0,386,8,0
2024-01-21 00:09:21,-1,0,385,8,0
2024-01-21 00:09:36,-1,0,391,8,0
2024-01-21 00:09:51,-1,0,390,8,0
2024-01-21 00:10:06,-1,0,401,8,0
2024-01-21 00:10:21,-1,0,405,8,0
2024-01-21 00:10:36,-1,0,404,8,0
2024-01-21 00:10:51,-1,0,404,8,0
2024-01-21 00:11:06,-1,0,397,8,0
2024-01-21 00:11:21,-1,0,401,8,0
2024-01-21 00:11:36,-1,0,384,8,0
2024-01-21 00:11:51,-1,0,392,8,0
2024-01-21 00:12:06,-1,0,385,8,0
2024-01-21 00:12:21,-1,0,394,8,0
2024-01-21 00:12:36,-1,0,400,8,0
2024-01-21 00:12:51,-1,0,393,8,0
2024-01-21 00:13:06,-1,0,394,8,0
2024-01-21 00:13:21,-1,0,392,8,0
2024-01-21 00:13:36,-1,0,399,8,0
2024-01-21 00:13:51,-1,0,406,8,0
2024-01-21 00:14:06,-1,0,390,8,0
2024-01-21 00:14:21,-1,0,385,8,0
2024-01-21 00:14:36,-1,0,400,8,0
2024-01-21 00:14:51,-1,0,397,8,0
2024-01-21 00:15:06,-1,0,393,8,0
2024-01-21 00:15:21,-1,0,405,8,0
2024-01-21 00:15:36,-1,0,399,8,0
2024-01-21 00:15:51,-1,0,396,8,0
2024-01-21 00:16:06,-1,0,390,8,0
2024-01-21 00:16:21,-1,0,381,8,0
2024-01-21 00:16:36,-1,0,379,8,0
2024-01-21 00:16:51,-1,0,370,8,0
2024-01-21 00:17:06,-1,0,373,8,0
2024-01-21 00:17:21,-1,0,408,8,0
2024-01-21 00:17:36,-1,0,391,8,0
2024-01-21 00:17:51,-1,0,382,8,0
2024-01-21 00:18:06,-1,0,369,8,0
2024-01-21 00:18:21,-1,0,363,8,0
2024-01-21 00:18:36,-1,0,385,8,0
2024-01-21 00:18:51,-1,0,400,8,0
2024-01-21 00:19:06,-1,0,395,8,0
2024-01-21 00:19:21,-1,0,385,8,0
2024-01-21 00:19:36,-1,0,393,8,0
2024-01-21 00:19:51,-1,0,382,8,0
2024-01-21 00:20:06,-1,0,380,8,0
2024-01-21 00:20:21,-1,0,372,8,0
2024-01-21 00:20:36,-1,0,383,8,0
2024-01-21 00:20:51,-1,0,377,8,0
2024-01-21 00:21:06,-1,0,383,8,0
2024-01-21 00:21:21,-1,0,382,8,0
2024-01-21 00:21:36,-1,0,369,8,0
2024-01-21 00:21:51,-1,0,380,8,0
2024-01-21 00:22:06,-1,0,383,8,0
2024-01-21 00:22:21,-1,0,372,8,0
2024-01-21 00:22:36,-1,0,378,8,0
2024-01-21 00:22:51,-1,0,370,8,0
2024-01-21 00:23:06,-1,0,393,8,0
2024-01-21 00:23:21,-1,0,383,8,0
2024-01-21 00:23:36,-1,0,377,8,0
2024-01-21 00:23:51,-1,0,371,8,0
2024-01-21 00:24:06,-1,0,379,8,0
2024-01-21 00:24:21,-1,0,370,8,0
2024-01-21 00:24:36,-1,0,365,8,0
2024-01-21 00:24:51,-1,0,360,8,0
2024-01-21 00:25:06,-1,0,369,8,0
2024-01-21 00:25:21,-1,0,364,8,0
2024-01-21 00:25:36,-1,0,358,8,0
2024-01-21 00:25:51,-1,0,362,8,0
2024-01-21 00:26:06,-1,0,398,8,0
2024-01-21 00:26:21,-1,0,394,8,0
2024-01-21 00:26:36,-1,0,379,8,0
2024-01-21 00:26:51,-1,0,376,8,0
2024-01-21 00:27:06,-1,0,377,8,0
2024-01-21 00:27:21,-1,0,370,8,0
2024-01-21 00:27:36,-1,0,363,8,0
2024-01-21 00:27:51,-1,0,362,8,0
2024-01-21 00:28:06,-1,0,370,8,0
2024-01-21 00:28:21,-1,0,356,8,0
2024-01-21 00:28:36,-1,0,370,8,0
2024-01-21 00:28:51,-1,0,366,8,0
2024-01-21 00:29:06,-1,0,368,8,0
2024-01-21 00:29:21,-1,0,362,8,0
2024-01-21 00:29:36,-1,0,361,8,0
2024-01-21 00:29:51,-1,0,352,8,0
2024-01-21 00:30:06,-1,0,356,8,0
2024-01-21 00:30:22,-1,0,351,8,0
2024-01-21 00:30:36,-1,0,359,8,0
2024-01-21 00:30:51,-1,0,373,8,0
2024-01-21 00:31:06,-1,0,369,8,0
2024-01-21 00:31:21,-1,0,364,8,0
2024-01-21 00:31:36,-1,0,353,8,0
2024-01-21 00:31:51,-1,0,358,8,0
2024-01-21 00:32:07,-1,0,357,8,0
2024-01-21 00:32:21,-1,0,354,8,0
2024-01-21 00:32:36,-1,0,364,8,0
2024-01-21 00:32:51,-1,0,363,8,0
2024-01-21 00:33:06,-1,0,352,8,0
2024-01-21 00:33:21,-1,0,357,8,0
2024-01-21 00:33:36,-1,0,366,8,0
2024-01-21 00:33:51,-1,0,355,8,0
2024-01-21 00:34:06,-1,0,350,8,0
2024-01-21 00:34:21,-1,0,359,8,0
2024-01-21 00:34:36,-1,0,353,8,0
2024-01-21 00:34:51,-1,0,368,8,0
2024-01-21 00:35:06,-1,0,355,8,0
2024-01-21 00:35:21,-1,0,350,8,0
2024-01-21 00:35:36,-1,0,379,8,0
2024-01-21 00:35:51,-1,0,369,8,0
2024-01-21 00:36:07,-1,0,361,8,0
2024-01-21 00:36:21,-1,0,354,8,0
2024-01-21 00:36:36,-1,0,348,8,0
2024-01-21 00:36:51,-1,0,361,8,0
2024-01-21 00:37:06,-1,0,355,8,0
2024-01-21 00:37:21,-1,0,351,8,0
2024-01-21 00:37:36,-1,0,375,8,0
2024-01-21 00:37:52,-1,0,348,8,0
2024-01-21 00:38:06,-1,0,350,8,0
2024-01-21 00:38:21,-1,0,354,8,0
2024-01-21 00:38:37,-1,0,349,8,0
2024-01-21 00:38:51,-1,0,360,8,0
2024-01-21 00:39:06,-1,0,343,8,0
2024-01-21 00:39:22,-1,0,360,8,0
2024-01-21 00:39:36,-1,0,369,8,0
2024-01-21 00:39:51,-1,0,355,8,0
2024-01-21 00:40:06,-1,0,369,8,0
2024-01-21 00:40:22,-1,0,368,8,0
2024-01-21 00:40:36,-1,0,366,8,0
2024-01-21 00:40:51,-1,0,370,8,0
2024-01-21 00:41:06,-1,0,367,8,0
2024-01-21 00:41:21,-1,0,350,8,0
2024-01-21 00:41:37,-1,0,342,8,0
2024-01-21 00:41:51,-1,0,346,8,0
2024-01-21 00:42:06,-1,0,367,8,0
2024-01-21 00:42:22,-1,0,367,8,0
2024-01-21 00:42:36,-1,0,361,8,0
2024-01-21 00:42:52,-1,0,352,8,0
2024-01-21 00:43:06,-1,0,351,8,0
2024-01-21 00:43:21,-1,0,344,8,0
2024-01-21 00:43:37,-1,0,352,8,0
2024-01-21 00:43:51,-1,0,366,8,0
2024-01-21 00:44:06,-1,0,366,8,0
2024-01-21 00:44:22,-1,0,354,8,0
2024-01-21 00:44:36,-1,0,352,8,0
2024-01-21 00:44:51,-1,0,342,8,0
2024-01-21 00:45:06,-1,0,350,8,0
2024-01-21 00:45:21,-1,0,338,8,0
2024-01-21 00:45:36,-1,0,348,8,0
2024-01-21 00:45:51,-1,0,353,8,0
