"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-23 00:00:07,799,2,-1,0,0
2024-01-23 00:00:22,799,2,-1,0,0
2024-01-23 00:00:37,799,2,-1,0,0
2024-01-23 00:00:52,799,2,-1,0,0
2024-01-23 00:01:07,784,2,-1,0,0
2024-01-23 00:01:22,784,2,-1,0,0
2024-01-23 00:01:37,769,2,-1,0,0
2024-01-23 00:01:52,769,2,-1,0,0
2024-01-23 00:02:07,769,2,-1,0,0
2024-01-23 00:02:22,769,2,-1,0,0
2024-01-23 00:02:37,754,2,-1,0,0
2024-01-23 00:02:52,754,2,-1,0,0
2024-01-23 00:03:07,769,2,-1,0,0
2024-01-23 00:03:22,754,2,-1,0,0
2024-01-23 00:03:37,754,2,-1,0,0
2024-01-23 00:03:52,754,2,-1,0,0
2024-01-23 00:04:07,754,2,-1,0,0
2024-01-23 00:04:22,754,2,-1,0,0
2024-01-23 00:04:37,754,2,-1,0,0
2024-01-23 00:04:52,754,2,-1,0,0
2024-01-23 00:05:07,754,2,-1,0,0
2024-01-23 00:05:22,754,2,-1,0,0
2024-01-23 00:05:37,754,2,-1,0,0
2024-01-23 00:05:52,754,2,-1,0,0
2024-01-23 00:06:07,754,2,-1,0,0
2024-01-23 00:06:22,754,2,-1,0,0
2024-01-23 00:06:37,754,2,-1,0,0
2024-01-23 00:06:52,754,2,-1,0,0
2024-01-23 00:07:07,754,2,-1,0,0
2024-01-23 00:07:22,754,2,-1,0,0
2024-01-23 00:07:37,754,2,-1,0,0
2024-01-23 00:07:52,739,2,-1,0,0
2024-01-23 00:08:07,739,2,-1,0,0
2024-01-23 00:08:22,739,2,-1,0,0
2024-01-23 00:08:37,739,2,-1,0,0
2024-01-23 00:08:52,739,2,-1,0,0
2024-01-23 00:09:07,739,2,-1,0,0
2024-01-23 00:09:22,724,2,-1,0,0
2024-01-23 00:09:37,724,2,-1,0,0
2024-01-23 00:09:52,724,2,-1,0,0
2024-01-23 00:10:07,709,2,-1,0,0
2024-01-23 00:10:22,709,2,-1,0,0
2024-01-23 00:10:37,694,2,-1,0,0
2024-01-23 00:10:52,694,2,-1,0,0
2024-01-23 00:11:07,679,2,-1,0,0
2024-01-23 00:11:22,679,2,-1,0,0
2024-01-23 00:11:37,679,2,-1,0,0
2024-01-23 00:11:52,664,2,-1,0,0
2024-01-23 00:12:07,664,2,-1,0,0
2024-01-23 00:12:22,664,2,-1,0,0
2024-01-23 00:12:37,664,2,-1,0,0
2024-01-23 00:12:52,649,2,-1,0,0
2024-01-23 00:13:07,649,2,-1,0,0
2024-01-23 00:13:22,649,2,-1,0,0
2024-01-23 00:13:37,649,2,-1,0,0
2024-01-23 00:13:52,634,2,-1,0,0
2024-01-23 00:14:07,634,2,-1,0,0
2024-01-23 00:14:22,634,2,-1,0,0
2024-01-23 00:14:37,634,2,-1,0,0
2024-01-23 00:14:52,634,2,-1,0,0
2024-01-23 00:15:07,634,2,-1,0,0
2024-01-23 00:15:22,619,2,-1,0,0
2024-01-23 00:15:37,619,2,-1,0,0
2024-01-23 00:15:52,619,2,-1,0,0
2024-01-23 00:16:07,619,2,-1,0,0
2024-01-23 00:16:22,604,2,-1,0,0
2024-01-23 00:16:37,604,2,-1,0,0
2024-01-23 00:16:52,604,2,-1,0,0
2024-01-23 00:17:07,604,2,-1,0,0
2024-01-23 00:17:22,604,2,-1,0,0
2024-01-23 00:17:37,604,2,-1,0,0
2024-01-23 00:17:52,604,2,-1,0,0
2024-01-23 00:18:07,604,2,-1,0,0
2024-01-23 00:18:22,604,2,-1,0,0
2024-01-23 00:18:37,604,2,-1,0,0
2024-01-23 00:18:52,604,2,-1,0,0
2024-01-23 00:19:07,604,2,-1,0,0
2024-01-23 00:19:22,589,2,-1,0,0
2024-01-23 00:19:37,589,2,-1,0,0
2024-01-23 00:19:52,604,2,-1,0,0
2024-01-23 00:20:07,604,2,-1,0,0
2024-01-23 00:20:22,604,2,-1,0,0
2024-01-23 00:20:37,604,2,-1,0,0
2024-01-23 00:20:52,619,2,-1,0,0
2024-01-23 00:21:07,619,2,-1,0,0
2024-01-23 00:21:22,619,2,-1,0,0
2024-01-23 00:21:37,619,2,-1,0,0
2024-01-23 00:21:52,619,2,-1,0,0
2024-01-23 00:22:07,604,2,-1,0,0
2024-01-23 00:22:22,604,2,-1,0,0
2024-01-23 00:22:37,604,2,-1,0,0
2024-01-23 00:22:52,604,2,-1,0,0
2024-01-23 00:23:07,604,2,-1,0,0
2024-01-23 00:23:22,604,2,-1,0,0
2024-01-23 00:23:37,559,2,-1,0,0
2024-01-23 00:23:52,544,2,-1,0,0
2024-01-23 00:24:07,544,2,-1,0,0
2024-01-23 00:24:22,529,2,-1,0,0
2024-01-23 00:24:37,529,2,-1,0,0
2024-01-23 00:24:52,529,2,-1,0,0
2024-01-23 00:25:07,529,2,-1,0,0
2024-01-23 00:25:22,529,2,-1,0,0
2024-01-23 00:25:37,529,2,-1,0,0
2024-01-23 00:25:52,529,2,-1,0,0
2024-01-23 00:26:07,529,2,-1,0,0
2024-01-23 00:26:22,529,2,-1,0,0
2024-01-23 00:26:37,529,2,-1,0,0
2024-01-23 00:26:52,514,2,-1,0,0
2024-01-23 00:27:07,514,2,-1,0,0
2024-01-23 00:27:22,514,2,-1,0,0
2024-01-23 00:27:37,514,2,-1,0,0
2024-01-23 00:27:52,514,2,-1,0,0
2024-01-23 00:28:07,514,2,-1,0,0
