"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-16 00:00:05,874,2,2976,8,0
2024-01-16 00:00:20,859,2,3108,8,0
2024-01-16 00:00:35,859,2,3107,8,0
2024-01-16 00:00:50,859,2,3105,8,0
2024-01-16 00:01:05,859,2,3096,8,0
2024-01-16 00:01:20,859,2,3091,8,0
2024-01-16 00:01:35,859,2,3151,8,0
2024-01-16 00:01:50,859,2,3027,8,0
2024-01-16 00:02:05,859,2,3019,8,0
2024-01-16 00:02:20,859,2,3120,8,0
2024-01-16 00:02:35,859,2,3115,8,0
2024-01-16 00:02:50,859,2,3117,8,0
2024-01-16 00:03:05,844,1,3116,8,0
2024-01-16 00:03:20,844,1,3117,8,0
2024-01-16 00:03:35,859,2,3119,8,0
2024-01-16 00:03:50,859,2,3115,8,0
2024-01-16 00:04:05,859,2,3116,8,0
2024-01-16 00:04:20,859,2,3119,8,0
2024-01-16 00:04:35,859,2,3121,8,0
2024-01-16 00:04:50,859,2,3122,8,0
2024-01-16 00:05:05,859,2,3119,8,0
2024-01-16 00:05:20,859,2,3121,8,0
2024-01-16 00:05:35,859,2,3119,8,0
2024-01-16 00:05:50,859,2,3110,8,0
2024-01-16 00:06:05,859,2,3105,8,0
2024-01-16 00:06:20,859,2,3105,8,0
2024-01-16 00:06:35,844,1,3059,8,0
2024-01-16 00:06:50,844,1,3044,8,0
2024-01-16 00:07:05,844,1,3089,8,0
2024-01-16 00:07:20,844,1,3083,8,0
2024-01-16 00:07:35,844,1,3078,8,0
2024-01-16 00:07:50,844,1,3069,8,0
2024-01-16 00:08:05,844,1,3056,8,0
2024-01-16 00:08:20,844,1,3049,8,0
2024-01-16 00:08:35,844,1,3042,8,0
2024-01-16 00:08:50,844,1,3036,8,0
2024-01-16 00:09:05,844,1,3064,8,0
2024-01-16 00:09:20,844,1,3056,8,0
2024-01-16 00:09:35,829,1,3053,8,0
2024-01-16 00:09:50,829,1,3045,8,0
2024-01-16 00:10:05,829,1,3045,8,0
2024-01-16 00:10:20,829,1,3042,8,0
2024-01-16 00:10:35,829,1,3059,8,0
2024-01-16 00:10:50,829,1,3062,8,0
2024-01-16 00:11:05,829,1,3072,8,0
2024-01-16 00:11:20,814,1,3075,8,0
2024-01-16 00:11:35,814,1,3064,8,0
2024-01-16 00:11:50,814,1,3059,8,0
2024-01-16 00:12:05,814,1,3080,8,0
2024-01-16 00:12:20,814,1,3014,8,0
