"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-05 00:00:01,-1,0,2886,8,0
2024-01-05 00:00:16,-1,0,2864,8,0
2024-01-05 00:00:31,-1,0,2988,8,0
2024-01-05 00:00:46,-1,0,2997,8,0
2024-01-05 00:01:01,-1,0,2990,8,0
2024-01-05 00:01:16,-1,0,2937,8,0
2024-01-05 00:01:31,-1,0,2924,8,0
2024-01-05 00:01:46,-1,0,2950,8,0
2024-01-05 00:02:01,-1,0,2984,8,0
2024-01-05 00:02:16,-1,0,2982,8,0
2024-01-05 00:02:31,-1,0,2961,8,0
2024-01-05 00:02:46,-1,0,2916,8,0
2024-01-05 00:03:01,-1,0,2906,8,0
2024-01-05 00:03:16,1264,3,2963,8,0
2024-01-05 00:03:31,694,3,2969,8,0
2024-01-05 00:03:46,694,3,2971,8,0
2024-01-05 00:04:01,694,3,2971,8,0
2024-01-05 00:04:16,709,3,2956,8,0
2024-01-05 00:04:31,709,2,2936,8,0
2024-01-05 00:04:46,709,2,2939,8,0
2024-01-05 00:05:01,709,2,2978,8,0
2024-01-05 00:05:16,709,2,2959,8,0
2024-01-05 00:05:31,709,2,2924,8,0
2024-01-05 00:05:46,709,2,3002,8,0
2024-01-05 00:06:01,709,2,3043,8,0
2024-01-05 00:06:16,724,2,3043,8,0
2024-01-05 00:06:31,724,1,3037,8,0
2024-01-05 00:06:46,724,1,2996,8,0
2024-01-05 00:07:01,724,1,2957,8,0
2024-01-05 00:07:16,724,1,1186,8,0
2024-01-05 00:07:31,724,1,1175,8,0
2024-01-05 00:07:46,724,1,1171,8,0
2024-01-05 00:08:01,724,1,1170,8,0
2024-01-05 00:08:16,724,1,1171,8,0
2024-01-05 00:08:31,724,1,1170,8,0
2024-01-05 00:08:46,724,1,1170,8,0
2024-01-05 00:09:01,724,1,1168,8,0
2024-01-05 00:09:16,724,1,1166,8,0
2024-01-05 00:09:31,724,1,1163,8,0
2024-01-05 00:09:46,724,1,1160,8,0
2024-01-05 00:10:01,724,1,1155,8,0
2024-01-05 00:10:16,709,1,1151,8,0
2024-01-05 00:10:31,709,1,1169,8,0
2024-01-05 00:10:46,709,1,3067,8,0
2024-01-05 00:11:01,709,1,1160,8,0
2024-01-05 00:11:16,709,1,1163,8,0
2024-01-05 00:11:31,709,1,3125,8,0
2024-01-05 00:11:46,694,1,3114,8,0
2024-01-05 00:12:01,694,1,3117,8,0
2024-01-05 00:12:16,694,1,3127,8,0
2024-01-05 00:12:31,694,1,3110,8,0
2024-01-05 00:12:46,694,1,3084,8,0
2024-01-05 00:13:01,694,1,2987,8,0
2024-01-05 00:13:16,694,1,1223,8,0
2024-01-05 00:13:31,694,1,2939,8,0
2024-01-05 00:13:46,694,1,1312,8,0
2024-01-05 00:14:01,694,1,1305,8,0
2024-01-05 00:14:16,694,1,1247,8,0
2024-01-05 00:14:31,694,1,1186,8,0
2024-01-05 00:14:46,679,1,1245,8,0
2024-01-05 00:15:01,679,1,1278,8,0
2024-01-05 00:15:16,679,1,1246,8,0
2024-01-05 00:15:31,694,2,1255,8,0
2024-01-05 00:15:46,694,2,1270,8,0
2024-01-05 00:16:01,694,2,1276,8,0
2024-01-05 00:16:16,694,2,1249,8,0
2024-01-05 00:16:31,694,2,1190,8,0
2024-01-05 00:16:46,694,2,1171,8,0
2024-01-05 00:17:01,694,2,1173,8,0
2024-01-05 00:17:16,709,2,1157,8,0
2024-01-05 00:17:31,709,2,1189,8,0
2024-01-05 00:17:46,709,2,1143,8,0
2024-01-05 00:18:01,709,2,1159,8,0
2024-01-05 00:18:16,724,2,1158,8,0
2024-01-05 00:18:31,724,2,1162,8,0
2024-01-05 00:18:46,724,2,1185,8,0
2024-01-05 00:19:01,724,2,1052,8,0
2024-01-05 00:19:16,724,2,1098,8,0
2024-01-05 00:19:31,724,2,1100,8,0
2024-01-05 00:19:46,739,2,1127,8,0
2024-01-05 00:20:01,739,2,1181,8,0
2024-01-05 00:20:16,739,2,1158,8,0
2024-01-05 00:20:31,739,2,1126,8,0
2024-01-05 00:20:46,739,2,1160,8,0
2024-01-05 00:21:01,739,2,1233,8,0
2024-01-05 00:21:16,739,2,1234,8,0
2024-01-05 00:21:31,739,2,1242,8,0
2024-01-05 00:21:46,529,3,1243,8,0
2024-01-05 00:22:01,529,3,1221,8,0
2024-01-05 00:22:16,529,3,1273,8,0
2024-01-05 00:22:31,529,3,1256,8,0
2024-01-05 00:22:46,544,3,1249,8,0
2024-01-05 00:23:01,544,2,1216,8,0
2024-01-05 00:23:16,544,2,1263,8,0
2024-01-05 00:23:31,559,2,1252,8,0
2024-01-05 00:23:46,559,2,1247,8,0
2024-01-05 00:24:01,559,2,1197,8,0
2024-01-05 00:24:16,559,2,1162,8,0
2024-01-05 00:24:31,559,2,1215,8,0
2024-01-05 00:24:46,574,2,1193,8,0
2024-01-05 00:25:01,574,2,933,8,0
2024-01-05 00:25:16,574,2,958,8,0
2024-01-05 00:25:31,574,2,1034,8,0
2024-01-05 00:25:46,559,2,1022,8,0
2024-01-05 00:26:01,559,2,989,8,0
2024-01-05 00:26:16,559,2,959,8,0
2024-01-05 00:26:31,559,2,872,8,0
2024-01-05 00:26:46,574,2,893,8,0
2024-01-05 00:27:01,574,2,845,8,0
2024-01-05 00:27:16,-1,0,826,8,0
2024-01-05 00:27:31,-1,0,573,8,0
2024-01-05 00:27:46,-1,0,569,7,0
2024-01-05 00:28:01,-1,0,547,7,0
2024-01-05 00:28:16,-1,0,539,7,0
2024-01-05 00:28:31,-1,0,582,7,0
2024-01-05 00:28:46,-1,0,587,7,0
2024-01-05 00:29:01,-1,0,586,8,0
2024-01-05 00:29:16,-1,0,586,8,0
2024-01-05 00:29:31,-1,0,572,8,0
2024-01-05 00:29:46,-1,0,575,8,0
2024-01-05 00:30:01,-1,0,571,8,0
2024-01-05 00:30:16,-1,0,556,8,0
2024-01-05 00:30:31,-1,0,647,8,0
2024-01-05 00:30:46,-1,0,557,8,0
2024-01-05 00:31:01,-1,0,528,8,0
2024-01-05 00:31:16,-1,0,529,8,0
2024-01-05 00:31:31,-1,0,540,8,0
2024-01-05 00:31:46,-1,0,793,8,0
2024-01-05 00:32:01,-1,0,532,8,0
2024-01-05 00:32:16,-1,0,1201,8,0
2024-01-05 00:32:31,-1,0,860,8,0
2024-01-05 00:32:46,-1,0,867,8,0
2024-01-05 00:33:01,-1,0,683,8,0
2024-01-05 00:33:16,-1,0,633,8,0
2024-01-05 00:33:31,-1,0,634,8,0
2024-01-05 00:33:46,-1,0,648,8,0
2024-01-05 00:34:01,-1,0,658,8,0
2024-01-05 00:34:16,-1,0,634,8,0
2024-01-05 00:34:31,-1,0,703,8,0
2024-01-05 00:34:46,-1,0,660,8,0
2024-01-05 00:35:01,-1,0,648,8,0
2024-01-05 00:35:16,-1,0,1233,8,0
2024-01-05 00:35:31,-1,0,873,8,0
2024-01-05 00:35:46,-1,0,978,8,0
2024-01-05 00:36:01,-1,0,693,8,0
2024-01-05 00:36:16,-1,0,690,8,0
2024-01-05 00:36:31,-1,0,659,8,0
2024-01-05 00:36:46,-1,0,661,8,0
2024-01-05 00:37:01,-1,0,662,8,0
2024-01-05 00:37:16,-1,0,660,8,0
