"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-07 00:00:02,440,1,989,8,0
2024-01-07 00:00:17,440,1,977,8,0
2024-01-07 00:00:32,455,1,976,8,0
2024-01-07 00:00:47,455,1,979,8,0
2024-01-07 00:01:02,455,1,989,8,0
2024-01-07 00:01:17,455,1,975,8,0
2024-01-07 00:01:32,470,1,980,8,0
2024-01-07 00:01:47,470,1,976,8,0
2024-01-07 00:02:02,470,1,965,8,0
2024-01-07 00:02:17,485,1,969,8,0
2024-01-07 00:02:32,485,1,976,8,0
2024-01-07 00:02:47,500,1,977,8,0
2024-01-07 00:03:02,514,1,978,8,0
2024-01-07 00:03:17,544,2,979,8,0
2024-01-07 00:03:32,365,2,977,8,0
2024-01-07 00:03:47,350,2,976,8,0
2024-01-07 00:04:02,350,2,965,8,0
2024-01-07 00:04:17,350,2,998,8,0
2024-01-07 00:04:32,350,2,994,8,0
2024-01-07 00:04:47,350,2,978,8,0
2024-01-07 00:05:02,350,2,962,8,0
2024-01-07 00:05:17,350,2,1054,8,0
2024-01-07 00:05:32,350,2,1025,8,0
2024-01-07 00:05:47,350,2,1037,8,0
2024-01-07 00:06:02,350,2,1098,8,0
2024-01-07 00:06:17,350,2,1095,8,0
2024-01-07 00:06:32,350,2,1087,7,0
2024-01-07 00:06:47,350,2,1077,7,0
2024-01-07 00:07:02,350,2,1037,7,0
2024-01-07 00:07:17,350,2,1052,7,0
2024-01-07 00:07:32,350,2,1064,7,0
2024-01-07 00:07:47,350,2,1067,7,0
2024-01-07 00:08:02,365,2,1069,7,0
2024-01-07 00:08:17,365,1,1041,7,0
2024-01-07 00:08:32,365,1,1006,7,0
2024-01-07 00:08:47,380,2,1021,7,0
2024-01-07 00:09:02,380,1,1021,7,0
2024-01-07 00:09:17,380,1,976,7,0
2024-01-07 00:09:32,395,2,1012,7,0
2024-01-07 00:09:47,395,2,1006,7,0
2024-01-07 00:10:02,425,2,1023,7,0
2024-01-07 00:10:17,440,2,1023,7,0
2024-01-07 00:10:32,455,2,995,7,0
2024-01-07 00:10:47,455,1,1030,8,0
2024-01-07 00:11:02,455,1,1022,8,0
2024-01-07 00:11:17,455,1,1017,8,0
2024-01-07 00:11:32,455,1,1005,8,0
2024-01-07 00:11:47,455,1,1021,8,0
2024-01-07 00:12:02,455,1,1009,8,0
2024-01-07 00:12:17,455,1,1036,8,0
2024-01-07 00:12:32,455,1,1051,8,0
2024-01-07 00:12:47,455,1,1063,8,0
2024-01-07 00:13:02,455,1,1052,8,0
2024-01-07 00:13:17,455,1,1023,8,0
2024-01-07 00:13:32,455,1,1053,8,0
2024-01-07 00:13:47,455,1,1052,8,0
2024-01-07 00:14:02,455,1,1051,8,0
2024-01-07 00:14:17,455,1,1024,8,0
2024-01-07 00:14:32,455,1,959,8,0
2024-01-07 00:14:47,455,1,1020,8,0
2024-01-07 00:15:02,440,2,1035,8,0
2024-01-07 00:15:17,425,2,1072,8,0
2024-01-07 00:15:32,410,1,1057,8,0
2024-01-07 00:15:47,410,1,1038,8,0
2024-01-07 00:16:02,410,2,1039,8,0
2024-01-07 00:16:17,395,1,1049,8,0
2024-01-07 00:16:32,395,1,1028,8,0
2024-01-07 00:16:47,395,1,1084,8,0
2024-01-07 00:17:02,395,1,1096,8,0
2024-01-07 00:17:17,395,1,1123,8,0
2024-01-07 00:17:32,395,1,1114,8,0
2024-01-07 00:17:47,395,1,1110,8,0
2024-01-07 00:18:02,395,1,1072,8,0
2024-01-07 00:18:17,395,1,1068,8,0
2024-01-07 00:18:32,395,1,1053,8,0
2024-01-07 00:18:47,395,1,1066,8,0
2024-01-07 00:19:02,395,1,1067,8,0
2024-01-07 00:19:17,380,1,521,8,0
2024-01-07 00:19:32,365,2,511,8,0
2024-01-07 00:19:47,365,2,1067,8,0
2024-01-07 00:20:02,365,2,1057,8,0
2024-01-07 00:20:17,365,2,1074,8,0
2024-01-07 00:20:32,365,2,1067,8,0
2024-01-07 00:20:47,365,2,1071,8,0
2024-01-07 00:21:02,365,2,1051,8,0
2024-01-07 00:21:17,365,2,1060,8,0
2024-01-07 00:21:32,365,2,1079,8,0
2024-01-07 00:21:47,365,2,1111,8,0
2024-01-07 00:22:02,365,2,1081,8,0
2024-01-07 00:22:17,365,2,1066,8,0
2024-01-07 00:22:32,365,2,1075,8,0
2024-01-07 00:22:47,365,2,1072,8,0
2024-01-07 00:23:02,365,2,1085,8,0
2024-01-07 00:23:17,365,2,1112,8,0
2024-01-07 00:23:32,350,2,1079,8,0
2024-01-07 00:23:47,350,2,1085,8,0
2024-01-07 00:24:02,350,2,1081,8,0
2024-01-07 00:24:17,350,2,1068,8,0
2024-01-07 00:24:32,350,2,1038,8,0
2024-01-07 00:24:47,350,2,1054,8,0
2024-01-07 00:25:02,365,2,1053,8,0
2024-01-07 00:25:17,365,2,1053,8,0
2024-01-07 00:25:32,365,2,1052,8,0
2024-01-07 00:25:47,365,2,1066,8,0
2024-01-07 00:26:02,365,2,1055,8,0
2024-01-07 00:26:17,350,2,1057,8,0
2024-01-07 00:26:32,365,2,1065,8,0
2024-01-07 00:26:47,365,2,1040,8,0
2024-01-07 00:27:02,380,2,1070,8,0
2024-01-07 00:27:17,529,1,1055,8,0
2024-01-07 00:27:32,380,2,1066,8,0
2024-01-07 00:27:47,529,1,1065,8,0
2024-01-07 00:28:02,529,1,1053,8,0
2024-01-07 00:28:17,529,1,1066,8,0
2024-01-07 00:28:32,529,1,1068,8,0
2024-01-07 00:28:47,529,1,1065,8,0
2024-01-07 00:29:02,529,1,1053,8,0
2024-01-07 00:29:17,529,1,1053,8,0
2024-01-07 00:29:32,529,1,1052,8,0
2024-01-07 00:29:47,529,1,1051,8,0
2024-01-07 00:30:02,529,1,1050,8,0
2024-01-07 00:30:17,514,1,1052,8,0
2024-01-07 00:30:32,514,1,1071,8,0
2024-01-07 00:30:47,529,1,1093,8,0
2024-01-07 00:31:02,440,1,1041,8,0
2024-01-07 00:31:17,425,1,994,8,0
2024-01-07 00:31:32,425,1,1039,8,0
2024-01-07 00:31:47,425,1,1054,8,0
2024-01-07 00:32:02,410,1,1047,8,0
2024-01-07 00:32:17,410,1,1056,8,0
2024-01-07 00:32:32,410,1,1057,8,0
2024-01-07 00:32:47,410,1,1053,8,0
2024-01-07 00:33:02,410,1,1052,8,0
2024-01-07 00:33:17,410,1,1069,8,0
2024-01-07 00:33:32,410,2,1057,8,0
2024-01-07 00:33:47,410,2,1041,8,0
2024-01-07 00:34:02,410,2,1011,8,0
2024-01-07 00:34:17,410,2,1037,8,0
2024-01-07 00:34:32,395,2,1028,8,0
2024-01-07 00:34:47,380,2,1021,8,0
2024-01-07 00:35:02,380,2,1004,8,0
2024-01-07 00:35:17,395,2,987,8,0
2024-01-07 00:35:32,529,1,993,8,0
2024-01-07 00:35:47,514,1,977,8,0
2024-01-07 00:36:02,514,1,991,8,0
2024-01-07 00:36:17,514,1,1003,8,0
2024-01-07 00:36:32,514,1,1018,8,0
2024-01-07 00:36:47,500,1,1010,8,0
2024-01-07 00:37:02,500,1,1019,8,0
2024-01-07 00:37:17,500,1,1007,8,0
2024-01-07 00:37:32,500,1,1006,8,0
2024-01-07 00:37:47,500,1,990,8,0
2024-01-07 00:38:02,485,1,995,8,0
