"datetime","pbl","pbs","cbh","ttc","sci"
2024-01-15 00:00:04,-1,0,1477,8,0
2024-01-15 00:00:19,-1,0,1598,8,0
2024-01-15 00:00:34,-1,0,1606,8,0
2024-01-15 00:00:49,-1,0,1580,8,0
2024-01-15 00:01:04,-1,0,1561,8,0
2024-01-15 00:01:19,-1,0,1528,8,0
2024-01-15 00:01:34,-1,0,1549,8,0
2024-01-15 00:01:49,-1,0,1570,8,0
2024-01-15 00:02:04,-1,0,1538,8,0
2024-01-15 00:02:19,-1,0,1549,8,0
2024-01-15 00:02:34,-1,0,1556,8,0
2024-01-15 00:02:49,-1,0,1548,8,0
2024-01-15 00:03:04,-1,0,1563,8,0
2024-01-15 00:03:19,-1,0,1553,8,0
2024-01-15 00:03:34,-1,0,1565,8,0
2024-01-15 00:03:49,-1,0,1534,8,0
2024-01-15 00:04:04,-1,0,1568,8,0
2024-01-15 00:04:19,-1,0,1568,8,0
2024-01-15 00:04:34,-1,0,1564,8,0
2024-01-15 00:04:49,-1,0,1567,8,0
2024-01-15 00:05:04,-1,0,1578,8,0
2024-01-15 00:05:19,-1,0,1563,8,0
2024-01-15 00:05:34,-1,0,1562,8,0
2024-01-15 00:05:49,-1,0,1562,8,0
2024-01-15 00:06:04,-1,0,1557,8,0
2024-01-15 00:06:19,-1,0,1532,8,0
2024-01-15 00:06:34,-1,0,1566,8,0
2024-01-15 00:06:49,-1,0,1532,8,0
2024-01-15 00:07:04,-1,0,1533,8,0
2024-01-15 00:07:19,-1,0,1484,8,0
2024-01-15 00:07:34,-1,0,1558,8,0
2024-01-15 00:07:49,-1,0,1526,8,0
2024-01-15 00:08:04,-1,0,1530,8,0
2024-01-15 00:08:19,-1,0,1531,8,0
2024-01-15 00:08:34,-1,0,1513,8,0
2024-01-15 00:08:49,-1,0,1516,8,0
2024-01-15 00:09:04,-1,0,1519,8,0
2024-01-15 00:09:19,-1,0,1502,8,0
2024-01-15 00:09:34,-1,0,1516,8,0
2024-01-15 00:09:49,-1,0,1485,8,0
2024-01-15 00:10:04,-1,0,1491,8,0
2024-01-15 00:10:19,-1,0,1534,8,0
2024-01-15 00:10:34,-1,0,1509,8,0
2024-01-15 00:10:49,-1,0,1523,8,0
2024-01-15 00:11:04,-1,0,1605,8,0
2024-01-15 00:11:19,-1,0,1612,8,0
2024-01-15 00:11:34,-1,0,1618,8,0
2024-01-15 00:11:49,-1,0,1582,8,0
2024-01-15 00:12:04,-1,0,1566,8,0
2024-01-15 00:12:19,-1,0,1576,8,0
2024-01-15 00:12:34,-1,0,1607,8,0
2024-01-15 00:12:49,-1,0,1631,8,0
2024-01-15 00:13:04,-1,0,1622,8,0
2024-01-15 00:13:19,-1,0,1620,8,0
2024-01-15 00:13:34,514,5,1614,8,0
2024-01-15 00:13:49,514,5,1634,8,0
2024-01-15 00:14:04,514,5,1618,8,0
2024-01-15 00:14:19,514,4,1622,8,0
2024-01-15 00:14:34,514,4,1581,8,0
2024-01-15 00:14:49,-1,0,1618,8,0
2024-01-15 00:15:04,-1,0,1608,8,0
2024-01-15 00:15:19,-1,0,1638,8,0
2024-01-15 00:15:34,-1,0,1625,8,0
2024-01-15 00:15:49,-1,0,1607,8,0
2024-01-15 00:16:04,-1,0,1639,8,0
2024-01-15 00:16:19,574,4,1620,8,0
2024-01-15 00:16:34,589,4,1637,8,0
2024-01-15 00:16:49,589,4,1616,8,0
2024-01-15 00:17:04,589,4,1632,8,0
2024-01-15 00:17:19,-1,0,1636,8,0
2024-01-15 00:17:34,-1,0,1654,8,0
2024-01-15 00:17:49,-1,0,1670,8,0
2024-01-15 00:18:04,-1,0,1658,8,0
2024-01-15 00:18:19,-1,0,1630,8,0
2024-01-15 00:18:34,-1,0,1621,8,0
2024-01-15 00:18:49,-1,0,1647,8,0
2024-01-15 00:19:04,-1,0,1653,8,0
2024-01-15 00:19:19,-1,0,1624,8,0
2024-01-15 00:19:34,-1,0,1624,8,0
2024-01-15 00:19:49,-1,0,1627,8,0
2024-01-15 00:20:04,-1,0,1628,8,0
2024-01-15 00:20:19,-1,0,1629,8,0
2024-01-15 00:20:34,-1,0,1624,8,0
2024-01-15 00:20:49,-1,0,1606,8,0
2024-01-15 00:21:04,-1,0,1659,8,0
2024-01-15 00:21:19,-1,0,1667,8,0
2024-01-15 00:21:34,694,6,1670,8,0
2024-01-15 00:21:49,694,5,1673,8,0
2024-01-15 00:22:04,350,5,1671,8,0
2024-01-15 00:22:19,350,4,1668,8,0
2024-01-15 00:22:34,350,4,1668,8,0
2024-01-15 00:22:49,350,4,1686,8,0
2024-01-15 00:23:04,350,4,1682,8,0
2024-01-15 00:23:19,350,4,1696,8,0
2024-01-15 00:23:34,350,4,1693,8,0
2024-01-15 00:23:49,350,4,1731,8,0
2024-01-15 00:24:04,350,4,1714,8,0
2024-01-15 00:24:19,350,4,1702,8,0
2024-01-15 00:24:34,350,3,1700,8,0
2024-01-15 00:24:49,365,3,1705,8,0
2024-01-15 00:25:04,365,3,1705,8,0
2024-01-15 00:25:19,365,3,1699,8,0
2024-01-15 00:25:34,365,3,1687,8,0
2024-01-15 00:25:49,365,3,1687,8,0
2024-01-15 00:26:04,365,3,1702,8,0
2024-01-15 00:26:19,380,3,1707,8,0
2024-01-15 00:26:34,380,3,1727,8,0
2024-01-15 00:26:49,380,3,1723,8,0
2024-01-15 00:27:04,380,3,1731,8,0
2024-01-15 00:27:19,380,3,1719,8,0
2024-01-15 00:27:34,380,3,1701,8,0
2024-01-15 00:27:49,380,3,1703,8,0
2024-01-15 00:28:04,380,3,1681,8,0
2024-01-15 00:28:19,380,3,1679,8,0
2024-01-15 00:28:34,380,3,1681,8,0
2024-01-15 00:28:49,380,3,1694,8,0
2024-01-15 00:29:04,380,3,1686,8,0
2024-01-15 00:29:19,380,3,1698,8,0
2024-01-15 00:29:34,380,3,1683,8,0
2024-01-15 00:29:49,365,3,-1,8,0
2024-01-15 00:30:04,365,2,1688,8,0
2024-01-15 00:30:19,365,2,1693,8,0
2024-01-15 00:30:34,365,2,-1,8,0
2024-01-15 00:30:49,365,2,-1,8,0
2024-01-15 00:31:04,365,2,1679,8,0
2024-01-15 00:31:19,365,2,1683,8,0
2024-01-15 00:31:34,365,2,1683,8,0
2024-01-15 00:31:49,365,2,1698,8,0
2024-01-15 00:32:04,380,2,1696,8,0
2024-01-15 00:32:19,380,2,1688,8,0
2024-01-15 00:32:34,380,2,1697,8,0
2024-01-15 00:32:49,380,2,1699,8,0
2024-01-15 00:33:04,395,2,1696,8,0
2024-01-15 00:33:19,395,2,1713,8,0
2024-01-15 00:33:34,395,2,1680,8,0
2024-01-15 00:33:49,395,2,1685,8,0
2024-01-15 00:34:04,395,2,1693,8,0
2024-01-15 00:34:19,395,2,-1,8,0
2024-01-15 00:34:34,410,2,1727,8,0
2024-01-15 00:34:49,410,2,1724,8,0
2024-01-15 00:35:04,410,2,1717,8,0
2024-01-15 00:35:19,410,2,-1,8,0
2024-01-15 00:35:34,410,2,1704,8,0
2024-01-15 00:35:49,410,2,-1,8,0
2024-01-15 00:36:04,425,2,-1,7,0
2024-01-15 00:36:19,425,2,-1,7,0
2024-01-15 00:36:34,425,2,-1,7,0
2024-01-15 00:36:49,425,2,-1,7,0
2024-01-15 00:37:04,425,2,-1,7,0
2024-01-15 00:37:19,425,2,-1,7,0
2024-01-15 00:37:34,410,2,-1,7,0
2024-01-15 00:37:49,410,2,1693,7,0
2024-01-15 00:38:04,410,2,-1,7,0
