"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2026-03-15 03:00:00,2941,512,2685,256,425.27,"1b","1b","1b","1b","1b"
2026-03-15 04:00:00,1633,287,1490,144,420.59,"1b","1b","1b","1b","1b"
2026-03-15 05:00:00,1570,304,1418,152,413.04,"1b","1b","1b","1b","1b"
2026-03-15 06:00:00,1491,279,1352,140,413.3,"1b","1b","1b","1b","1b"
2026-03-15 07:00:00,1055,224,943,112,407.2,"1b","1b","1b","1b","1b"
2026-03-15 08:00:00,943,155,866,78,416.49,"1b","1b","1b","1b","1b"
2026-03-15 09:00:00,746,118,687,59,401.09,"1b","1b","1b","1b","1b"
2026-03-15 10:00:00,757,123,695,62,401.69,"1b","1b","1b","1b","1b"
2026-03-15 11:00:00,813,129,749,64,399.63,"1b","1b","1b","1b","1b"
2026-03-15 12:00:00,895,136,827,68,399.27,"1b","1b","1b","1b","1b"
2026-03-15 13:00:00,794,117,735,58,393.43,"1b","1b","1b","1b","1b"
2026-03-15 14:00:00,926,134,859,67,396,"1b","1b","1b","1b","1b"
2026-03-15 15:00:00,998,182,907,91,393.82,"1b","1b","1b","1b","1b"
2026-03-15 16:00:00,1063,189,969,94,396.01,"1b","1b","1b","1b","1b"
2026-03-15 17:00:00,942,195,845,98,394.18,"1b","1b","1b","1b","1b"
2026-03-15 18:00:00,1196,215,1089,108,399.53,"1b","1b","1b","1b","1b"
2026-03-15 19:00:00,1013,280,873,140,396.9,"1b","1b","1b","1b","1b"
2026-03-15 20:00:00,1143,241,1022,120,402.81,"1b","1b","1b","1b","1b"
2026-03-15 21:00:00,574,134,507,67,397.71,"1b","1b","1b","1b","1b"
2026-03-15 22:00:00,659,99,610,50,400.3,"1b","1b","1b","1b","1b"
2026-03-15 23:00:00,593,84,551,42,392.58,"1b","1b","1b","1b","1b"
2026-03-16,695,151,620,76,400.43,"1b","1b","1b","1b","1b"
2026-03-16 01:00:00,1067,350,892,175,402.15,"1b","1b","1b","1b","1b"
2026-03-16 02:00:00,379,67,346,34,400.85,"1b","1b","1b","1b","1b"
2026-03-16 03:00:00,476,52,450,26,399.39,"1b","1b","1b","1b","1b"
2026-03-16 04:00:00,342,56,314,28,404.83,"1b","1b","1b","1b","1b"
2026-03-16 05:00:00,216,74,179,37,396.88,"1b","1b","1b","1b","1b"
2026-03-16 06:00:00,523,167,440,84,402.48,"1b","1b","1b","1b","1b"
2026-03-16 07:00:00,564,216,456,108,401.18,"1b","1b","1b","1b","1b"
2026-03-16 08:00:00,532,248,408,124,409.97,"1b","1b","1b","1b","1b"
2026-03-16 09:00:00,577,226,464,113,397.9,"1b","1b","1b","1b","1b"
2026-03-16 10:00:00,613,208,509,104,400.51,"1b","1b","1b","1b","1b"
2026-03-16 11:00:00,737,202,636,101,393.23,"1b","1b","1b","1b","1b"
2026-03-16 12:00:00,612,187,519,94,405.48,"1b","1b","1b","1b","1b"
2026-03-16 13:00:00,777,237,659,118,411.82,"1b","1b","1b","1b","1b"
2026-03-16 14:00:00,1029,277,891,138,407.8,"1b","1b","1b","1b","1b"
2026-03-16 15:00:00,1351,334,1184,167,410.18,"1b","1b","1b","1b","1b"
2026-03-16 16:00:00,1238,325,1075,162,412.77,"1b","1b","1b","1b","1b"
2026-03-16 17:00:00,1176,251,1050,126,408.02,"1b","1b","1b","1b","1b"
2026-03-16 18:00:00,1491,270,1356,135,403.01,"1b","1b","1b","1b","1b"
2026-03-16 19:00:00,1035,224,923,112,408.13,"1b","1b","1b","1b","1b"
2026-03-16 20:00:00,1167,218,1058,109,401.43,"1b","1b","1b","1b","1b"
2026-03-16 21:00:00,1098,205,996,102,410.78,"1b","1b","1b","1b","1b"
2026-03-16 22:00:00,881,150,806,75,397.35,"1b","1b","1b","1b","1b"
2026-03-16 23:00:00,747,121,687,60,406.17,"1b","1b","1b","1b","1b"
2026-03-17,966,99,917,50,399.81,"1b","1b","1b","1b","1b"
2026-03-17 01:00:00,790,101,739,50,410.91,"1b","1b","1b","1b","1b"
2026-03-17 02:00:00,785,72,749,36,400.19,"1b","1b","1b","1b","1b"
2026-03-17 03:00:00,590,77,551,38,405.76,"1b","1b","1b","1b","1b"
2026-03-17 04:00:00,444,58,415,29,397.14,"1b","1b","1b","1b","1b"
2026-03-17 05:00:00,542,53,515,26,404.4,"1b","1b","1b","1b","1b"
2026-03-17 06:00:00,506,68,472,34,398.42,"1b","1b","1b","1b","1b"
2026-03-17 07:00:00,449,103,398,52,402.51,"1b","1b","1b","1b","1b"
2026-03-17 08:00:00,582,146,509,73,397.6,"1b","1b","1b","1b","1b"
2026-03-17 09:00:00,604,178,515,89,403.89,"1b","1b","1b","1b","1b"
2026-03-17 10:00:00,649,190,554,95,412.03,"1b","1b","1b","1b","1b"
2026-03-17 11:00:00,666,196,568,98,411.61,"1b","1b","1b","1b","1b"
2026-03-17 12:00:00,1002,201,901,100,407.55,"1b","1b","1b","1b","1b"
2026-03-17 13:00:00,1222,215,1114,108,406.46,"1b","1b","1b","1b","1b"
2026-03-17 14:00:00,1172,186,1079,93,395.97,"1b","1b","1b","1b","1b"
2026-03-17 15:00:00,1091,204,989,102,402.06,"1b","1b","1b","1b","1b"
2026-03-17 16:00:00,1263,255,1135,128,396.39,"1b","1b","1b","1b","1b"
2026-03-17 17:00:00,1346,270,1211,135,405.7,"1b","1b","1b","1b","1b"
2026-03-17 18:00:00,1466,281,1325,140,402.02,"1b","1b","1b","1b","1b"
2026-03-17 19:00:00,1718,304,1566,152,404.11,"1b","1b","1b","1b","1b"
2026-03-17 20:00:00,2236,351,2061,176,398.81,"1b","1b","1b","1b","1b"
2026-03-17 21:00:00,2312,390,2117,195,410.11,"1b","1b","1b","1b","1b"
2026-03-17 22:00:00,3313,773,2927,386,412.65,"1b","1b","1b","1b","1b"
2026-03-17 23:00:00,2537,546,2264,273,424.04,"1b","1b","1b","1b","1b"
2026-03-18,3007,561,2727,280,424.22,"1b","1b","1b","1b","1b"
2026-03-18 01:00:00,2638,514,2381,257,436.7,"1b","1b","1b","1b","1b"
2026-03-18 02:00:00,2600,462,2369,231,425.81,"1b","1b","1b","1b","1b"
2026-03-18 03:00:00,2461,407,2257,204,429.49,"1b","1b","1b","1b","1b"
2026-03-18 04:00:00,2811,404,2609,202,430.84,"1b","1b","1b","1b","1b"
2026-03-18 05:00:00,2786,522,2525,261,447.42,"1b","1b","1b","1b","1b"
2026-03-18 06:00:00,2976,665,2643,332,448.46,"1b","1b","1b","1b","1b"
2026-03-18 07:00:00,4185,1258,3556,629,458.46,"1b","1b","1b","1b","1b"
2026-03-18 08:00:00,5036,1513,4280,756,445.37,"1b","1b","1b","1b","1b"
2026-03-18 09:00:00,3133,907,2679,454,445.64,"1b","1b","1b","1b","1b"
2026-03-18 10:00:00,2521,458,2292,229,435.57,"1b","1b","1b","1b","1b"
2026-03-18 11:00:00,1829,426,1616,213,429.64,"1b","1b","1b","1b","1b"
2026-03-18 12:00:00,2174,327,2010,164,410.53,"1b","1b","1b","1b","1b"
2026-03-18 13:00:00,1852,329,1688,164,404.86,"1b","1b","1b","1b","1b"
2026-03-18 14:00:00,2177,331,2012,166,413.26,"1b","1b","1b","1b","1b"
2026-03-18 15:00:00,1683,324,1521,162,400.27,"1b","1b","1b","1b","1b"
2026-03-18 16:00:00,2031,305,1878,152,397.4,"1b","1b","1b","1b","1b"
2026-03-18 17:00:00,1826,389,1631,194,423.02,"1b","1b","1b","1b","1b"
2026-03-18 18:00:00,4571,938,4102,469,428.87,"1b","1b","1b","1b","1b"
2026-03-18 19:00:00,5051,1419,4341,710,433.6,"1b","1b","1b","1b","1b"
2026-03-18 20:00:00,4307,940,3837,470,424.87,"1b","1b","1b","1b","1b"
2026-03-18 21:00:00,1891,443,1670,222,415.59,"1b","1b","1b","1b","1b"
2026-03-18 22:00:00,2289,434,2072,217,407.23,"1b","1b","1b","1b","1b"
2026-03-18 23:00:00,2083,452,1857,226,412.53,"1b","1b","1b","1b","1b"
2026-03-19,2544,459,2314,230,410.68,"1b","1b","1b","1b","1b"
2026-03-24 12:00:00,8214,152,8138,76,419.87,"1b","1b","1b","1b","1b"
2026-03-24 13:00:00,305,138,236,69,406.92,"1b","1b","1b","1b","1b"
2026-03-24 14:00:00,583,168,499,84,400.22,"1b","1b","1b","1b","1b"
2026-03-24 15:00:00,380,159,300,80,390.01,"1b","1b","1b","1b","1b"
2026-03-24 16:00:00,555,146,482,73,393.58,"1b","1b","1b","1b","1b"
2026-03-24 17:00:00,412,141,341,70,399.52,"1b","1b","1b","1b","1b"
2026-03-24 18:00:00,422,154,345,77,393.39,"1b","1b","1b","1b","1b"
2026-03-24 19:00:00,332,174,245,87,391.66,"1b","1b","1b","1b","1b"
2026-03-24 20:00:00,308,79,269,40,394.97,"1b","1b","1b","1b","1b"
2026-03-24 21:00:00,-20,60,-50,30,394.07,"1b","1b","1b","1b","1b"
2026-03-25 11:00:00,3517,100,3467,50,414.81,"1b","1b","1b","1b","1b"
2026-03-25 12:00:00,275,133,209,66,396.45,"1b","1b","1b","1b","1b"
2026-03-25 13:00:00,184,141,114,70,392.86,"1b","1b","1b","1b","1b"
2026-03-25 14:00:00,236,157,158,78,392.75,"1b","1b","1b","1b","1b"
2026-03-25 15:00:00,180,150,105,75,388.21,"1b","1b","1b","1b","1b"
2026-03-25 16:00:00,460,219,351,110,398.59,"1b","1b","1b","1b","1b"
2026-03-25 17:00:00,315,142,244,71,407.43,"1b","1b","1b","1b","1b"
2026-03-25 18:00:00,520,237,402,118,401.21,"1b","1b","1b","1b","1b"
2026-03-25 19:00:00,1005,365,823,182,407.05,"1b","1b","1b","1b","1b"
2026-03-25 20:00:00,564,263,432,132,396.18,"1b","1b","1b","1b","1b"
2026-03-25 21:00:00,577,259,447,130,397.65,"1b","1b","1b","1b","1b"
2026-03-25 22:00:00,779,422,568,211,396.42,"1b","1b","1b","1b","1b"
2026-03-25 23:00:00,374,161,294,80,402.17,"1b","1b","1b","1b","1b"
2026-03-26,223,110,168,55,397.93,"1b","1b","1b","1b","1b"
2026-03-26 01:00:00,-33,73,-70,36,400.01,"1b","1b","1b","1b","1b"
2026-03-26 02:00:00,143,114,86,57,399.67,"1b","1b","1b","1b","1b"
2026-03-26 03:00:00,220,104,168,52,410.64,"1b","1b","1b","1b","1b"
2026-03-26 04:00:00,291,121,231,60,405.25,"1b","1b","1b","1b","1b"
2026-03-26 05:00:00,202,99,153,50,405.29,"1b","1b","1b","1b","1b"
2026-03-26 06:00:00,289,226,176,113,404.33,"1b","1b","1b","1b","1b"
2026-03-26 07:00:00,876,397,678,198,408.55,"1b","1b","1b","1b","1b"
2026-03-26 08:00:00,976,507,722,254,402.98,"1b","1b","1b","1b","1b"
2026-03-26 09:00:00,411,234,294,117,400.75,"1b","1b","1b","1b","1b"
2026-03-26 10:00:00,769,193,672,96,408.19,"1b","1b","1b","1b","1b"
2026-03-26 11:00:00,418,160,338,80,395.79,"1b","1b","1b","1b","1b"
2026-03-26 12:00:00,424,183,332,92,395.71,"1b","1b","1b","1b","1b"
2026-03-26 13:00:00,352,145,280,72,389.3,"1b","1b","1b","1b","1b"
2026-03-26 14:00:00,985,160,905,80,392.38,"1b","1b","1b","1b","1b"
2026-03-26 15:00:00,232,140,162,70,392.48,"1b","1b","1b","1b","1b"
2026-03-26 16:00:00,453,171,368,86,393.86,"1b","1b","1b","1b","1b"
2026-03-26 17:00:00,556,149,481,74,390.14,"1b","1b","1b","1b","1b"
2026-03-26 18:00:00,1150,242,1029,121,400.04,"1b","1b","1b","1b","1b"
2026-03-26 19:00:00,999,364,817,182,399.88,"1b","1b","1b","1b","1b"
2026-03-27 13:00:00,1099,503,847,252,406.49,"1b","1b","1b","1b","1b"
2026-03-27 14:00:00,1071,467,837,234,408.51,"1b","1b","1b","1b","1b"
2026-03-27 15:00:00,857,490,612,245,399.58,"1b","1b","1b","1b","1b"
2026-03-27 16:00:00,1132,467,899,234,404.22,"1b","1b","1b","1b","1b"
2026-03-27 17:00:00,1026,447,803,224,398.28,"1b","1b","1b","1b","1b"
2026-03-27 18:00:00,1079,538,810,269,409.44,"1b","1b","1b","1b","1b"
2026-03-27 19:00:00,2317,1110,1762,555,411.88,"1b","1b","1b","1b","1b"
