"","datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
"299","2025-11-13 16:00:00",2056,1000,1556,500,427.84,"1b","1b","1b","1b","1b"
"300","2025-11-13 17:00:00",5276,2641,3956,1320,448.97,"1b","1b","1b","1b","1b"
"301","2025-11-13 18:00:00",9702,3648,7878,1824,478.4,"1b","1b","1b","1b","1b"
"302","2025-11-13 19:00:00",11466,4545,9193,2272,483.2,"1b","1b","1b","1b","1b"
"303","2025-11-13 20:00:00",11046,3542,9275,1771,477.54,"1b","1b","1b","1b","1b"
"304","2025-11-13 21:00:00",7602,2570,6317,1285,457.75,"1b","1b","1b","1b","1b"
"305","2025-11-13 22:00:00",5554,2088,4510,1044,449.08,"1b","1b","1b","1b","1b"
"306","2025-11-13 23:00:00",3624,1224,3012,612,435.04,"1b","1b","1b","1b","1b"
"307","2025-11-14 00:00:00",2454,816,2046,408,434.08,"1b","1b","1b","1b","1b"
"308","2025-11-14 01:00:00",3129,822,2718,411,422.39,"1b","1b","1b","1b","1b"
"309","2025-11-14 02:00:00",2842,608,2538,304,422.58,"1b","1b","1b","1b","1b"
"310","2025-11-14 03:00:00",2351,434,2134,217,415.97,"1b","1b","1b","1b","1b"
"311","2025-11-14 04:00:00",2440,427,2227,214,420.61,"1b","1b","1b","1b","1b"
"312","2025-11-14 05:00:00",1415,235,1298,118,410.01,"1b","1b","1b","1b","1b"
"313","2025-11-14 06:00:00",1397,186,1304,93,409.5,"1b","1b","1b","1b","1b"
"314","2025-11-14 07:00:00",1037,167,953,84,413.29,"1b","1b","1b","1b","1b"
"315","2025-11-14 08:00:00",2664,351,2488,176,415.43,"1b","1b","1b","1b","1b"
"316","2025-11-14 09:00:00",1879,243,1757,122,412.32,"1b","1b","1b","1b","1b"
"317","2025-11-14 10:00:00",1663,217,1554,108,406.49,"1b","1b","1b","1b","1b"
"318","2025-11-14 11:00:00",1557,214,1450,107,414.35,"1b","1b","1b","1b","1b"
"319","2025-11-22 19:00:00",4936,2252,3810,1126,541.07,"1b","1b","1b","1b","1b"
"320","2025-11-22 20:00:00",6297,2737,4928,1368,570.9,"1b","1b","1b","1b","1b"
"321","2025-11-22 21:00:00",6761,3097,5212,1548,539.45,"1b","1b","1b","1b","1b"
"322","2025-11-22 22:00:00",6316,2245,5194,1122,506.05,"1b","1b","1b","1b","1b"
"323","2025-11-22 23:00:00",5166,1746,4293,873,492.81,"1b","1b","1b","1b","1b"
"324","2025-11-23 00:00:00",4064,986,3571,493,469.62,"1b","1b","1b","1b","1b"
"325","2025-11-23 01:00:00",2280,553,2003,276,448.51,"1b","1b","1b","1b","1b"
"326","2025-11-23 02:00:00",2243,438,2024,219,436.74,"1b","1b","1b","1b","1b"
"327","2025-11-23 03:00:00",1248,238,1129,119,427.15,"1b","1b","1b","1b","1b"
"328","2025-11-23 04:00:00",910,113,854,56,414.66,"1b","1b","1b","1b","1b"
"329","2025-11-23 05:00:00",707,104,655,52,415.31,"1b","1b","1b","1b","1b"
"330","2025-11-23 06:00:00",461,51,435,26,410.37,"1b","1b","1b","1b","1b"
"331","2025-11-23 07:00:00",433,56,405,28,411.82,"1b","1b","1b","1b","1b"
"332","2025-11-23 08:00:00",552,58,523,29,407.22,"1b","1b","1b","1b","1b"
"333","2025-11-23 09:00:00",540,74,503,37,411.47,"1b","1b","1b","1b","1b"
"334","2025-11-23 10:00:00",700,156,622,78,403.04,"1b","1b","1b","1b","1b"
"335","2025-11-23 11:00:00",565,83,523,42,403.41,"1b","1b","1b","1b","1b"
"336","2025-11-23 12:00:00",645,119,585,60,399.56,"1b","1b","1b","1b","1b"
"337","2025-11-23 13:00:00",816,247,693,124,401.69,"1b","1b","1b","1b","1b"
"338","2025-11-23 14:00:00",612,178,523,89,399.43,"1b","1b","1b","1b","1b"
"339","2025-11-23 15:00:00",614,186,521,93,402.21,"1b","1b","1b","1b","1b"
"340","2025-11-23 16:00:00",780,237,662,118,402.45,"1b","1b","1b","1b","1b"
"341","2025-11-23 17:00:00",894,241,773,120,406.61,"1b","1b","1b","1b","1b"
"342","2025-11-23 18:00:00",1177,299,1027,150,406,"1b","1b","1b","1b","1b"
"343","2025-11-23 19:00:00",1103,289,959,144,410.8,"1b","1b","1b","1b","1b"
"344","2025-11-23 20:00:00",961,217,852,108,405.68,"1b","1b","1b","1b","1b"
"345","2025-11-23 21:00:00",877,229,763,114,408.8,"1b","1b","1b","1b","1b"
"346","2025-11-23 22:00:00",945,208,841,104,408.16,"1b","1b","1b","1b","1b"
"347","2025-11-23 23:00:00",1066,186,973,93,412.69,"1b","1b","1b","1b","1b"
"348","2025-11-24 00:00:00",1069,241,949,120,408.95,"1b","1b","1b","1b","1b"
"349","2025-11-24 01:00:00",863,128,799,64,413.74,"1b","1b","1b","1b","1b"
"350","2025-11-24 02:00:00",873,114,816,57,410.59,"1b","1b","1b","1b","1b"
"351","2025-11-24 03:00:00",795,160,715,80,413.52,"1b","1b","1b","1b","1b"
"352","2025-11-24 04:00:00",830,153,754,76,413.21,"1b","1b","1b","1b","1b"
"353","2025-11-24 05:00:00",585,130,520,65,417.66,"1b","1b","1b","1b","1b"
"354","2025-11-24 06:00:00",965,213,858,106,424.34,"1b","1b","1b","1b","1b"
"355","2025-11-24 07:00:00",2083,1056,1555,528,445.53,"1b","1b","1b","1b","1b"
"356","2025-11-24 08:00:00",2909,1602,2108,801,455.56,"1b","1b","1b","1b","1b"
"357","2025-11-24 09:00:00",2823,1338,2154,669,452.3,"1b","1b","1b","1b","1b"
"358","2025-11-24 10:00:00",2042,793,1646,396,435.21,"1b","1b","1b","1b","1b"
"359","2025-11-24 11:00:00",1521,510,1266,255,435.73,"1b","1b","1b","1b","1b"
"360","2025-11-24 12:00:00",1544,507,1290,254,431.08,"1b","1b","1b","1b","1b"
"361","2025-11-24 13:00:00",1808,647,1485,324,425.72,"1b","1b","1b","1b","1b"
"362","2025-11-24 14:00:00",1690,626,1377,313,418.42,"1b","1b","1b","1b","1b"
"363","2025-11-24 15:00:00",1759,620,1449,310,418.7,"1b","1b","1b","1b","1b"
"364","2025-11-24 16:00:00",1370,410,1165,205,426.72,"1b","1b","1b","1b","1b"
"365","2025-11-24 17:00:00",1772,534,1505,267,422.7,"1b","1b","1b","1b","1b"
"366","2025-11-24 18:00:00",1808,565,1525,282,413.79,"1b","1b","1b","1b","1b"
"367","2025-11-24 19:00:00",1894,583,1602,292,417.49,"1b","1b","1b","1b","1b"
"368","2025-11-24 20:00:00",1714,443,1492,222,411.48,"1b","1b","1b","1b","1b"
"369","2025-11-24 21:00:00",1531,424,1319,212,421.91,"1b","1b","1b","1b","1b"
"370","2025-11-24 22:00:00",1541,393,1345,196,409.43,"1b","1b","1b","1b","1b"
"371","2025-11-24 23:00:00",1292,347,1119,174,414.51,"1b","1b","1b","1b","1b"
"372","2025-11-25 00:00:00",1599,510,1344,255,415.62,"1b","1b","1b","1b","1b"
"373","2025-11-25 01:00:00",1014,197,915,98,421.86,"1b","1b","1b","1b","1b"
"374","2025-11-25 02:00:00",786,150,711,75,412.32,"1b","1b","1b","1b","1b"
"375","2025-11-25 03:00:00",832,143,760,72,411.15,"1b","1b","1b","1b","1b"
"376","2025-11-25 04:00:00",580,115,522,58,409.18,"1b","1b","1b","1b","1b"
"377","2025-11-25 05:00:00",867,146,794,73,417.41,"1b","1b","1b","1b","1b"
"378","2025-11-25 06:00:00",722,188,628,94,416.2,"1b","1b","1b","1b","1b"
"379","2025-11-25 07:00:00",1130,376,942,188,415.15,"1b","1b","1b","1b","1b"
"380","2025-11-25 08:00:00",1506,527,1242,264,411.79,"1b","1b","1b","1b","1b"
"381","2025-11-25 09:00:00",1628,708,1274,354,421.18,"1b","1b","1b","1b","1b"
"382","2025-11-25 10:00:00",1777,536,1509,268,412.95,"1b","1b","1b","1b","1b"
"383","2025-11-25 11:00:00",1423,450,1198,225,414.18,"1b","1b","1b","1b","1b"
"384","2025-11-25 12:00:00",2210,484,1968,242,402.23,"1b","1b","1b","1b","1b"
"385","2025-11-25 13:00:00",1819,496,1571,248,413.35,"1b","1b","1b","1b","1b"
"386","2025-11-25 14:00:00",1569,478,1330,239,410.15,"1b","1b","1b","1b","1b"
"387","2025-11-25 15:00:00",2152,558,1873,279,420.58,"1b","1b","1b","1b","1b"
"388","2025-11-25 16:00:00",3203,955,2725,478,410.72,"1b","1b","1b","1b","1b"
"389","2025-11-25 17:00:00",3211,1182,2620,591,425.75,"1b","1b","1b","1b","1b"
"390","2025-11-25 18:00:00",3935,1426,3222,713,424.11,"1b","1b","1b","1b","1b"
"391","2025-11-25 19:00:00",3361,1234,2744,617,434.38,"1b","1b","1b","1b","1b"
"392","2025-11-25 20:00:00",3435,1110,2880,555,421.94,"1b","1b","1b","1b","1b"
"393","2025-11-25 21:00:00",3445,1095,2898,548,435.38,"1b","1b","1b","1b","1b"
"394","2025-11-25 22:00:00",4146,1325,3484,662,433.59,"1b","1b","1b","1b","1b"
"395","2025-11-25 23:00:00",4511,1720,3651,860,450.95,"1b","1b","1b","1b","1b"
"396","2025-11-26 00:00:00",5238,1555,4460,778,447.45,"1b","1b","1b","1b","1b"
"397","2025-11-26 01:00:00",4336,1312,3680,656,449.84,"1b","1b","1b","1b","1b"
"398","2025-11-26 02:00:00",3830,1016,3322,508,446.87,"1b","1b","1b","1b","1b"
"399","2025-11-26 03:00:00",2789,779,2399,390,461.15,"1b","1b","1b","1b","1b"
"400","2025-11-26 04:00:00",2467,653,2140,326,458.6,"1b","1b","1b","1b","1b"
"401","2025-11-26 05:00:00",1793,519,1533,260,464.94,"1b","1b","1b","1b","1b"
"402","2025-11-26 06:00:00",2179,670,1844,335,451.77,"1b","1b","1b","1b","1b"
"403","2025-11-26 07:00:00",2750,1498,2001,749,445.82,"1b","1b","1b","1b","1b"
"404","2025-11-26 08:00:00",2432,1497,1683,748,466.98,"1b","1b","1b","1b","1b"
"405","2025-11-26 09:00:00",2178,1170,1593,585,490.6,"1b","1b","1b","1b","1b"
"406","2025-11-26 12:00:00",3001,438,2782,219,473.81,"1b","1b","1b","1b","1b"
"407","2025-11-26 13:00:00",1825,463,1594,232,440.74,"1b","1b","1b","1b","1b"
"408","2025-11-26 14:00:00",1764,495,1516,248,445.4,"1b","1b","1b","1b","1b"
"409","2025-11-26 15:00:00",1995,567,1712,284,421.42,"1b","1b","1b","1b","1b"
"410","2025-11-26 16:00:00",2000,541,1729,270,428.24,"1b","1b","1b","1b","1b"
"411","2025-11-26 17:00:00",2137,584,1845,292,420.87,"1b","1b","1b","1b","1b"
"412","2025-11-26 18:00:00",1850,505,1597,252,430.41,"1b","1b","1b","1b","1b"
"413","2025-11-26 19:00:00",1381,432,1165,216,411.04,"1b","1b","1b","1b","1b"
"414","2025-11-26 20:00:00",1397,385,1205,192,422.79,"1b","1b","1b","1b","1b"
"415","2025-11-26 21:00:00",1227,346,1054,173,412.81,"1b","1b","1b","1b","1b"
"416","2025-11-26 22:00:00",1190,299,1040,150,424.39,"1b","1b","1b","1b","1b"
"417","2025-11-26 23:00:00",1043,233,927,116,409.46,"1b","1b","1b","1b","1b"
"418","2025-11-27 00:00:00",768,133,701,66,417.59,"1b","1b","1b","1b","1b"
"419","2025-11-27 01:00:00",642,99,592,50,408.17,"1b","1b","1b","1b","1b"
"420","2025-11-27 02:00:00",455,82,414,41,418.71,"1b","1b","1b","1b","1b"
"421","2025-11-27 03:00:00",415,65,382,32,409.06,"1b","1b","1b","1b","1b"
"422","2025-11-27 04:00:00",346,49,321,24,420.25,"1b","1b","1b","1b","1b"
"423","2025-11-27 05:00:00",372,55,345,28,408.63,"1b","1b","1b","1b","1b"
"424","2025-11-27 06:00:00",394,94,347,47,417.05,"1b","1b","1b","1b","1b"
"425","2025-11-27 07:00:00",426,174,339,87,412.49,"1b","1b","1b","1b","1b"
"426","2025-11-27 08:00:00",597,227,483,114,416.79,"1b","1b","1b","1b","1b"
"427","2025-11-27 09:00:00",638,228,524,114,407.72,"1b","1b","1b","1b","1b"
"428","2025-11-27 10:00:00",757,184,665,92,415.88,"1b","1b","1b","1b","1b"
"429","2025-11-27 11:00:00",566,173,480,86,405.74,"1b","1b","1b","1b","1b"
"430","2025-11-27 12:00:00",736,198,637,99,413.63,"1b","1b","1b","1b","1b"
"431","2025-11-27 13:00:00",882,210,777,105,403.49,"1b","1b","1b","1b","1b"
"432","2025-11-27 14:00:00",938,232,822,116,412.37,"1b","1b","1b","1b","1b"
"433","2025-11-27 15:00:00",738,234,621,117,405.13,"1b","1b","1b","1b","1b"
"434","2025-11-27 16:00:00",784,237,665,118,417.32,"1b","1b","1b","1b","1b"
"435","2025-11-27 17:00:00",790,256,662,128,404.83,"1b","1b","1b","1b","1b"
"436","2025-11-27 18:00:00",902,244,780,122,414.84,"1b","1b","1b","1b","1b"
"437","2025-11-27 19:00:00",711,225,599,112,402.75,"1b","1b","1b","1b","1b"
"438","2025-11-27 20:00:00",554,155,477,78,425.27,"1b","1b","1b","1b","1b"
"439","2025-11-27 21:00:00",610,179,521,90,402.14,"1b","1b","1b","1b","1b"
"440","2025-11-27 22:00:00",654,176,566,88,410.26,"1b","1b","1b","1b","1b"
"441","2025-11-27 23:00:00",305,125,243,62,401.29,"1b","1b","1b","1b","1b"
"442","2025-11-28 00:00:00",365,112,309,56,412.74,"1b","1b","1b","1b","1b"
"443","2025-11-28 01:00:00",534,96,486,48,409.74,"1b","1b","1b","1b","1b"
"444","2025-11-28 02:00:00",475,104,423,52,415.11,"1b","1b","1b","1b","1b"
"445","2025-11-28 03:00:00",456,95,409,48,407.15,"1b","1b","1b","1b","1b"
"446","2025-11-28 04:00:00",347,92,301,46,416.44,"1b","1b","1b","1b","1b"
"447","2025-11-28 05:00:00",415,106,362,53,417.78,"1b","1b","1b","1b","1b"
"448","2025-11-28 06:00:00",515,138,446,69,423.7,"1b","1b","1b","1b","1b"
"449","2025-11-28 07:00:00",871,250,746,125,414.5,"1b","1b","1b","1b","1b"
"450","2025-11-28 08:00:00",840,282,699,141,425.41,"1b","1b","1b","1b","1b"
"451","2025-11-28 09:00:00",802,264,670,132,415.74,"1b","1b","1b","1b","1b"
"452","2025-11-28 10:00:00",766,207,662,104,418.66,"1b","1b","1b","1b","1b"
"453","2025-11-28 11:00:00",769,194,672,97,404.19,"1b","1b","1b","1b","1b"
"454","2025-11-28 12:00:00",457,191,361,96,420.1,"1b","1b","1b","1b","1b"
"455","2025-11-28 13:00:00",803,230,688,115,414.74,"1b","1b","1b","1b","1b"
"456","2025-11-28 14:00:00",794,285,651,142,413.65,"1b","1b","1b","1b","1b"
"457","2025-11-28 15:00:00",811,262,680,131,406.96,"1b","1b","1b","1b","1b"
"458","2025-11-28 16:00:00",664,232,548,116,413.28,"1b","1b","1b","1b","1b"
"459","2025-11-28 17:00:00",829,264,697,132,412.34,"1b","1b","1b","1b","1b"
"460","2025-11-28 18:00:00",973,409,769,204,411.66,"1b","1b","1b","1b","1b"
"461","2025-11-28 19:00:00",1921,759,1542,380,408.76,"1b","1b","1b","1b","1b"
"462","2025-11-28 20:00:00",2667,1283,2026,642,413.75,"1b","1b","1b","1b","1b"
"463","2025-11-28 21:00:00",1782,404,1580,202,416.79,"1b","1b","1b","1b","1b"
"464","2025-11-28 22:00:00",964,282,823,141,416.84,"1b","1b","1b","1b","1b"
"465","2025-11-28 23:00:00",1008,217,899,108,410.03,"1b","1b","1b","1b","1b"
"466","2025-11-29 00:00:00",1056,257,927,128,413.95,"1b","1b","1b","1b","1b"
"467","2025-11-29 01:00:00",741,128,677,64,411.67,"1b","1b","1b","1b","1b"
"468","2025-11-29 02:00:00",446,77,408,38,411.47,"1b","1b","1b","1b","1b"
"469","2025-11-29 03:00:00",643,66,610,33,409.49,"1b","1b","1b","1b","1b"
"470","2025-11-29 04:00:00",545,61,514,30,418.45,"1b","1b","1b","1b","1b"
"471","2025-11-29 05:00:00",388,35,371,18,402.95,"1b","1b","1b","1b","1b"
"472","2025-11-29 06:00:00",439,47,416,24,410.46,"1b","1b","1b","1b","1b"
"473","2025-11-29 07:00:00",817,166,734,83,409.75,"1b","1b","1b","1b","1b"
"474","2025-11-29 08:00:00",908,264,776,132,417,"1b","1b","1b","1b","1b"
"475","2025-11-29 09:00:00",944,291,799,146,416.92,"1b","1b","1b","1b","1b"
"476","2025-11-29 10:00:00",1031,353,854,176,416.44,"1b","1b","1b","1b","1b"
"477","2025-11-29 11:00:00",1139,293,992,146,406.07,"1b","1b","1b","1b","1b"
"478","2025-11-29 12:00:00",1231,277,1092,138,409.68,"1b","1b","1b","1b","1b"
"479","2025-11-29 13:00:00",1018,304,866,152,412.21,"1b","1b","1b","1b","1b"
"480","2025-11-29 14:00:00",914,261,783,130,406.22,"1b","1b","1b","1b","1b"
"481","2025-11-29 15:00:00",829,293,683,146,405.05,"1b","1b","1b","1b","1b"
"482","2025-11-29 16:00:00",1192,273,1055,136,408.92,"1b","1b","1b","1b","1b"
"483","2025-11-29 17:00:00",1762,566,1479,283,406.03,"1b","1b","1b","1b","1b"
"484","2025-11-29 18:00:00",1550,389,1356,194,414.28,"1b","1b","1b","1b","1b"
"485","2025-11-29 19:00:00",1327,320,1167,160,408.61,"1b","1b","1b","1b","1b"
"486","2025-11-29 20:00:00",1753,459,1524,230,419.4,"1b","1b","1b","1b","1b"
"487","2025-11-29 21:00:00",1155,292,1009,146,406.84,"1b","1b","1b","1b","1b"
"488","2025-11-29 22:00:00",607,140,537,70,407.95,"1b","1b","1b","1b","1b"
"489","2025-11-29 23:00:00",541,122,480,61,401.46,"1b","1b","1b","1b","1b"
"490","2025-11-30 00:00:00",692,94,645,47,411.95,"1b","1b","1b","1b","1b"
"491","2025-11-30 01:00:00",367,90,322,45,400.73,"1b","1b","1b","1b","1b"
"492","2025-11-30 02:00:00",655,96,607,48,409.75,"1b","1b","1b","1b","1b"
"493","2025-11-30 03:00:00",544,80,504,40,410.74,"1b","1b","1b","1b","1b"
"494","2025-11-30 04:00:00",386,72,350,36,407.12,"1b","1b","1b","1b","1b"
"495","2025-11-30 05:00:00",419,95,371,48,405.1,"1b","1b","1b","1b","1b"
"496","2025-11-30 06:00:00",513,137,445,68,410.25,"1b","1b","1b","1b","1b"
"497","2025-11-30 07:00:00",576,127,513,64,413.53,"1b","1b","1b","1b","1b"
"498","2025-11-30 08:00:00",658,131,593,66,414.29,"1b","1b","1b","1b","1b"
"499","2025-11-30 09:00:00",743,204,641,102,403.9,"1b","1b","1b","1b","1b"
"500","2025-11-30 10:00:00",784,264,652,132,407.49,"1b","1b","1b","1b","1b"
"501","2025-11-30 11:00:00",982,227,869,114,409.48,"1b","1b","1b","1b","1b"
"502","2025-11-30 12:00:00",852,201,752,100,399.91,"1b","1b","1b","1b","1b"
"503","2025-11-30 13:00:00",724,190,629,95,398.18,"1b","1b","1b","1b","1b"
"504","2025-11-30 14:00:00",954,212,848,106,405.36,"1b","1b","1b","1b","1b"
"505","2025-11-30 15:00:00",1553,504,1301,252,406.77,"1b","1b","1b","1b","1b"
"506","2025-11-30 16:00:00",2562,721,2202,360,413.86,"1b","1b","1b","1b","1b"
"507","2025-11-30 17:00:00",2318,490,2073,245,412.98,"1b","1b","1b","1b","1b"
"508","2025-11-30 18:00:00",2120,434,1903,217,412.07,"1b","1b","1b","1b","1b"
"509","2025-11-30 19:00:00",2272,480,2032,240,407.09,"1b","1b","1b","1b","1b"
"510","2025-11-30 20:00:00",2374,454,2147,227,415.8,"1b","1b","1b","1b","1b"
"511","2025-11-30 21:00:00",1926,388,1732,194,408.81,"1b","1b","1b","1b","1b"
"512","2025-11-30 22:00:00",1785,316,1627,158,412.13,"1b","1b","1b","1b","1b"
