"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2025-03-02 22:00:00,8342,1847,7418,924,508.78,"1b","1b","1b","1b","1b"
2025-03-02 23:00:00,10995,2452,9769,1226,510.14,"1b","1b","1b","1b","1b"
2025-03-03,12149,2708,10795,1354,532.64,"1b","1b","1b","1b","1b"
2025-03-03 01:00:00,9136,1715,8279,858,531.63,"1b","1b","1b","1b","1b"
2025-03-03 02:00:00,6102,941,5631,470,528.7,"1b","1b","1b","1b","1b"
2025-03-03 03:00:00,4909,758,4530,379,512.37,"1b","1b","1b","1b","1b"
2025-03-03 04:00:00,4749,750,4374,375,508.29,"1b","1b","1b","1b","1b"
2025-03-03 05:00:00,3726,573,3440,286,497.02,"1b","1b","1b","1b","1b"
2025-03-03 06:00:00,3175,611,2870,306,499.79,"1b","1b","1b","1b","1b"
2025-03-03 07:00:00,3708,917,3250,458,502.79,"1b","1b","1b","1b","1b"
2025-03-03 08:00:00,2954,636,2636,318,520.82,"1b","1b","1b","1b","1b"
2025-03-03 09:00:00,2120,384,1928,192,499.01,"1b","1b","1b","1b","1b"
2025-03-03 10:00:00,2550,494,2303,247,490.27,"1b","1b","1b","1b","1b"
2025-03-03 11:00:00,2993,502,2742,251,474.82,"1b","1b","1b","1b","1b"
2025-03-03 12:00:00,2588,390,2393,195,481.51,"1b","1b","1b","1b","1b"
2025-03-03 13:00:00,2300,322,2139,161,476.29,"1b","1b","1b","1b","1b"
2025-03-03 14:00:00,2975,441,2754,220,475.61,"1b","1b","1b","1b","1b"
2025-03-03 15:00:00,3090,547,2817,274,461.68,"1b","1b","1b","1b","1b"
2025-03-03 16:00:00,3001,516,2743,258,459.21,"1b","1b","1b","1b","1b"
2025-03-03 17:00:00,3413,599,3113,300,482.06,"1b","1b","1b","1b","1b"
2025-03-03 18:00:00,4598,1351,3923,676,499.62,"1b","1b","1b","1b","1b"
2025-03-03 19:00:00,9095,3816,7187,1908,506.72,"1b","1b","1b","1b","1b"
2025-03-03 20:00:00,11405,3832,9489,1916,533.75,"1b","1b","1b","1b","1b"
2025-03-03 21:00:00,13346,3959,11367,1980,536.23,"1b","1b","1b","1b","1b"
2025-03-03 22:00:00,10071,2302,8920,1151,530.84,"1b","1b","1b","1b","1b"
2025-03-03 23:00:00,7961,1507,7208,754,509.34,"1b","1b","1b","1b","1b"
2025-03-04,6871,1537,6102,768,505.69,"1b","1b","1b","1b","1b"
2025-03-04 01:00:00,5731,1302,5080,651,493.17,"1b","1b","1b","1b","1b"
2025-03-04 02:00:00,5266,1003,4764,502,497.25,"1b","1b","1b","1b","1b"
2025-03-04 03:00:00,5949,1111,5393,556,497.79,"1b","1b","1b","1b","1b"
2025-03-04 04:00:00,5520,1018,5011,509,513.86,"1b","1b","1b","1b","1b"
2025-03-04 05:00:00,5041,914,4584,457,515.1,"1b","1b","1b","1b","1b"
2025-03-04 06:00:00,4993,968,4509,484,518.93,"1b","1b","1b","1b","1b"
2025-03-04 07:00:00,5478,1305,4826,652,505.66,"1b","1b","1b","1b","1b"
2025-03-04 08:00:00,4470,848,4046,424,501.61,"1b","1b","1b","1b","1b"
2025-03-04 09:00:00,3570,582,3279,291,485.85,"1b","1b","1b","1b","1b"
2025-03-04 10:00:00,2805,362,2624,181,482.75,"1b","1b","1b","1b","1b"
2025-03-04 11:00:00,3197,415,2990,208,467.65,"1b","1b","1b","1b","1b"
2025-03-04 12:00:00,3674,498,3425,249,469.71,"1b","1b","1b","1b","1b"
2025-03-04 13:00:00,4109,601,3809,300,465.44,"1b","1b","1b","1b","1b"
2025-03-04 14:00:00,4317,675,3980,338,470.03,"1b","1b","1b","1b","1b"
2025-03-04 15:00:00,4309,595,4012,298,493.87,"1b","1b","1b","1b","1b"
2025-03-04 16:00:00,5397,673,5060,336,510.09,"1b","1b","1b","1b","1b"
2025-03-04 17:00:00,5979,752,5603,376,483.06,"1b","1b","1b","1b","1b"
2025-03-04 18:00:00,7112,1400,6412,700,481.79,"1b","1b","1b","1b","1b"
2025-03-04 19:00:00,9267,2095,8220,1048,479.49,"1b","1b","1b","1b","1b"
2025-03-04 20:00:00,8061,1644,7239,822,488.99,"1b","1b","1b","1b","1b"
2025-03-04 21:00:00,7860,1449,7135,724,482.03,"1b","1b","1b","1b","1b"
2025-03-04 22:00:00,6862,1214,6255,607,483.23,"1b","1b","1b","1b","1b"
2025-03-04 23:00:00,6738,1114,6181,557,473.82,"1b","1b","1b","1b","1b"
2025-03-05,6481,1014,5974,507,478,"1b","1b","1b","1b","1b"
2025-03-05 01:00:00,4920,654,4593,327,470.91,"1b","1b","1b","1b","1b"
2025-03-05 02:00:00,3388,406,3185,203,473.57,"1b","1b","1b","1b","1b"
2025-03-05 03:00:00,3766,492,3520,246,466.89,"1b","1b","1b","1b","1b"
2025-03-05 04:00:00,3858,561,3578,280,473.67,"1b","1b","1b","1b","1b"
2025-03-05 05:00:00,3842,613,3536,306,472.33,"1b","1b","1b","1b","1b"
2025-03-05 06:00:00,4018,776,3630,388,481.33,"1b","1b","1b","1b","1b"
2025-03-05 07:00:00,3613,823,3202,412,479.6,"1b","1b","1b","1b","1b"
2025-03-05 08:00:00,4155,954,3678,477,504.7,"1b","1b","1b","1b","1b"
2025-03-05 09:00:00,3709,811,3303,406,500.9,"1b","1b","1b","1b","1b"
2025-03-05 10:00:00,3356,621,3046,310,493.41,"1b","1b","1b","1b","1b"
2025-03-05 11:00:00,3277,612,2971,306,477.47,"1b","1b","1b","1b","1b"
2025-03-05 12:00:00,3447,534,3180,267,482.1,"1b","1b","1b","1b","1b"
2025-03-05 13:00:00,3558,526,3295,263,474.24,"1b","1b","1b","1b","1b"
2025-03-05 14:00:00,3950,578,3661,289,470.67,"1b","1b","1b","1b","1b"
2025-03-05 15:00:00,3991,623,3680,312,432.67,"1b","1b","1b","1b","1b"
2025-03-05 16:00:00,3585,516,3327,258,470.84,"1b","1b","1b","1b","1b"
2025-03-05 17:00:00,3844,566,3561,283,466.78,"1b","1b","1b","1b","1b"
2025-03-05 18:00:00,4723,688,4379,344,472.33,"1b","1b","1b","1b","1b"
2025-03-05 19:00:00,5371,887,4928,444,468.52,"1b","1b","1b","1b","1b"
2025-03-05 20:00:00,6730,1088,6186,544,478.35,"1b","1b","1b","1b","1b"
2025-03-05 21:00:00,7973,1448,7249,724,478.91,"1b","1b","1b","1b","1b"
2025-03-05 22:00:00,8216,1586,7423,793,487.86,"1b","1b","1b","1b","1b"
2025-03-05 23:00:00,7966,1540,7196,770,483.02,"1b","1b","1b","1b","1b"
2025-03-06,7585,1295,6938,648,489.23,"1b","1b","1b","1b","1b"
2025-03-06 01:00:00,7024,1131,6458,566,482.96,"1b","1b","1b","1b","1b"
2025-03-06 02:00:00,6711,1000,6211,500,486.06,"1b","1b","1b","1b","1b"
2025-03-06 03:00:00,5882,868,5448,434,479.3,"1b","1b","1b","1b","1b"
2025-03-06 04:00:00,5789,839,5369,420,485.39,"1b","1b","1b","1b","1b"
2025-03-06 05:00:00,5183,752,4807,376,479.88,"1b","1b","1b","1b","1b"
2025-03-06 06:00:00,5443,845,5021,422,490.66,"1b","1b","1b","1b","1b"
2025-03-06 07:00:00,5663,1071,5128,536,466.2,"1b","1b","1b","1b","1b"
2025-03-06 08:00:00,6577,1361,5896,680,482.23,"1b","1b","1b","1b","1b"
2025-03-06 09:00:00,6373,1174,5786,587,502.96,"1b","1b","1b","1b","1b"
2025-03-06 10:00:00,7283,1033,6767,516,568.59,"1b","1b","1b","1b","1b"
2025-03-06 11:00:00,5603,862,5172,431,614.87,"1b","1b","1b","1b","1b"
2025-03-06 12:00:00,4907,660,4577,330,562.7,"1b","1b","1b","1b","1b"
2025-03-06 13:00:00,4458,575,4170,288,520.49,"1b","1b","1b","1b","1b"
2025-03-06 14:00:00,4507,582,4216,291,497.74,"1b","1b","1b","1b","1b"
2025-03-06 15:00:00,4867,865,4435,432,477.72,"1b","1b","1b","1b","1b"
2025-03-06 16:00:00,6144,1128,5580,564,452.66,"1b","1b","1b","1b","1b"
2025-03-06 17:00:00,5482,730,5117,365,460.73,"1b","1b","1b","1b","1b"
2025-03-06 18:00:00,5815,754,5438,377,470.76,"1b","1b","1b","1b","1b"
2025-03-06 19:00:00,5730,758,5351,379,464.62,"1b","1b","1b","1b","1b"
2025-03-06 20:00:00,6415,804,6013,402,471.8,"1b","1b","1b","1b","1b"
2025-03-06 21:00:00,6794,820,6384,410,467.82,"1b","1b","1b","1b","1b"
2025-03-06 22:00:00,6397,747,6024,374,473.12,"1b","1b","1b","1b","1b"
2025-03-06 23:00:00,5463,669,5128,334,467.76,"1b","1b","1b","1b","1b"
2025-03-07,5658,753,5281,376,474.65,"1b","1b","1b","1b","1b"
2025-03-07 01:00:00,5028,575,4740,288,468.56,"1b","1b","1b","1b","1b"
2025-03-07 02:00:00,4526,494,4279,247,475.61,"1b","1b","1b","1b","1b"
2025-03-07 03:00:00,3779,394,3582,197,467.82,"1b","1b","1b","1b","1b"
2025-03-07 04:00:00,3448,363,3266,182,472.45,"1b","1b","1b","1b","1b"
2025-03-07 05:00:00,3221,354,3044,177,466.15,"1b","1b","1b","1b","1b"
2025-03-07 06:00:00,3365,387,3172,194,473.19,"1b","1b","1b","1b","1b"
2025-03-07 07:00:00,3597,552,3321,276,468.71,"1b","1b","1b","1b","1b"
2025-03-07 08:00:00,4673,848,4249,424,523.94,"1b","1b","1b","1b","1b"
2025-03-07 09:00:00,5022,806,4619,403,570.28,"1b","1b","1b","1b","1b"
2025-03-07 10:00:00,4952,633,4636,316,597.68,"1b","1b","1b","1b","1b"
2025-03-07 11:00:00,4706,615,4398,308,597.81,"1b","1b","1b","1b","1b"
2025-03-07 12:00:00,4517,617,4209,308,537.66,"1b","1b","1b","1b","1b"
2025-03-07 13:00:00,4078,580,3788,290,509.32,"1b","1b","1b","1b","1b"
2025-03-07 14:00:00,3853,482,3612,241,472.44,"1b","1b","1b","1b","1b"
2025-03-07 15:00:00,3490,488,3246,244,503.28,"1b","1b","1b","1b","1b"
2025-03-07 16:00:00,3272,438,3053,219,493.33,"1b","1b","1b","1b","1b"
2025-03-07 17:00:00,3435,444,3213,222,465.45,"1b","1b","1b","1b","1b"
2025-03-07 18:00:00,3561,506,3308,253,485.41,"1b","1b","1b","1b","1b"
2025-03-07 19:00:00,4173,590,3878,295,474.28,"1b","1b","1b","1b","1b"
2025-03-07 20:00:00,4169,535,3901,268,471.94,"1b","1b","1b","1b","1b"
2025-03-07 21:00:00,3933,537,3664,268,463.22,"1b","1b","1b","1b","1b"
2025-03-07 22:00:00,4691,711,4335,356,471.07,"1b","1b","1b","1b","1b"
2025-03-07 23:00:00,5027,759,4647,380,466.68,"1b","1b","1b","1b","1b"
2025-03-08,5154,722,4793,361,472.83,"1b","1b","1b","1b","1b"
2025-03-08 01:00:00,5127,745,4754,372,467.51,"1b","1b","1b","1b","1b"
2025-03-08 02:00:00,5247,789,4853,394,478.72,"1b","1b","1b","1b","1b"
2025-03-08 03:00:00,5473,891,5028,446,480.04,"1b","1b","1b","1b","1b"
2025-03-08 04:00:00,5936,1030,5421,515,492.59,"1b","1b","1b","1b","1b"
2025-03-08 05:00:00,5886,1056,5358,528,488.19,"1b","1b","1b","1b","1b"
2025-03-08 06:00:00,6025,1111,5470,556,492.36,"1b","1b","1b","1b","1b"
2025-03-08 07:00:00,6037,1277,5398,638,482.7,"1b","1b","1b","1b","1b"
2025-03-08 08:00:00,5673,1232,5057,616,485.02,"1b","1b","1b","1b","1b"
2025-03-08 09:00:00,5952,1354,5275,677,474.11,"1b","1b","1b","1b","1b"
2025-03-08 10:00:00,4252,747,3879,374,471.43,"1b","1b","1b","1b","1b"
2025-03-08 11:00:00,3761,547,3487,274,455.21,"1b","1b","1b","1b","1b"
2025-03-08 12:00:00,4240,624,3928,312,457.99,"1b","1b","1b","1b","1b"
2025-03-08 13:00:00,4540,645,4218,322,454.43,"1b","1b","1b","1b","1b"
2025-03-08 14:00:00,4480,588,4186,294,460.04,"1b","1b","1b","1b","1b"
2025-03-08 15:00:00,4397,536,4129,268,454.21,"1b","1b","1b","1b","1b"
2025-03-08 16:00:00,4620,578,4331,289,457.29,"1b","1b","1b","1b","1b"
2025-03-08 17:00:00,6012,844,5590,422,453.29,"1b","1b","1b","1b","1b"
2025-03-08 18:00:00,7740,1152,7164,576,462.53,"1b","1b","1b","1b","1b"
2025-03-08 19:00:00,8342,1429,7628,714,460.28,"1b","1b","1b","1b","1b"
2025-03-08 20:00:00,7882,1279,7242,640,469.28,"1b","1b","1b","1b","1b"
2025-03-08 21:00:00,8547,1399,7847,700,463.47,"1b","1b","1b","1b","1b"
2025-03-08 22:00:00,8821,1646,7998,823,474.8,"1b","1b","1b","1b","1b"
2025-03-08 23:00:00,9349,2031,8333,1016,476.64,"1b","1b","1b","1b","1b"
2025-03-09,8608,1657,7779,828,485.74,"1b","1b","1b","1b","1b"
2025-03-09 01:00:00,7820,1523,7059,762,481.75,"1b","1b","1b","1b","1b"
2025-03-09 02:00:00,7758,1472,7022,736,488.67,"1b","1b","1b","1b","1b"
2025-03-09 03:00:00,7495,1447,6772,724,487.16,"1b","1b","1b","1b","1b"
2025-03-09 04:00:00,7005,1341,6334,670,494.93,"1b","1b","1b","1b","1b"
2025-03-09 05:00:00,6467,1204,5865,602,485.72,"1b","1b","1b","1b","1b"
2025-03-09 06:00:00,6430,1223,5818,612,490.23,"1b","1b","1b","1b","1b"
2025-03-09 07:00:00,5585,1174,4998,587,481.8,"1b","1b","1b","1b","1b"
2025-03-09 08:00:00,5966,1206,5363,603,486.29,"1b","1b","1b","1b","1b"
2025-03-09 09:00:00,6165,1279,5525,640,478.05,"1b","1b","1b","1b","1b"
2025-03-09 10:00:00,6465,1206,5862,603,480.27,"1b","1b","1b","1b","1b"
2025-03-09 11:00:00,5922,1075,5385,538,470.21,"1b","1b","1b","1b","1b"
2025-03-09 12:00:00,6080,1196,5482,598,473.06,"1b","1b","1b","1b","1b"
2025-03-09 13:00:00,4839,753,4463,376,460.15,"1b","1b","1b","1b","1b"
2025-03-09 14:00:00,4632,612,4326,306,459.16,"1b","1b","1b","1b","1b"
2025-03-09 15:00:00,5117,755,4739,378,451.21,"1b","1b","1b","1b","1b"
2025-03-09 16:00:00,5702,896,5254,448,458.33,"1b","1b","1b","1b","1b"
2025-03-09 17:00:00,6732,1250,6107,625,455.67,"1b","1b","1b","1b","1b"
2025-03-09 18:00:00,8530,1676,7692,838,468.04,"1b","1b","1b","1b","1b"
2025-03-09 19:00:00,9156,1874,8219,937,465.17,"1b","1b","1b","1b","1b"
2025-03-09 20:00:00,9661,2010,8656,1005,474.34,"1b","1b","1b","1b","1b"
2025-03-09 21:00:00,10445,2369,9261,1184,474.15,"1b","1b","1b","1b","1b"
2025-03-09 22:00:00,9358,1888,8414,944,484.07,"1b","1b","1b","1b","1b"
2025-03-09 23:00:00,9233,1738,8364,869,480.81,"1b","1b","1b","1b","1b"
2025-03-10,9113,1734,8246,867,490.79,"1b","1b","1b","1b","1b"
2025-03-10 01:00:00,8593,1758,7714,879,485.68,"1b","1b","1b","1b","1b"
2025-03-10 02:00:00,8413,1767,7530,884,493.98,"1b","1b","1b","1b","1b"
2025-03-10 03:00:00,8035,1796,7137,898,488.07,"1b","1b","1b","1b","1b"
2025-03-10 04:00:00,8172,1856,7244,928,492.92,"1b","1b","1b","1b","1b"
2025-03-10 05:00:00,8249,1983,7258,992,485.95,"1b","1b","1b","1b","1b"
2025-03-10 06:00:00,9752,2308,8598,1154,491.96,"1b","1b","1b","1b","1b"
2025-03-10 07:00:00,8134,1935,7166,968,487.59,"1b","1b","1b","1b","1b"
2025-03-10 08:00:00,8644,2234,7527,1117,493.38,"1b","1b","1b","1b","1b"
2025-03-10 09:00:00,8671,2235,7553,1118,487.12,"1b","1b","1b","1b","1b"
2025-03-10 10:00:00,9047,2275,7910,1138,491.68,"1b","1b","1b","1b","1b"
2025-03-10 11:00:00,9344,2369,8159,1184,482.88,"1b","1b","1b","1b","1b"
2025-03-10 12:00:00,9205,2242,8084,1121,481.76,"1b","1b","1b","1b","1b"
2025-03-10 13:00:00,7842,1901,6892,950,470.98,"1b","1b","1b","1b","1b"
2025-03-10 14:00:00,7872,2058,6843,1029,474.26,"1b","1b","1b","1b","1b"
2025-03-10 15:00:00,8115,2049,7091,1024,466.82,"1b","1b","1b","1b","1b"
2025-03-10 16:00:00,7927,1896,6979,948,474.62,"1b","1b","1b","1b","1b"
2025-03-10 17:00:00,7717,1882,6776,941,470.53,"1b","1b","1b","1b","1b"
2025-03-10 18:00:00,7838,1680,6998,840,468.77,"1b","1b","1b","1b","1b"
2025-03-10 19:00:00,6787,1437,6068,718,457.99,"1b","1b","1b","1b","1b"
2025-03-10 20:00:00,5412,1148,4838,574,456.18,"1b","1b","1b","1b","1b"
2025-03-10 21:00:00,3568,625,3256,312,448.14,"1b","1b","1b","1b","1b"
2025-03-10 22:00:00,2452,365,2270,182,450.88,"1b","1b","1b","1b","1b"
2025-03-10 23:00:00,1807,225,1695,112,445.04,"1b","1b","1b","1b","1b"
2025-03-11,1470,90,1425,45,449.83,"1b","1b","1b","1b","1b"
2025-03-11 01:00:00,1091,57,1062,28,445.26,"1b","1b","1b","1b","1b"
2025-03-11 02:00:00,1239,61,1208,30,448.67,"1b","1b","1b","1b","1b"
2025-03-11 03:00:00,1133,93,1086,46,445.37,"1b","1b","1b","1b","1b"
2025-03-11 04:00:00,1215,89,1171,44,453.47,"1b","1b","1b","1b","1b"
2025-03-11 05:00:00,1160,129,1095,64,448.97,"1b","1b","1b","1b","1b"
2025-03-11 06:00:00,1100,133,1034,66,455.54,"1b","1b","1b","1b","1b"
2025-03-11 07:00:00,1260,229,1146,114,447.93,"1b","1b","1b","1b","1b"
2025-03-11 08:00:00,1447,277,1309,138,486.27,"1b","1b","1b","1b","1b"
2025-03-11 09:00:00,1472,335,1304,168,566.35,"1b","1b","1b","1b","1b"
2025-03-11 10:00:00,1260,194,1163,97,613.05,"1b","1b","1b","1b","1b"
2025-03-11 11:00:00,1686,286,1543,143,631.16,"1b","1b","1b","1b","1b"
2025-03-11 12:00:00,1482,190,1387,95,687.88,"1b","1b","1b","1b","1b"
2025-03-11 13:00:00,1514,308,1360,154,650.08,"1b","1b","1b","1b","1b"
2025-03-11 16:00:00,1776,336,1608,168,635.09,"1b","1b","1b","1b","1b"
2025-03-11 17:00:00,2978,859,2549,430,553.38,"1b","1b","1b","1b","1b"
2025-03-11 18:00:00,3174,743,2802,372,498.64,"1b","1b","1b","1b","1b"
2025-03-11 19:00:00,3041,541,2771,270,481.45,"1b","1b","1b","1b","1b"
2025-03-11 20:00:00,2508,474,2271,237,464.91,"1b","1b","1b","1b","1b"
2025-03-11 21:00:00,2314,428,2100,214,466.98,"1b","1b","1b","1b","1b"
2025-03-11 22:00:00,5084,1841,4164,920,460.78,"1b","1b","1b","1b","1b"
2025-03-11 23:00:00,5086,2003,4084,1002,464.86,"1b","1b","1b","1b","1b"
2025-03-12,1661,313,1504,156,460.39,"1b","1b","1b","1b","1b"
2025-03-12 01:00:00,1603,170,1518,85,465.78,"1b","1b","1b","1b","1b"
2025-03-12 02:00:00,1410,137,1342,68,461.18,"1b","1b","1b","1b","1b"
2025-03-12 03:00:00,1518,136,1450,68,467.81,"1b","1b","1b","1b","1b"
2025-03-12 04:00:00,1403,124,1341,62,464.27,"1b","1b","1b","1b","1b"
2025-03-12 05:00:00,1239,149,1164,74,470.4,"1b","1b","1b","1b","1b"
2025-03-12 06:00:00,1544,241,1424,120,465.13,"1b","1b","1b","1b","1b"
2025-03-12 07:00:00,2311,587,2017,294,459.19,"1b","1b","1b","1b","1b"
2025-03-12 08:00:00,2948,875,2511,438,519.94,"1b","1b","1b","1b","1b"
2025-03-12 09:00:00,2602,0,0,0,694.81,"1b","1b","1b","1b","1b"
2025-03-12 10:00:00,1918,406,1715,203,883.43,"1b","1b","1b","1b","1b"
2025-03-12 11:00:00,1636,312,1480,156,796.42,"1b","1b","1b","1b","1b"
2025-03-12 12:00:00,1886,401,1686,200,691.77,"1b","1b","1b","1b","1b"
2025-03-12 13:00:00,2042,457,1814,228,744.47,"1b","1b","1b","1b","1b"
2025-03-12 14:00:00,1858,449,1633,224,852.71,"1b","1b","1b","1b","1b"
2025-03-12 15:00:00,1961,374,1774,187,782.45,"1b","1b","1b","1b","1b"
2025-03-12 16:00:00,2184,393,1988,196,666.19,"1b","1b","1b","1b","1b"
2025-03-12 17:00:00,2644,573,2357,286,588.78,"1b","1b","1b","1b","1b"
2025-03-12 18:00:00,2735,585,2442,292,520.28,"1b","1b","1b","1b","1b"
2025-03-12 19:00:00,2585,523,2324,262,491.58,"1b","1b","1b","1b","1b"
2025-03-12 20:00:00,2361,490,2116,245,472.88,"1b","1b","1b","1b","1b"
2025-03-12 21:00:00,3207,675,2870,338,474.73,"1b","1b","1b","1b","1b"
2025-03-12 22:00:00,3498,771,3112,386,471.01,"1b","1b","1b","1b","1b"
2025-03-12 23:00:00,4017,1134,3450,567,479.39,"1b","1b","1b","1b","1b"
2025-03-13,3950,990,3455,495,475.6,"1b","1b","1b","1b","1b"
2025-03-13 01:00:00,3411,765,3029,382,479.33,"1b","1b","1b","1b","1b"
2025-03-13 02:00:00,2721,574,2434,287,473.31,"1b","1b","1b","1b","1b"
2025-03-13 03:00:00,2516,417,2308,208,475.68,"1b","1b","1b","1b","1b"
2025-03-13 04:00:00,1800,391,1605,196,466.77,"1b","1b","1b","1b","1b"
2025-03-13 05:00:00,2061,387,1868,194,469.89,"1b","1b","1b","1b","1b"
2025-03-13 06:00:00,2088,406,1885,203,466.39,"1b","1b","1b","1b","1b"
2025-03-13 07:00:00,2454,626,2141,313,462.51,"1b","1b","1b","1b","1b"
2025-03-13 08:00:00,1888,536,1620,268,468.15,"1b","1b","1b","1b","1b"
2025-03-13 09:00:00,2645,864,2213,432,498.23,"1b","1b","1b","1b","1b"
2025-03-13 10:00:00,1959,508,1705,254,494.84,"1b","1b","1b","1b","1b"
2025-03-13 11:00:00,1845,433,1629,216,500.64,"1b","1b","1b","1b","1b"
2025-03-13 12:00:00,2166,483,1925,242,474.49,"1b","1b","1b","1b","1b"
2025-03-13 13:00:00,2365,526,2102,263,474.6,"1b","1b","1b","1b","1b"
2025-03-13 14:00:00,2232,499,1983,250,476.89,"1b","1b","1b","1b","1b"
2025-03-13 15:00:00,2589,579,2299,290,554.57,"1b","1b","1b","1b","1b"
2025-03-13 16:00:00,2759,925,2296,462,552.06,"1b","1b","1b","1b","1b"
2025-03-13 17:00:00,2966,728,2602,364,518.05,"1b","1b","1b","1b","1b"
2025-03-13 18:00:00,3258,734,2891,367,487.3,"1b","1b","1b","1b","1b"
2025-03-13 19:00:00,3289,685,2946,342,480.22,"1b","1b","1b","1b","1b"
2025-03-13 20:00:00,3900,913,3444,456,476.42,"1b","1b","1b","1b","1b"
2025-03-13 21:00:00,3069,688,2725,344,478.47,"1b","1b","1b","1b","1b"
2025-03-13 22:00:00,2806,695,2458,348,475.86,"1b","1b","1b","1b","1b"
2025-03-13 23:00:00,3391,844,2969,422,484.63,"1b","1b","1b","1b","1b"
2025-03-14,5478,1654,4651,827,487.88,"1b","1b","1b","1b","1b"
2025-03-14 01:00:00,5148,1412,4442,706,499.28,"1b","1b","1b","1b","1b"
