"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2025-02-02 20:00:00,4864,1178,4275,589,489.18,"1b","1b","1b","1b","1b"
2025-02-02 21:00:00,3311,722,2950,361,484.49,"1b","1b","1b","1b","1b"
2025-02-02 22:00:00,4163,926,3700,463,485.74,"1b","1b","1b","1b","1b"
2025-02-02 23:00:00,3723,858,3294,429,488.12,"1b","1b","1b","1b","1b"
2025-02-03,3580,649,3256,324,491.04,"1b","1b","1b","1b","1b"
2025-02-03 01:00:00,3106,566,2823,283,485.08,"1b","1b","1b","1b","1b"
2025-02-03 02:00:00,2830,490,2585,245,485.79,"1b","1b","1b","1b","1b"
2025-02-03 03:00:00,2675,506,2422,253,481.57,"1b","1b","1b","1b","1b"
2025-02-03 04:00:00,3047,532,2781,266,484.31,"1b","1b","1b","1b","1b"
2025-02-03 05:00:00,2645,504,2393,252,485.98,"1b","1b","1b","1b","1b"
2025-02-03 06:00:00,2320,496,2072,248,491.77,"1b","1b","1b","1b","1b"
2025-02-03 07:00:00,1980,489,1735,244,490.9,"1b","1b","1b","1b","1b"
2025-02-03 08:00:00,2321,594,2024,297,494.94,"1b","1b","1b","1b","1b"
2025-02-03 09:00:00,2194,541,1923,270,492.45,"1b","1b","1b","1b","1b"
2025-02-03 10:00:00,2455,685,2113,342,500.2,"1b","1b","1b","1b","1b"
2025-02-03 11:00:00,2142,584,1850,292,492.8,"1b","1b","1b","1b","1b"
2025-02-03 12:00:00,1822,515,1564,258,492.39,"1b","1b","1b","1b","1b"
2025-02-03 13:00:00,1396,379,1206,190,517.33,"1b","1b","1b","1b","1b"
2025-02-03 14:00:00,1610,364,1428,182,571.85,"1b","1b","1b","1b","1b"
2025-02-03 15:00:00,1913,504,1661,252,586.86,"1b","1b","1b","1b","1b"
2025-02-03 16:00:00,2146,524,1884,262,617.81,"1b","1b","1b","1b","1b"
2025-02-03 17:00:00,1347,383,1155,192,674.54,"1b","1b","1b","1b","1b"
2025-02-03 18:00:00,1704,413,1497,206,638.11,"1b","1b","1b","1b","1b"
2025-02-03 19:00:00,1848,479,1608,240,559.73,"1b","1b","1b","1b","1b"
2025-02-03 20:00:00,2479,522,2218,261,521.34,"1b","1b","1b","1b","1b"
2025-02-03 21:00:00,2713,548,2439,274,498.16,"1b","1b","1b","1b","1b"
2025-02-03 22:00:00,2488,466,2255,233,488.99,"1b","1b","1b","1b","1b"
2025-02-03 23:00:00,1894,393,1697,196,480.53,"1b","1b","1b","1b","1b"
2025-02-04,1100,232,984,116,478.08,"1b","1b","1b","1b","1b"
2025-02-04 01:00:00,768,149,694,74,475.44,"1b","1b","1b","1b","1b"
2025-02-04 02:00:00,487,110,432,55,475.42,"1b","1b","1b","1b","1b"
2025-02-04 03:00:00,371,93,324,46,472.57,"1b","1b","1b","1b","1b"
2025-02-04 04:00:00,357,74,320,37,474.52,"1b","1b","1b","1b","1b"
2025-02-04 05:00:00,213,69,178,34,472.19,"1b","1b","1b","1b","1b"
2025-02-04 06:00:00,370,69,335,34,473.35,"1b","1b","1b","1b","1b"
2025-02-04 07:00:00,240,89,195,44,470.35,"1b","1b","1b","1b","1b"
2025-02-04 08:00:00,398,116,340,58,469.98,"1b","1b","1b","1b","1b"
2025-02-04 09:00:00,410,111,354,56,467.61,"1b","1b","1b","1b","1b"
2025-02-04 10:00:00,644,116,586,58,466.93,"1b","1b","1b","1b","1b"
2025-02-04 11:00:00,569,127,505,64,446.09,"1b","1b","1b","1b","1b"
2025-02-04 12:00:00,1098,159,1019,80,519.92,"1b","1b","1b","1b","1b"
2025-02-04 13:00:00,801,178,712,89,551.22,"1b","1b","1b","1b","1b"
2025-02-04 14:00:00,1152,195,1055,98,648.75,"1b","1b","1b","1b","1b"
2025-02-04 15:00:00,702,213,596,106,652.65,"1b","1b","1b","1b","1b"
2025-02-04 16:00:00,851,255,723,128,601.69,"1b","1b","1b","1b","1b"
2025-02-04 17:00:00,760,266,627,133,541.53,"1b","1b","1b","1b","1b"
2025-02-04 18:00:00,1000,249,876,124,509.6,"1b","1b","1b","1b","1b"
2025-02-04 19:00:00,1006,359,827,180,489.59,"1b","1b","1b","1b","1b"
2025-02-04 20:00:00,1330,383,1138,192,483.9,"1b","1b","1b","1b","1b"
2025-02-04 21:00:00,753,267,620,134,477.24,"1b","1b","1b","1b","1b"
2025-02-04 22:00:00,972,254,845,127,478.45,"1b","1b","1b","1b","1b"
2025-02-04 23:00:00,854,166,771,83,474.55,"1b","1b","1b","1b","1b"
2025-02-05,620,92,574,46,475.71,"1b","1b","1b","1b","1b"
2025-02-05 01:00:00,462,77,423,38,471.84,"1b","1b","1b","1b","1b"
2025-02-05 02:00:00,479,65,446,32,474.29,"1b","1b","1b","1b","1b"
2025-02-05 03:00:00,318,62,287,31,471.5,"1b","1b","1b","1b","1b"
2025-02-05 04:00:00,438,64,406,32,473.78,"1b","1b","1b","1b","1b"
2025-02-05 05:00:00,412,92,366,46,473.06,"1b","1b","1b","1b","1b"
2025-02-05 06:00:00,683,190,588,95,478.11,"1b","1b","1b","1b","1b"
2025-02-05 07:00:00,902,354,725,177,477.78,"1b","1b","1b","1b","1b"
2025-02-05 08:00:00,1684,831,1268,416,483.04,"1b","1b","1b","1b","1b"
2025-02-05 09:00:00,1216,612,910,306,490.29,"1b","1b","1b","1b","1b"
2025-02-05 10:00:00,1432,577,1144,288,497.27,"1b","1b","1b","1b","1b"
2025-02-05 11:00:00,1078,267,945,134,483.06,"1b","1b","1b","1b","1b"
2025-02-05 12:00:00,1414,327,1251,164,467.11,"1b","1b","1b","1b","1b"
2025-02-05 13:00:00,1514,414,1307,207,430.12,"1b","1b","1b","1b","1b"
2025-02-05 14:00:00,1799,411,1593,206,449.8,"1b","1b","1b","1b","1b"
2025-02-05 15:00:00,1749,499,1499,250,459.03,"1b","1b","1b","1b","1b"
2025-02-05 16:00:00,2393,987,1900,494,471.53,"1b","1b","1b","1b","1b"
2025-02-05 17:00:00,4079,1466,3346,733,512.8,"1b","1b","1b","1b","1b"
2025-02-05 18:00:00,7387,2601,6086,1300,538.38,"1b","1b","1b","1b","1b"
2025-02-05 19:00:00,11699,4258,9570,2129,558.19,"1b","1b","1b","1b","1b"
2025-02-05 20:00:00,13410,4306,11257,2153,576.74,"1b","1b","1b","1b","1b"
2025-02-05 21:00:00,12101,4145,10028,2072,574.95,"1b","1b","1b","1b","1b"
2025-02-05 22:00:00,11162,4114,9105,2057,573.67,"1b","1b","1b","1b","1b"
2025-02-05 23:00:00,8933,2840,7513,1420,565.49,"1b","1b","1b","1b","1b"
2025-02-06,7406,2231,6291,1116,561.45,"1b","1b","1b","1b","1b"
2025-02-06 01:00:00,6075,1778,5186,889,547.68,"1b","1b","1b","1b","1b"
2025-02-06 02:00:00,5185,1505,4433,752,535.47,"1b","1b","1b","1b","1b"
2025-02-06 03:00:00,5302,1465,4569,732,518.65,"1b","1b","1b","1b","1b"
2025-02-06 04:00:00,5720,1575,4933,788,516.3,"1b","1b","1b","1b","1b"
2025-02-06 05:00:00,6225,1896,5277,948,514.23,"1b","1b","1b","1b","1b"
2025-02-06 06:00:00,5398,1561,4618,780,521.5,"1b","1b","1b","1b","1b"
2025-02-06 07:00:00,4821,1757,3942,878,523.11,"1b","1b","1b","1b","1b"
2025-02-06 08:00:00,6564,3191,4968,1596,517.46,"1b","1b","1b","1b","1b"
2025-02-06 09:00:00,5996,2382,4805,1191,510.22,"1b","1b","1b","1b","1b"
2025-02-06 10:00:00,6652,2397,5453,1198,546.23,"1b","1b","1b","1b","1b"
2025-02-06 11:00:00,6674,2090,5629,1045,529.42,"1b","1b","1b","1b","1b"
2025-02-06 12:00:00,5945,1478,5206,739,511.27,"1b","1b","1b","1b","1b"
2025-02-06 13:00:00,2889,657,2561,328,489.68,"1b","1b","1b","1b","1b"
2025-02-06 14:00:00,2556,507,2302,254,487.76,"1b","1b","1b","1b","1b"
2025-02-06 15:00:00,3010,747,2637,374,535.6,"1b","1b","1b","1b","1b"
2025-02-06 16:00:00,3198,775,2810,388,571.47,"1b","1b","1b","1b","1b"
2025-02-06 17:00:00,3758,986,3265,493,577.33,"1b","1b","1b","1b","1b"
2025-02-06 18:00:00,4813,1147,4239,574,558.46,"1b","1b","1b","1b","1b"
2025-02-06 19:00:00,4801,1416,4093,708,514.71,"1b","1b","1b","1b","1b"
2025-02-06 20:00:00,3304,844,2882,422,500.34,"1b","1b","1b","1b","1b"
2025-02-06 21:00:00,1627,370,1442,185,478.4,"1b","1b","1b","1b","1b"
2025-02-06 22:00:00,1345,325,1183,162,466.14,"1b","1b","1b","1b","1b"
2025-02-06 23:00:00,1325,290,1180,145,460.55,"1b","1b","1b","1b","1b"
2025-02-07,1473,268,1339,134,477.76,"1b","1b","1b","1b","1b"
2025-02-07 01:00:00,1297,281,1156,140,457.59,"1b","1b","1b","1b","1b"
2025-02-07 02:00:00,1382,231,1266,116,465.23,"1b","1b","1b","1b","1b"
2025-02-07 03:00:00,910,170,825,85,460.22,"1b","1b","1b","1b","1b"
2025-02-07 04:00:00,1021,157,942,78,453.23,"1b","1b","1b","1b","1b"
2025-02-07 05:00:00,714,238,595,119,464.41,"1b","1b","1b","1b","1b"
2025-02-07 06:00:00,933,240,813,120,454.85,"1b","1b","1b","1b","1b"
2025-02-07 07:00:00,907,314,750,157,463.15,"1b","1b","1b","1b","1b"
2025-02-07 08:00:00,1090,372,904,186,456.7,"1b","1b","1b","1b","1b"
2025-02-07 09:00:00,1187,373,1000,186,453.92,"1b","1b","1b","1b","1b"
2025-02-07 10:00:00,1081,363,899,182,464.33,"1b","1b","1b","1b","1b"
2025-02-07 11:00:00,1020,325,858,162,448.05,"1b","1b","1b","1b","1b"
2025-02-07 12:00:00,1218,363,1037,182,478.14,"1b","1b","1b","1b","1b"
2025-02-07 13:00:00,1071,325,909,162,492.39,"1b","1b","1b","1b","1b"
2025-02-07 14:00:00,1082,330,917,165,475.07,"1b","1b","1b","1b","1b"
2025-02-07 15:00:00,1349,435,1131,218,470.3,"1b","1b","1b","1b","1b"
2025-02-07 16:00:00,1796,444,1574,222,458.88,"1b","1b","1b","1b","1b"
2025-02-07 17:00:00,1786,482,1545,241,460.92,"1b","1b","1b","1b","1b"
2025-02-07 18:00:00,1752,411,1547,206,458.98,"1b","1b","1b","1b","1b"
2025-02-07 19:00:00,1901,417,1693,208,452.78,"1b","1b","1b","1b","1b"
2025-02-07 20:00:00,1882,414,1675,207,460.57,"1b","1b","1b","1b","1b"
2025-02-07 21:00:00,1867,426,1654,213,455.18,"1b","1b","1b","1b","1b"
2025-02-07 22:00:00,1920,425,1708,212,466.83,"1b","1b","1b","1b","1b"
2025-02-07 23:00:00,1756,380,1566,190,453.57,"1b","1b","1b","1b","1b"
2025-02-08,1804,359,1625,180,465.92,"1b","1b","1b","1b","1b"
2025-02-08 01:00:00,1324,282,1183,141,457.26,"1b","1b","1b","1b","1b"
2025-02-08 02:00:00,1145,188,1051,94,463.83,"1b","1b","1b","1b","1b"
2025-02-08 03:00:00,1172,288,1028,144,455.7,"1b","1b","1b","1b","1b"
2025-02-08 04:00:00,1629,351,1453,176,466.82,"1b","1b","1b","1b","1b"
2025-02-08 05:00:00,1993,488,1749,244,455.05,"1b","1b","1b","1b","1b"
2025-02-08 06:00:00,2259,533,1992,266,474.75,"1b","1b","1b","1b","1b"
2025-02-08 07:00:00,2414,595,2117,298,462.05,"1b","1b","1b","1b","1b"
2025-02-08 08:00:00,3141,830,2726,415,467.71,"1b","1b","1b","1b","1b"
2025-02-08 09:00:00,3411,937,2942,468,471.61,"1b","1b","1b","1b","1b"
2025-02-08 10:00:00,3804,1030,3289,515,471.04,"1b","1b","1b","1b","1b"
2025-02-08 11:00:00,3923,1063,3391,532,470.51,"1b","1b","1b","1b","1b"
2025-02-08 12:00:00,4498,1113,3941,556,475.3,"1b","1b","1b","1b","1b"
2025-02-08 13:00:00,4432,1172,3846,586,509.55,"1b","1b","1b","1b","1b"
2025-02-08 14:00:00,4357,1078,3818,539,542.97,"1b","1b","1b","1b","1b"
2025-02-08 15:00:00,4462,1027,3949,514,522.06,"1b","1b","1b","1b","1b"
2025-02-08 16:00:00,4758,1172,4172,586,503.92,"1b","1b","1b","1b","1b"
2025-02-08 17:00:00,4618,1136,4050,568,502.95,"1b","1b","1b","1b","1b"
2025-02-08 18:00:00,5178,1197,4579,598,484.74,"1b","1b","1b","1b","1b"
2025-02-08 19:00:00,4959,1183,4368,592,476.7,"1b","1b","1b","1b","1b"
2025-02-08 20:00:00,5232,1235,4614,618,480.97,"1b","1b","1b","1b","1b"
2025-02-08 21:00:00,4830,1283,4188,642,478.64,"1b","1b","1b","1b","1b"
2025-02-08 22:00:00,4992,1253,4365,626,493.59,"1b","1b","1b","1b","1b"
2025-02-08 23:00:00,4865,1212,4259,606,488.12,"1b","1b","1b","1b","1b"
2025-02-09,4417,971,3931,486,478.31,"1b","1b","1b","1b","1b"
2025-02-09 01:00:00,3978,987,3485,494,475.34,"1b","1b","1b","1b","1b"
2025-02-09 02:00:00,3749,941,3279,470,481.5,"1b","1b","1b","1b","1b"
2025-02-09 03:00:00,3179,794,2782,397,480.67,"1b","1b","1b","1b","1b"
2025-02-09 04:00:00,3430,827,3017,414,484.88,"1b","1b","1b","1b","1b"
2025-02-09 05:00:00,2646,602,2345,301,480.37,"1b","1b","1b","1b","1b"
2025-02-09 06:00:00,2913,627,2599,314,485.31,"1b","1b","1b","1b","1b"
2025-02-09 07:00:00,3216,921,2756,460,485.08,"1b","1b","1b","1b","1b"
2025-02-09 08:00:00,3189,797,2790,398,489.72,"1b","1b","1b","1b","1b"
2025-02-09 09:00:00,4316,1295,3669,648,484.16,"1b","1b","1b","1b","1b"
2025-02-09 10:00:00,5044,1256,4416,628,483.22,"1b","1b","1b","1b","1b"
2025-02-09 11:00:00,5347,1303,4696,652,476.94,"1b","1b","1b","1b","1b"
2025-02-09 12:00:00,5757,1344,5085,672,476.49,"1b","1b","1b","1b","1b"
2025-02-09 13:00:00,6127,1404,5425,702,472.84,"1b","1b","1b","1b","1b"
2025-02-09 14:00:00,6985,1534,6218,767,474.27,"1b","1b","1b","1b","1b"
2025-02-09 15:00:00,7271,1643,6449,822,469.73,"1b","1b","1b","1b","1b"
2025-02-09 16:00:00,7516,1684,6674,842,469.26,"1b","1b","1b","1b","1b"
2025-02-09 17:00:00,6689,1559,5909,780,463.87,"1b","1b","1b","1b","1b"
2025-02-09 18:00:00,6270,1390,5575,695,468.63,"1b","1b","1b","1b","1b"
2025-02-09 19:00:00,5714,1295,5067,648,470.02,"1b","1b","1b","1b","1b"
2025-02-09 20:00:00,6699,1430,5984,715,474.17,"1b","1b","1b","1b","1b"
2025-02-09 21:00:00,7187,1484,6445,742,460.47,"1b","1b","1b","1b","1b"
2025-02-09 22:00:00,7873,1574,7086,787,460.52,"1b","1b","1b","1b","1b"
2025-02-09 23:00:00,7247,1426,6534,713,467.87,"1b","1b","1b","1b","1b"
2025-02-10,6434,1200,5834,600,460.87,"1b","1b","1b","1b","1b"
2025-02-10 01:00:00,5167,999,4668,500,455.68,"1b","1b","1b","1b","1b"
2025-02-10 02:00:00,3573,650,3248,325,461.43,"1b","1b","1b","1b","1b"
2025-02-10 03:00:00,3070,575,2782,288,469.35,"1b","1b","1b","1b","1b"
2025-02-10 04:00:00,4869,844,4447,422,456.73,"1b","1b","1b","1b","1b"
2025-02-10 05:00:00,5176,1044,4654,522,455.79,"1b","1b","1b","1b","1b"
2025-02-10 06:00:00,5810,1152,5234,576,467.55,"1b","1b","1b","1b","1b"
2025-02-10 07:00:00,5065,1091,4520,546,455.39,"1b","1b","1b","1b","1b"
2025-02-10 08:00:00,4772,1136,4204,568,469.38,"1b","1b","1b","1b","1b"
2025-02-10 09:00:00,4768,1179,4179,590,462.26,"1b","1b","1b","1b","1b"
2025-02-10 10:00:00,4997,1228,4383,614,462.02,"1b","1b","1b","1b","1b"
2025-02-10 11:00:00,3860,1092,3314,546,491.1,"1b","1b","1b","1b","1b"
2025-02-10 12:00:00,3939,1058,3410,529,489.53,"1b","1b","1b","1b","1b"
2025-02-10 13:00:00,3381,934,2914,467,476.71,"1b","1b","1b","1b","1b"
2025-02-10 14:00:00,3662,836,3244,418,474.64,"1b","1b","1b","1b","1b"
2025-02-10 15:00:00,4345,960,3865,480,460.4,"1b","1b","1b","1b","1b"
2025-02-10 16:00:00,4165,934,3698,467,485.07,"1b","1b","1b","1b","1b"
2025-02-10 17:00:00,3767,833,3350,416,487.85,"1b","1b","1b","1b","1b"
2025-02-10 18:00:00,3675,705,3322,352,470.68,"1b","1b","1b","1b","1b"
2025-02-10 19:00:00,3400,657,3071,328,472.58,"1b","1b","1b","1b","1b"
2025-02-10 20:00:00,3404,612,3098,306,470.78,"1b","1b","1b","1b","1b"
2025-02-10 21:00:00,3612,651,3286,326,458.63,"1b","1b","1b","1b","1b"
2025-02-10 22:00:00,3754,660,3424,330,460.04,"1b","1b","1b","1b","1b"
2025-02-10 23:00:00,2968,572,2682,286,461.93,"1b","1b","1b","1b","1b"
2025-02-11,2608,514,2351,257,477.53,"1b","1b","1b","1b","1b"
2025-02-11 01:00:00,2345,523,2084,262,464.92,"1b","1b","1b","1b","1b"
2025-02-11 02:00:00,2945,586,2652,293,460.38,"1b","1b","1b","1b","1b"
2025-02-11 03:00:00,3185,664,2853,332,460.45,"1b","1b","1b","1b","1b"
2025-02-11 04:00:00,3475,686,3132,343,465.47,"1b","1b","1b","1b","1b"
2025-02-11 05:00:00,3820,776,3432,388,463.41,"1b","1b","1b","1b","1b"
2025-02-11 06:00:00,4221,849,3796,424,471.94,"1b","1b","1b","1b","1b"
2025-02-11 07:00:00,5187,1136,4619,568,480.62,"1b","1b","1b","1b","1b"
2025-02-11 08:00:00,5991,1362,5310,681,472.36,"1b","1b","1b","1b","1b"
2025-02-11 09:00:00,6044,1406,5341,703,470.66,"1b","1b","1b","1b","1b"
2025-02-11 10:00:00,5786,1316,5128,658,486.57,"1b","1b","1b","1b","1b"
2025-02-11 11:00:00,6224,1440,5504,720,564.56,"1b","1b","1b","1b","1b"
2025-02-11 12:00:00,6388,1467,5655,734,684.36,"1b","1b","1b","1b","1b"
2025-02-11 13:00:00,6485,1447,5762,724,666.73,"1b","1b","1b","1b","1b"
2025-02-11 14:00:00,6927,1424,6215,712,627.13,"1b","1b","1b","1b","1b"
2025-02-11 15:00:00,6375,1527,5611,764,640.95,"1b","1b","1b","1b","1b"
2025-02-11 16:00:00,5858,1526,5095,763,646.85,"1b","1b","1b","1b","1b"
2025-02-11 17:00:00,5021,1324,4359,662,592.47,"1b","1b","1b","1b","1b"
2025-02-11 18:00:00,5762,1405,5059,702,540.12,"1b","1b","1b","1b","1b"
2025-02-11 19:00:00,6595,1721,5734,860,507.06,"1b","1b","1b","1b","1b"
2025-02-11 20:00:00,7375,1785,6482,892,497.83,"1b","1b","1b","1b","1b"
2025-02-11 21:00:00,7292,1754,6415,877,486.73,"1b","1b","1b","1b","1b"
2025-02-11 22:00:00,6602,1527,5838,764,486.58,"1b","1b","1b","1b","1b"
2025-02-11 23:00:00,5097,1169,4512,584,479.66,"1b","1b","1b","1b","1b"
2025-02-12,5068,1223,4456,612,483.13,"1b","1b","1b","1b","1b"
2025-02-12 01:00:00,5076,1172,4490,586,478.05,"1b","1b","1b","1b","1b"
2025-02-12 02:00:00,4553,969,4068,484,482.93,"1b","1b","1b","1b","1b"
2025-02-12 03:00:00,4277,1034,3760,517,475.49,"1b","1b","1b","1b","1b"
2025-02-12 04:00:00,4878,1110,4323,555,480.36,"1b","1b","1b","1b","1b"
2025-02-12 05:00:00,5008,1188,4414,594,477.75,"1b","1b","1b","1b","1b"
2025-02-12 06:00:00,5470,1375,4782,688,484.26,"1b","1b","1b","1b","1b"
2025-02-12 07:00:00,5317,1361,4637,680,483.45,"1b","1b","1b","1b","1b"
2025-02-12 08:00:00,5643,1443,4922,722,500.43,"1b","1b","1b","1b","1b"
2025-02-12 09:00:00,6134,1699,5285,850,495.14,"1b","1b","1b","1b","1b"
2025-02-12 10:00:00,5845,1549,5070,774,493.74,"1b","1b","1b","1b","1b"
2025-02-12 11:00:00,5932,1644,5110,822,485.75,"1b","1b","1b","1b","1b"
2025-02-12 12:00:00,6028,1469,5293,734,490.5,"1b","1b","1b","1b","1b"
2025-02-12 13:00:00,5848,1647,5024,824,485.88,"1b","1b","1b","1b","1b"
2025-02-12 14:00:00,5134,1259,4504,630,484.87,"1b","1b","1b","1b","1b"
2025-02-12 15:00:00,4534,1153,3958,576,476.38,"1b","1b","1b","1b","1b"
2025-02-12 16:00:00,5561,1348,4887,674,479.65,"1b","1b","1b","1b","1b"
2025-02-12 17:00:00,6563,1715,5706,858,474.42,"1b","1b","1b","1b","1b"
2025-02-12 18:00:00,7588,1780,6698,890,477.49,"1b","1b","1b","1b","1b"
2025-02-12 19:00:00,6216,1351,5540,676,470.26,"1b","1b","1b","1b","1b"
2025-02-12 20:00:00,6128,1377,5439,688,473.57,"1b","1b","1b","1b","1b"
2025-02-12 21:00:00,6609,1433,5892,716,470.04,"1b","1b","1b","1b","1b"
2025-02-12 22:00:00,6528,1429,5814,714,475.08,"1b","1b","1b","1b","1b"
2025-02-12 23:00:00,6871,1615,6063,808,471.25,"1b","1b","1b","1b","1b"
2025-02-13,7033,1513,6277,756,476.1,"1b","1b","1b","1b","1b"
2025-02-13 01:00:00,6803,1341,6133,670,471.05,"1b","1b","1b","1b","1b"
2025-02-13 02:00:00,6327,1300,5677,650,471.33,"1b","1b","1b","1b","1b"
2025-02-13 03:00:00,5812,1168,5228,584,462.31,"1b","1b","1b","1b","1b"
2025-02-13 04:00:00,5667,1108,5113,554,466.21,"1b","1b","1b","1b","1b"
2025-02-13 05:00:00,4873,936,4405,468,462.2,"1b","1b","1b","1b","1b"
2025-02-13 06:00:00,3699,665,3367,332,463.75,"1b","1b","1b","1b","1b"
2025-02-13 07:00:00,3315,674,2978,337,468.82,"1b","1b","1b","1b","1b"
2025-02-13 08:00:00,2955,701,2604,350,484.08,"1b","1b","1b","1b","1b"
2025-02-13 09:00:00,2737,656,2409,328,469.78,"1b","1b","1b","1b","1b"
2025-02-13 10:00:00,3174,706,2821,353,491.54,"1b","1b","1b","1b","1b"
2025-02-13 11:00:00,3183,880,2743,440,534.66,"1b","1b","1b","1b","1b"
2025-02-13 12:00:00,2790,703,2438,352,526.5,"1b","1b","1b","1b","1b"
2025-02-13 13:00:00,2878,599,2578,300,510.35,"1b","1b","1b","1b","1b"
2025-02-13 14:00:00,3000,601,2699,300,569.68,"1b","1b","1b","1b","1b"
2025-02-13 15:00:00,2849,652,2523,326,581,"1b","1b","1b","1b","1b"
2025-02-13 16:00:00,2573,547,2299,274,556.53,"1b","1b","1b","1b","1b"
2025-02-13 17:00:00,2329,526,2066,263,508.24,"1b","1b","1b","1b","1b"
2025-02-13 18:00:00,2516,494,2269,247,486.77,"1b","1b","1b","1b","1b"
2025-02-13 19:00:00,2559,517,2301,258,470.73,"1b","1b","1b","1b","1b"
2025-02-13 20:00:00,2700,492,2454,246,467.08,"1b","1b","1b","1b","1b"
2025-02-13 21:00:00,2813,513,2557,256,460.2,"1b","1b","1b","1b","1b"
2025-02-13 22:00:00,2850,514,2593,257,461.63,"1b","1b","1b","1b","1b"
2025-02-13 23:00:00,2706,492,2460,246,456.01,"1b","1b","1b","1b","1b"
2025-02-14,2517,426,2304,213,459.21,"1b","1b","1b","1b","1b"
2025-02-14 01:00:00,2221,384,2029,192,454.49,"1b","1b","1b","1b","1b"
2025-02-14 02:00:00,2294,382,2103,191,460.18,"1b","1b","1b","1b","1b"
