"datetime","TCconc","AE33_BC6","OC","EC","CO2","qc_flag_TCconc","qc_flag_AE33_BC6","qc_flag_OC","qc_flag_EC","qc_flag_CO2"
2025-12-05 22:00:00,1019,215,912,108,406.32,"1b","1b","1b","1b","1b"
2025-12-05 23:00:00,829,198,730,99,403.47,"1b","1b","1b","1b","1b"
2025-12-06,660,153,584,76,407.08,"1b","1b","1b","1b","1b"
2025-12-06 01:00:00,573,104,521,52,406.03,"1b","1b","1b","1b","1b"
2025-12-06 02:00:00,607,65,575,32,405.12,"1b","1b","1b","1b","1b"
2025-12-06 03:00:00,443,82,402,41,403.4,"1b","1b","1b","1b","1b"
2025-12-06 04:00:00,434,79,395,40,407.98,"1b","1b","1b","1b","1b"
2025-12-06 05:00:00,491,56,463,28,401.97,"1b","1b","1b","1b","1b"
2025-12-06 06:00:00,524,46,501,23,405.07,"1b","1b","1b","1b","1b"
2025-12-06 07:00:00,414,91,369,46,404.34,"1b","1b","1b","1b","1b"
2025-12-06 08:00:00,264,127,201,64,411.82,"1b","1b","1b","1b","1b"
2025-12-06 09:00:00,572,154,495,77,403.52,"1b","1b","1b","1b","1b"
2025-12-06 10:00:00,760,164,678,82,406.74,"1b","1b","1b","1b","1b"
2025-12-06 11:00:00,701,192,605,96,400.45,"1b","1b","1b","1b","1b"
2025-12-06 12:00:00,579,169,495,84,403.56,"1b","1b","1b","1b","1b"
2025-12-06 13:00:00,679,187,585,94,400.42,"1b","1b","1b","1b","1b"
2025-12-06 14:00:00,791,220,681,110,404.62,"1b","1b","1b","1b","1b"
2025-12-06 15:00:00,883,305,731,152,400.12,"1b","1b","1b","1b","1b"
2025-12-06 16:00:00,804,235,687,118,403.84,"1b","1b","1b","1b","1b"
2025-12-06 17:00:00,879,222,768,111,401.61,"1b","1b","1b","1b","1b"
2025-12-06 18:00:00,876,189,782,94,403.67,"1b","1b","1b","1b","1b"
2025-12-06 19:00:00,832,239,712,120,402.87,"1b","1b","1b","1b","1b"
2025-12-06 20:00:00,915,261,784,130,405.88,"1b","1b","1b","1b","1b"
2025-12-06 21:00:00,665,172,579,86,403.09,"1b","1b","1b","1b","1b"
2025-12-06 22:00:00,599,109,544,54,404.04,"1b","1b","1b","1b","1b"
2025-12-06 23:00:00,430,93,383,46,403.04,"1b","1b","1b","1b","1b"
2025-12-07,581,86,538,43,407.11,"1b","1b","1b","1b","1b"
2025-12-07 01:00:00,653,101,603,50,407.23,"1b","1b","1b","1b","1b"
2025-12-07 02:00:00,968,139,898,70,413.25,"1b","1b","1b","1b","1b"
2025-12-07 03:00:00,826,152,750,76,418.93,"1b","1b","1b","1b","1b"
2025-12-07 04:00:00,720,149,645,74,418.12,"1b","1b","1b","1b","1b"
2025-12-07 05:00:00,787,150,712,75,419.28,"1b","1b","1b","1b","1b"
2025-12-07 06:00:00,833,174,746,87,420.17,"1b","1b","1b","1b","1b"
2025-12-07 07:00:00,849,159,769,80,417.86,"1b","1b","1b","1b","1b"
2025-12-07 08:00:00,739,153,663,76,420.04,"1b","1b","1b","1b","1b"
2025-12-07 09:00:00,683,156,605,78,413.62,"1b","1b","1b","1b","1b"
2025-12-07 10:00:00,516,129,452,64,413.77,"1b","1b","1b","1b","1b"
2025-12-07 11:00:00,623,129,559,64,408.62,"1b","1b","1b","1b","1b"
2025-12-07 12:00:00,1175,442,954,221,411.51,"1b","1b","1b","1b","1b"
2025-12-07 13:00:00,994,181,903,90,405.9,"1b","1b","1b","1b","1b"
2025-12-07 14:00:00,1119,134,1052,67,406.18,"1b","1b","1b","1b","1b"
2025-12-07 15:00:00,877,163,795,82,401.46,"1b","1b","1b","1b","1b"
2025-12-07 16:00:00,765,131,700,66,404.1,"1b","1b","1b","1b","1b"
2025-12-07 17:00:00,735,100,685,50,401.64,"1b","1b","1b","1b","1b"
2025-12-07 18:00:00,668,110,613,55,402.76,"1b","1b","1b","1b","1b"
2025-12-07 19:00:00,815,196,717,98,402.61,"1b","1b","1b","1b","1b"
2025-12-07 20:00:00,759,230,644,115,405.4,"1b","1b","1b","1b","1b"
2025-12-07 21:00:00,1036,313,880,156,404.18,"1b","1b","1b","1b","1b"
2025-12-07 22:00:00,746,192,650,96,407.54,"1b","1b","1b","1b","1b"
2025-12-07 23:00:00,496,115,439,58,405.53,"1b","1b","1b","1b","1b"
2025-12-08,763,97,715,48,412.32,"1b","1b","1b","1b","1b"
2025-12-08 01:00:00,843,153,767,76,408.03,"1b","1b","1b","1b","1b"
2025-12-08 02:00:00,679,141,608,70,413.03,"1b","1b","1b","1b","1b"
2025-12-08 14:00:00,2640,282,2499,141,455.97,"1b","1b","1b","1b","1b"
2025-12-08 15:00:00,775,279,636,140,456.54,"1b","1b","1b","1b","1b"
2025-12-08 16:00:00,913,266,780,133,432.51,"1b","1b","1b","1b","1b"
2025-12-08 17:00:00,1069,354,892,177,423.36,"1b","1b","1b","1b","1b"
2025-12-08 18:00:00,1368,458,1139,229,416.22,"1b","1b","1b","1b","1b"
2025-12-08 19:00:00,1665,503,1414,252,417.72,"1b","1b","1b","1b","1b"
2025-12-08 20:00:00,1714,491,1468,246,414.6,"1b","1b","1b","1b","1b"
2025-12-08 21:00:00,1939,483,1697,242,414.9,"1b","1b","1b","1b","1b"
2025-12-08 22:00:00,1178,293,1032,146,415.06,"1b","1b","1b","1b","1b"
2025-12-08 23:00:00,550,127,486,64,411.74,"1b","1b","1b","1b","1b"
2025-12-09,400,69,365,34,409.8,"1b","1b","1b","1b","1b"
2025-12-09 01:00:00,290,39,270,20,408.9,"1b","1b","1b","1b","1b"
2025-12-09 02:00:00,371,27,357,14,406.69,"1b","1b","1b","1b","1b"
2025-12-09 03:00:00,455,50,430,25,407.85,"1b","1b","1b","1b","1b"
2025-12-09 04:00:00,458,52,432,26,407.55,"1b","1b","1b","1b","1b"
2025-12-09 05:00:00,356,59,327,30,406.08,"1b","1b","1b","1b","1b"
2025-12-09 06:00:00,238,68,204,34,408.05,"1b","1b","1b","1b","1b"
2025-12-09 07:00:00,393,87,350,44,406.95,"1b","1b","1b","1b","1b"
2025-12-09 08:00:00,400,110,345,55,407.63,"1b","1b","1b","1b","1b"
2025-12-09 09:00:00,437,146,364,73,402.82,"1b","1b","1b","1b","1b"
2025-12-09 10:00:00,509,146,436,73,403.04,"1b","1b","1b","1b","1b"
2025-12-09 11:00:00,687,136,619,68,417.17,"1b","1b","1b","1b","1b"
2025-12-09 12:00:00,498,138,429,69,426.65,"1b","1b","1b","1b","1b"
2025-12-09 13:00:00,464,159,385,80,431.44,"1b","1b","1b","1b","1b"
2025-12-09 14:00:00,717,176,629,88,418.89,"1b","1b","1b","1b","1b"
2025-12-09 15:00:00,503,185,411,92,419.98,"1b","1b","1b","1b","1b"
2025-12-09 16:00:00,539,170,454,85,411.42,"1b","1b","1b","1b","1b"
2025-12-09 17:00:00,461,143,390,72,409.02,"1b","1b","1b","1b","1b"
2025-12-09 18:00:00,464,154,387,77,402.64,"1b","1b","1b","1b","1b"
2025-12-09 19:00:00,439,152,363,76,406.98,"1b","1b","1b","1b","1b"
2025-12-09 20:00:00,412,150,337,75,401.91,"1b","1b","1b","1b","1b"
2025-12-09 21:00:00,397,145,324,72,405.65,"1b","1b","1b","1b","1b"
2025-12-09 22:00:00,591,154,514,77,405.11,"1b","1b","1b","1b","1b"
2025-12-09 23:00:00,336,126,273,63,404.09,"1b","1b","1b","1b","1b"
2025-12-10,400,128,336,64,403.23,"1b","1b","1b","1b","1b"
2025-12-10 01:00:00,307,118,248,59,408,"1b","1b","1b","1b","1b"
2025-12-10 02:00:00,294,97,245,48,404.08,"1b","1b","1b","1b","1b"
2025-12-10 03:00:00,349,85,307,42,413.05,"1b","1b","1b","1b","1b"
2025-12-10 04:00:00,238,81,198,40,402.97,"1b","1b","1b","1b","1b"
2025-12-10 05:00:00,459,97,410,48,409.38,"1b","1b","1b","1b","1b"
2025-12-10 06:00:00,358,110,303,55,406.86,"1b","1b","1b","1b","1b"
2025-12-10 07:00:00,819,165,737,82,412.85,"1b","1b","1b","1b","1b"
2025-12-10 08:00:00,584,217,475,108,415.12,"1b","1b","1b","1b","1b"
2025-12-10 09:00:00,671,256,543,128,409.99,"1b","1b","1b","1b","1b"
2025-12-10 10:00:00,686,176,598,88,405.84,"1b","1b","1b","1b","1b"
2025-12-10 11:00:00,507,168,423,84,407.27,"1b","1b","1b","1b","1b"
2025-12-10 12:00:00,454,175,366,88,399.53,"1b","1b","1b","1b","1b"
2025-12-10 13:00:00,606,226,493,113,402.43,"1b","1b","1b","1b","1b"
2025-12-10 14:00:00,727,225,615,112,399.96,"1b","1b","1b","1b","1b"
2025-12-10 15:00:00,613,261,482,130,405.32,"1b","1b","1b","1b","1b"
2025-12-10 16:00:00,778,306,625,153,404.54,"1b","1b","1b","1b","1b"
2025-12-10 17:00:00,731,358,552,179,409.18,"1b","1b","1b","1b","1b"
2025-12-10 18:00:00,1083,349,908,174,402.34,"1b","1b","1b","1b","1b"
2025-12-10 19:00:00,1364,397,1165,198,408.88,"1b","1b","1b","1b","1b"
2025-12-10 20:00:00,1461,423,1250,212,409.56,"1b","1b","1b","1b","1b"
2025-12-10 21:00:00,979,307,825,154,410.88,"1b","1b","1b","1b","1b"
2025-12-10 22:00:00,1013,271,878,136,414.14,"1b","1b","1b","1b","1b"
2025-12-10 23:00:00,1003,282,862,141,409.49,"1b","1b","1b","1b","1b"
2025-12-11,919,210,814,105,407.98,"1b","1b","1b","1b","1b"
2025-12-11 01:00:00,1025,244,903,122,410.57,"1b","1b","1b","1b","1b"
2025-12-11 02:00:00,641,152,565,76,404.16,"1b","1b","1b","1b","1b"
2025-12-11 03:00:00,654,145,582,72,408.49,"1b","1b","1b","1b","1b"
2025-12-11 04:00:00,604,133,538,66,408.08,"1b","1b","1b","1b","1b"
2025-12-11 05:00:00,429,119,370,60,410.06,"1b","1b","1b","1b","1b"
2025-12-11 06:00:00,321,106,268,53,408.26,"1b","1b","1b","1b","1b"
2025-12-11 07:00:00,310,164,228,82,410.12,"1b","1b","1b","1b","1b"
2025-12-11 08:00:00,470,192,374,96,455.64,"1b","1b","1b","1b","1b"
2025-12-11 09:00:00,509,254,382,127,475.67,"1b","1b","1b","1b","1b"
2025-12-11 10:00:00,715,300,565,150,443.69,"1b","1b","1b","1b","1b"
2025-12-11 11:00:00,459,211,353,106,443.01,"1b","1b","1b","1b","1b"
2025-12-11 12:00:00,652,197,553,98,452.99,"1b","1b","1b","1b","1b"
2025-12-11 13:00:00,529,185,436,92,456.34,"1b","1b","1b","1b","1b"
2025-12-11 14:00:00,776,222,665,111,433.54,"1b","1b","1b","1b","1b"
2025-12-11 15:00:00,994,289,850,144,425.96,"1b","1b","1b","1b","1b"
2025-12-11 16:00:00,898,257,770,128,410.77,"1b","1b","1b","1b","1b"
2025-12-11 17:00:00,917,304,765,152,412.69,"1b","1b","1b","1b","1b"
2025-12-11 18:00:00,1107,313,951,156,407.85,"1b","1b","1b","1b","1b"
2025-12-11 19:00:00,1288,274,1151,137,411.14,"1b","1b","1b","1b","1b"
2025-12-11 20:00:00,1146,247,1022,124,407.31,"1b","1b","1b","1b","1b"
2025-12-11 21:00:00,1105,237,986,118,409.63,"1b","1b","1b","1b","1b"
2025-12-11 22:00:00,1326,260,1196,130,405.66,"1b","1b","1b","1b","1b"
2025-12-11 23:00:00,896,206,793,103,407.92,"1b","1b","1b","1b","1b"
2025-12-12,984,186,891,93,405.58,"1b","1b","1b","1b","1b"
2025-12-12 01:00:00,816,167,732,84,408.29,"1b","1b","1b","1b","1b"
2025-12-12 02:00:00,928,176,840,88,403.81,"1b","1b","1b","1b","1b"
2025-12-12 03:00:00,1014,180,924,90,407.1,"1b","1b","1b","1b","1b"
2025-12-12 04:00:00,946,160,866,80,406.84,"1b","1b","1b","1b","1b"
2025-12-12 05:00:00,755,158,676,79,411.94,"1b","1b","1b","1b","1b"
2025-12-12 06:00:00,864,180,774,90,408.53,"1b","1b","1b","1b","1b"
2025-12-12 07:00:00,1021,201,920,100,443.74,"1b","1b","1b","1b","1b"
2025-12-12 08:00:00,1041,327,878,164,545.93,"1b","1b","1b","1b","1b"
2025-12-12 09:00:00,1070,306,917,153,543.05,"1b","1b","1b","1b","1b"
2025-12-12 12:00:00,3319,570,3034,285,456.13,"1b","1b","1b","1b","1b"
2025-12-12 13:00:00,965,368,781,184,431.5,"1b","1b","1b","1b","1b"
2025-12-12 14:00:00,1039,318,880,159,414.68,"1b","1b","1b","1b","1b"
2025-12-12 15:00:00,1514,529,1249,264,424.32,"1b","1b","1b","1b","1b"
2025-12-12 16:00:00,2192,959,1712,480,438.6,"1b","1b","1b","1b","1b"
2025-12-12 17:00:00,4208,1977,3219,988,442.89,"1b","1b","1b","1b","1b"
2025-12-12 18:00:00,4685,2285,3543,1142,449.85,"1b","1b","1b","1b","1b"
2025-12-12 19:00:00,5132,2743,3760,1372,454.16,"1b","1b","1b","1b","1b"
2025-12-12 20:00:00,5266,2698,3917,1349,451.91,"1b","1b","1b","1b","1b"
2025-12-12 21:00:00,3173,1353,2496,676,448.43,"1b","1b","1b","1b","1b"
2025-12-12 22:00:00,2892,1358,2213,679,436.2,"1b","1b","1b","1b","1b"
2025-12-12 23:00:00,2129,716,1771,358,428.01,"1b","1b","1b","1b","1b"
2025-12-13,2170,501,1920,250,422.65,"1b","1b","1b","1b","1b"
2025-12-13 01:00:00,1899,459,1670,230,419.37,"1b","1b","1b","1b","1b"
2025-12-13 02:00:00,1192,341,1021,170,422.81,"1b","1b","1b","1b","1b"
2025-12-13 03:00:00,1327,287,1183,144,417.02,"1b","1b","1b","1b","1b"
2025-12-13 04:00:00,1270,331,1105,166,421.37,"1b","1b","1b","1b","1b"
2025-12-13 05:00:00,1296,370,1111,185,423.25,"1b","1b","1b","1b","1b"
2025-12-13 06:00:00,1029,290,884,145,424.19,"1b","1b","1b","1b","1b"
2025-12-13 07:00:00,915,302,764,151,423.56,"1b","1b","1b","1b","1b"
2025-12-13 08:00:00,994,341,824,170,430.28,"1b","1b","1b","1b","1b"
2025-12-13 09:00:00,1307,517,1049,258,434.22,"1b","1b","1b","1b","1b"
2025-12-13 10:00:00,1182,458,953,229,428.67,"1b","1b","1b","1b","1b"
2025-12-13 11:00:00,1139,375,951,188,421.03,"1b","1b","1b","1b","1b"
2025-12-13 12:00:00,1237,328,1073,164,417.08,"1b","1b","1b","1b","1b"
2025-12-13 13:00:00,1126,334,959,167,410.89,"1b","1b","1b","1b","1b"
2025-12-13 14:00:00,1050,294,903,147,411.09,"1b","1b","1b","1b","1b"
2025-12-13 15:00:00,1115,347,941,174,407.78,"1b","1b","1b","1b","1b"
2025-12-13 16:00:00,1073,279,933,140,407.56,"1b","1b","1b","1b","1b"
2025-12-13 17:00:00,961,284,819,142,401.51,"1b","1b","1b","1b","1b"
2025-12-13 18:00:00,1283,352,1107,176,412.61,"1b","1b","1b","1b","1b"
2025-12-13 19:00:00,1462,378,1273,189,407,"1b","1b","1b","1b","1b"
2025-12-13 20:00:00,1475,396,1277,198,408.69,"1b","1b","1b","1b","1b"
2025-12-13 21:00:00,1508,373,1322,186,408.32,"1b","1b","1b","1b","1b"
2025-12-13 22:00:00,1407,335,1239,168,409.54,"1b","1b","1b","1b","1b"
2025-12-13 23:00:00,962,235,845,118,406.53,"1b","1b","1b","1b","1b"
2025-12-14,959,224,847,112,408.41,"1b","1b","1b","1b","1b"
2025-12-14 01:00:00,752,207,649,104,413.39,"1b","1b","1b","1b","1b"
2025-12-14 02:00:00,735,147,661,74,407.82,"1b","1b","1b","1b","1b"
2025-12-14 03:00:00,534,101,483,50,404.84,"1b","1b","1b","1b","1b"
2025-12-14 04:00:00,385,72,349,36,407.27,"1b","1b","1b","1b","1b"
2025-12-14 05:00:00,403,64,371,32,405.8,"1b","1b","1b","1b","1b"
2025-12-14 06:00:00,364,63,333,32,407.11,"1b","1b","1b","1b","1b"
2025-12-14 07:00:00,459,74,422,37,406.05,"1b","1b","1b","1b","1b"
2025-12-14 08:00:00,311,83,270,42,410.2,"1b","1b","1b","1b","1b"
2025-12-14 09:00:00,355,92,309,46,405.44,"1b","1b","1b","1b","1b"
2025-12-14 10:00:00,347,101,297,50,405.18,"1b","1b","1b","1b","1b"
2025-12-14 11:00:00,429,129,365,64,402.86,"1b","1b","1b","1b","1b"
2025-12-14 12:00:00,756,185,664,92,404.64,"1b","1b","1b","1b","1b"
2025-12-14 13:00:00,995,222,884,111,400.95,"1b","1b","1b","1b","1b"
2025-12-14 14:00:00,954,226,841,113,403.63,"1b","1b","1b","1b","1b"
2025-12-14 15:00:00,1154,243,1033,122,403.84,"1b","1b","1b","1b","1b"
2025-12-14 16:00:00,1174,265,1042,132,404.68,"1b","1b","1b","1b","1b"
2025-12-14 17:00:00,1181,269,1046,134,404.52,"1b","1b","1b","1b","1b"
2025-12-14 18:00:00,1129,271,993,136,408.61,"1b","1b","1b","1b","1b"
2025-12-14 19:00:00,1196,261,1065,130,406.22,"1b","1b","1b","1b","1b"
2025-12-14 20:00:00,962,239,842,120,407.56,"1b","1b","1b","1b","1b"
2025-12-14 21:00:00,1261,265,1128,132,406.67,"1b","1b","1b","1b","1b"
2025-12-14 22:00:00,1395,313,1239,156,408.81,"1b","1b","1b","1b","1b"
2025-12-14 23:00:00,1388,308,1234,154,404.83,"1b","1b","1b","1b","1b"
2025-12-15,1358,295,1211,148,406.98,"1b","1b","1b","1b","1b"
2025-12-15 01:00:00,1471,291,1325,146,413.48,"1b","1b","1b","1b","1b"
2025-12-15 02:00:00,1230,276,1092,138,405.59,"1b","1b","1b","1b","1b"
2025-12-15 03:00:00,1072,248,948,124,401.99,"1b","1b","1b","1b","1b"
