"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2021-03-01,0.462,15.853,NA
2021-03-01 00:01:00,0.448,15.489,NA
2021-03-01 00:02:00,0.431,15.165,NA
2021-03-01 00:03:00,0.404,14.727,NA
2021-03-01 00:04:00,0.402,14.363,NA
2021-03-01 00:05:00,0.412,14.081,NA
2021-03-01 00:06:00,0.413,13.86,NA
2021-03-01 00:07:00,0.41,13.611,NA
2021-03-01 00:08:00,0.387,13.4,NA
2021-03-01 00:09:00,0.365,13.284,NA
2021-03-01 00:10:00,0.386,13.116,NA
2021-03-01 00:11:00,0.389,13.018,NA
2021-03-01 00:12:00,0.37,12.946,NA
2021-03-01 00:13:00,0.359,12.912,NA
2021-03-01 00:14:00,0.352,12.895,NA
2021-03-01 00:15:00,0.381,12.902,NA
2021-03-01 00:16:00,0.386,12.896,NA
2021-03-01 00:17:00,0.408,12.867,NA
2021-03-01 00:18:00,0.424,12.833,NA
2021-03-01 00:19:00,0.431,12.838,NA
2021-03-01 00:20:00,0.447,12.833,NA
2021-03-01 00:21:00,0.481,12.768,NA
2021-03-01 00:22:00,0.51,12.739,NA
2021-03-01 00:23:00,0.506,12.755,NA
2021-03-01 00:24:00,0.51,12.771,NA
2021-03-01 00:25:00,0.507,12.814,NA
2021-03-01 00:26:00,0.505,12.814,NA
2021-03-01 00:27:00,0.497,12.768,NA
2021-03-01 00:28:00,0.475,12.718,NA
2021-03-01 00:29:00,0.455,12.745,NA
2021-03-01 00:30:00,0.443,12.758,NA
2021-03-01 00:31:00,0.425,12.735,NA
2021-03-01 00:32:00,0.42,12.62,NA
2021-03-01 00:33:00,0.396,12.549,NA
2021-03-01 00:34:00,0.392,12.464,NA
2021-03-01 00:35:00,0.395,12.468,NA
2021-03-01 00:36:00,0.4,12.479,NA
2021-03-01 00:37:00,0.399,12.463,NA
2021-03-01 00:38:00,0.387,12.44,NA
2021-03-01 00:39:00,0.369,12.467,NA
2021-03-01 00:40:00,0.347,12.518,NA
2021-03-01 00:41:00,0.33,12.604,NA
2021-03-01 00:42:00,0.327,12.704,NA
2021-03-01 00:43:00,0.32,12.806,NA
2021-03-01 00:44:00,0.304,12.857,NA
2021-03-01 00:45:00,0.307,12.935,NA
2021-03-01 00:46:00,0.329,13.069,NA
2021-03-01 00:47:00,0.339,13.232,NA
2021-03-01 00:48:00,0.364,13.462,NA
2021-03-01 00:49:00,0.394,13.574,NA
2021-03-01 00:50:00,0.41,13.756,NA
2021-03-01 00:51:00,0.402,13.969,NA
2021-03-01 00:52:00,0.4,14.247,NA
2021-03-01 00:53:00,0.39,14.474,NA
2021-03-01 00:54:00,0.382,14.613,NA
2021-03-01 00:55:00,0.377,14.663,NA
2021-03-01 00:56:00,0.389,14.533,NA
2021-03-01 00:57:00,0.397,14.539,NA
2021-03-01 00:58:00,0.404,14.658,NA
2021-03-01 00:59:00,0.457,14.651,NA
2021-03-01 01:00:00,0.509,14.632,NA
2021-03-01 01:01:00,0.563,14.635,NA
2021-03-01 01:02:00,0.613,14.765,NA
2021-03-01 01:03:00,0.655,14.847,NA
2021-03-01 01:04:00,0.674,15.022,NA
2021-03-01 01:05:00,0.683,15.227,NA
2021-03-01 01:06:00,0.684,15.267,NA
2021-03-01 01:07:00,0.694,15.203,NA
2021-03-01 01:08:00,0.673,15.233,NA
2021-03-01 01:09:00,0.666,15.207,NA
2021-03-01 01:10:00,0.661,15.213,NA
2021-03-01 01:11:00,0.655,15.232,NA
2021-03-01 01:12:00,0.643,15.259,NA
2021-03-01 01:13:00,0.646,15.249,NA
2021-03-01 01:14:00,0.657,15.247,NA
