"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2021-11-01,0.271,-3.424,NA
2021-11-01 00:01:00,0.293,-3.35,NA
2021-11-01 00:02:00,0.309,-3.275,NA
2021-11-01 00:03:00,0.358,-3.181,NA
2021-11-01 00:04:00,0.412,-2.983,NA
2021-11-01 00:05:00,0.504,-2.795,NA
2021-11-01 00:06:00,0.602,-2.598,NA
2021-11-01 00:07:00,0.628,-2.537,NA
2021-11-01 00:08:00,0.595,-2.583,NA
2021-11-01 00:09:00,0.558,-2.668,NA
2021-11-01 00:10:00,0.526,-2.725,NA
2021-11-01 00:11:00,0.494,-2.81,NA
2021-11-01 00:12:00,0.429,-2.949,NA
2021-11-01 00:13:00,0.365,-3.121,NA
2021-11-01 00:14:00,0.229,-3.363,NA
2021-11-01 00:15:00,0.196,-3.456,NA
2021-11-01 00:16:00,0.215,-3.44,NA
2021-11-01 00:17:00,0.262,-3.344,NA
2021-11-01 00:18:00,0.344,-3.24,NA
2021-11-01 00:19:00,0.403,-3.177,NA
2021-11-01 00:20:00,0.501,-3.063,NA
2021-11-01 00:21:00,0.522,-2.995,NA
2021-11-01 00:22:00,0.575,-2.888,NA
2021-11-01 00:23:00,0.619,-2.805,NA
2021-11-01 00:24:00,0.632,-2.788,NA
2021-11-01 00:25:00,0.676,-2.806,NA
2021-11-01 00:26:00,0.637,-2.877,NA
2021-11-01 00:27:00,0.553,-3.024,NA
2021-11-01 00:28:00,0.478,-3.111,NA
2021-11-01 00:29:00,0.434,-3.176,NA
2021-11-01 00:30:00,0.418,-3.244,NA
2021-11-01 00:31:00,0.366,-3.378,NA
2021-11-01 00:32:00,0.342,-3.408,NA
2021-11-01 00:33:00,0.291,-3.461,NA
2021-11-01 00:34:00,0.273,-3.42,NA
2021-11-01 00:35:00,0.372,-3.244,NA
2021-11-01 00:36:00,0.455,-3.093,NA
2021-11-01 00:37:00,0.544,-2.911,NA
2021-11-01 00:38:00,0.607,-2.766,NA
2021-11-01 00:39:00,0.664,-2.624,NA
2021-11-01 00:40:00,0.686,-2.602,NA
2021-11-01 00:41:00,0.729,-2.482,NA
2021-11-01 00:42:00,0.785,-2.381,NA
2021-11-01 00:43:00,0.743,-2.455,NA
2021-11-01 00:44:00,0.721,-2.513,NA
2021-11-01 00:45:00,0.656,-2.631,NA
2021-11-01 00:46:00,0.657,-2.591,NA
2021-11-01 00:47:00,0.692,-2.412,NA
2021-11-01 00:48:00,0.951,-1.72,NA
2021-11-01 00:49:00,0.991,-1.414,NA
2021-11-01 00:50:00,0.957,-1.34,NA
2021-11-01 00:51:00,0.897,-1.372,NA
2021-11-01 00:52:00,0.851,-1.295,NA
2021-11-01 00:53:00,0.826,-1.31,NA
2021-11-01 00:54:00,0.832,-1.293,NA
2021-11-01 00:55:00,0.782,-1.494,NA
2021-11-01 00:56:00,0.604,-1.953,NA
2021-11-01 00:57:00,0.412,-2.614,NA
2021-11-01 00:58:00,0.443,-2.695,NA
2021-11-01 00:59:00,0.488,-2.701,NA
2021-11-01 01:00:00,0.58,-2.656,NA
2021-11-01 01:01:00,0.653,-2.622,NA
2021-11-01 01:02:00,0.749,-2.535,NA
2021-11-01 01:03:00,0.742,-2.543,NA
