"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2021-06-01,0.26,0.713,NA
2021-06-01 00:01:00,0.253,0.821,NA
2021-06-01 00:02:00,0.244,0.884,NA
2021-06-01 00:03:00,0.242,0.903,NA
2021-06-01 00:04:00,0.236,0.891,NA
2021-06-01 00:05:00,0.228,0.867,NA
2021-06-01 00:06:00,0.229,0.817,NA
2021-06-01 00:07:00,0.201,0.545,NA
2021-06-01 00:08:00,0.179,0.332,NA
2021-06-01 00:09:00,0.155,0.197,NA
2021-06-01 00:10:00,0.148,0.106,NA
2021-06-01 00:11:00,0.139,0.038,NA
2021-06-01 00:12:00,0.144,-0.015,NA
2021-06-01 00:13:00,0.16,-0.026,NA
2021-06-01 00:14:00,0.166,-0.047,NA
2021-06-01 00:15:00,0.171,-0.093,NA
2021-06-01 00:16:00,0.163,-0.092,NA
2021-06-01 00:17:00,0.173,-0.014,NA
2021-06-01 00:18:00,0.19,-0.009,NA
2021-06-01 00:19:00,0.181,0.007,NA
2021-06-01 00:20:00,0.182,0.022,NA
2021-06-01 00:21:00,0.175,0.024,NA
2021-06-01 00:22:00,0.172,0.007,NA
2021-06-01 00:23:00,0.167,0.056,NA
2021-06-01 00:24:00,0.16,0.16,NA
2021-06-01 00:25:00,0.153,0.204,NA
2021-06-01 00:26:00,0.142,0.163,NA
2021-06-01 00:27:00,0.142,0.177,NA
2021-06-01 00:28:00,0.142,0.16,NA
2021-06-01 00:29:00,0.147,0.157,NA
2021-06-01 00:30:00,0.147,0.177,NA
2021-06-01 00:31:00,0.138,0.142,NA
2021-06-01 00:32:00,0.133,0.069,NA
2021-06-01 00:33:00,0.135,-0.005,NA
2021-06-01 00:34:00,0.14,-0.073,NA
2021-06-01 00:35:00,0.137,-0.075,NA
2021-06-01 00:36:00,0.144,-0.059,NA
2021-06-01 00:37:00,0.139,-0.018,NA
2021-06-01 00:38:00,0.123,-0.054,NA
2021-06-01 00:39:00,0.114,-0.062,NA
2021-06-01 00:40:00,0.126,-0.102,NA
2021-06-01 00:41:00,0.129,-0.161,NA
2021-06-01 00:42:00,0.123,-0.189,NA
2021-06-01 00:43:00,0.119,-0.194,NA
2021-06-01 00:44:00,0.105,-0.234,NA
2021-06-01 00:45:00,0.095,-0.315,NA
2021-06-01 00:46:00,0.105,-0.356,NA
2021-06-01 00:47:00,0.112,-0.384,NA
2021-06-01 00:48:00,0.123,-0.399,NA
2021-06-01 00:49:00,0.126,-0.386,NA
2021-06-01 00:50:00,0.123,-0.37,NA
2021-06-01 00:51:00,0.132,-0.378,NA
2021-06-01 00:52:00,0.148,-0.375,NA
2021-06-01 00:53:00,0.171,-0.336,NA
2021-06-01 00:54:00,0.176,-0.308,NA
2021-06-01 00:55:00,0.179,-0.277,NA
2021-06-01 00:56:00,0.179,-0.227,NA
2021-06-01 00:57:00,0.175,-0.204,NA
2021-06-01 00:58:00,0.167,-0.184,NA
2021-06-01 00:59:00,0.178,-0.184,NA
2021-06-01 01:00:00,0.183,-0.161,NA
2021-06-01 01:01:00,0.181,-0.184,NA
2021-06-01 01:02:00,0.168,-0.22,NA
2021-06-01 01:03:00,0.166,-0.227,NA
2021-06-01 01:04:00,0.16,-0.253,NA
2021-06-01 01:05:00,0.186,-0.292,NA
2021-06-01 01:06:00,0.182,-0.279,NA
2021-06-01 01:07:00,0.184,-0.286,NA
2021-06-01 01:08:00,0.199,-0.282,NA
2021-06-01 01:09:00,0.194,-0.231,NA
2021-06-01 01:10:00,0.204,-0.117,NA
2021-06-01 01:11:00,0.227,-0.068,NA
2021-06-01 01:12:00,0.242,-0.005,NA
2021-06-01 01:13:00,0.237,0.124,NA
2021-06-01 01:14:00,0.219,0.27,NA
2021-06-01 01:15:00,0.238,0.431,NA
2021-06-01 01:16:00,0.245,0.945,NA
2021-06-01 01:17:00,0.241,1.557,NA
2021-06-01 01:18:00,0.287,2.097,NA
2021-06-01 01:19:00,0.288,2.552,NA
2021-06-01 01:20:00,0.287,3.201,NA
2021-06-01 01:21:00,0.305,3.771,NA
2021-06-01 01:22:00,0.314,4.168,NA
2021-06-01 01:23:00,0.308,4.564,NA
2021-06-01 01:24:00,0.304,4.557,NA
2021-06-01 01:25:00,0.299,4.178,NA
2021-06-01 01:26:00,0.295,3.654,NA
2021-06-01 01:27:00,0.282,3.043,NA
2021-06-01 01:28:00,0.274,2.586,NA
2021-06-01 01:29:00,0.261,1.944,NA
2021-06-01 01:30:00,0.247,1.396,NA
2021-06-01 01:31:00,0.258,0.891,NA
2021-06-01 01:32:00,0.263,0.504,NA
2021-06-01 01:33:00,0.259,0.377,NA
2021-06-01 01:34:00,0.259,0.353,NA
