"date (UTC+0)","NO (ppb)","NOy (ppb)","Flag"
2021-02-01,0.35785,7.00883333333333,NA
2021-02-01 01:00:00,0.353866666666667,7.89191666666667,NA
2021-02-01 02:00:00,0.3151,7.17876666666667,NA
2021-02-01 03:00:00,0.405633333333333,8.18503333333333,NA
2021-02-01 04:00:00,0.4153,9.84321666666667,NA
2021-02-01 05:00:00,0.567083333333333,10.1029,NA
2021-02-01 06:00:00,0.70735,11.8037166666667,NA
2021-02-01 07:00:00,1.91413333333333,18.4072333333333,NA
2021-02-01 08:00:00,9.25016666666667,30.8516,NA
2021-02-01 09:00:00,14.52595,37.1207833333333,NA
2021-02-01 10:00:00,6.34611666666667,22.6356,NA
2021-02-01 11:00:00,3.57071666666667,12.7739,NA
2021-02-01 12:00:00,4.38346666666667,14.77635,NA
2021-02-01 13:00:00,4.58891666666667,15.75365,NA
2021-02-01 14:00:00,4.42833333333333,15.9217666666667,NA
2021-02-01 15:00:00,2.79031666666667,13.9383166666667,NA
2021-02-01 16:00:00,2.2409,16.7714666666667,NA
2021-02-01 17:00:00,2.10851666666667,18.79505,NA
2021-02-01 18:00:00,1.42563333333333,19.5577166666667,NA
2021-02-01 19:00:00,1.52713333333333,17.32075,NA
2021-02-01 20:00:00,0.546666666666667,10.2648,NA
2021-02-01 21:00:00,0.373166666666667,5.566,NA
2021-02-01 22:00:00,0.2848,5.52803333333333,NA
2021-02-01 23:00:00,0.372333333333333,5.19808333333333,NA
2021-02-02,0.349066666666667,4.97123333333333,NA
2021-02-02 01:00:00,0.4491,7.07713333333333,NA
2021-02-02 02:00:00,0.53755,7.63086666666667,NA
2021-02-02 03:00:00,0.469566666666667,7.01171666666667,NA
2021-02-02 04:00:00,0.570516666666667,6.58553333333333,NA
2021-02-02 05:00:00,0.72185,6.66408333333333,NA
2021-02-02 06:00:00,1.17608333333333,7.9201,NA
2021-02-02 07:00:00,15.8544,29.2386333333333,NA
2021-02-02 08:00:00,41.1923333333333,58.4363833333333,NA
2021-02-02 09:00:00,74.8239166666667,98.2738166666667,NA
2021-02-02 10:00:00,23.3518333333333,40.7071,NA
2021-02-02 11:00:00,2.8288,10.0983333333333,NA
2021-02-02 12:00:00,2.14521666666667,5.73418333333333,NA
2021-02-02 13:00:00,2.0585,4.40908333333333,NA
2021-02-02 14:00:00,1.63155,4.17785,NA
2021-02-02 15:00:00,1.32176666666667,3.83148333333333,NA
2021-02-02 16:00:00,1.33016666666667,5.68316666666667,NA
2021-02-02 17:00:00,1.37765,5.32291666666667,NA
2021-02-02 18:00:00,1.13981666666667,3.35013333333333,NA
2021-02-02 19:00:00,0.729066666666667,3.27068333333333,NA
2021-02-02 20:00:00,0.716066666666667,2.66436666666667,NA
2021-02-02 21:00:00,0.4235,3.0104,NA
2021-02-02 22:00:00,0.695266666666667,0.699083333333333,NA
2021-02-02 23:00:00,0.7469,-0.319483333333333,NA
2021-02-03,0.633083333333333,-0.544866666666667,NA
2021-02-03 01:00:00,0.5406,-0.759016666666667,NA
2021-02-03 02:00:00,0.597016666666667,-1.74186666666667,NA
2021-02-03 03:00:00,0.50225,-1.4163,NA
2021-02-03 04:00:00,0.4513,-0.8624,NA
2021-02-03 05:00:00,0.552366666666667,1.8865,NA
2021-02-03 06:00:00,1.17753333333333,4.19568333333333,NA
2021-02-03 07:00:00,1.9357,14.0772166666667,NA
2021-02-03 08:00:00,3.05028333333333,16.4060666666667,NA
2021-02-03 09:00:00,5.6522,23.3813833333333,NA
2021-02-03 10:00:00,3.42705,12.7433333333333,NA
2021-02-03 11:00:00,1.50906666666667,2.32498333333333,NA
2021-02-03 12:00:00,2.08195,2.79108333333333,NA
2021-02-03 13:00:00,1.1211,1.9466,NA
2021-02-03 14:00:00,1.14871666666667,2.00255,NA
2021-02-03 15:00:00,1.11366666666667,3.90276666666667,NA
2021-02-03 16:00:00,1.64418333333333,7.28661666666667,NA
2021-02-03 17:00:00,2.45136666666667,16.73415,NA
2021-02-03 18:00:00,3.02753333333333,16.6798,NA
2021-02-03 19:00:00,4.2224,17.5193333333333,NA
2021-02-03 20:00:00,5.33791666666667,19.7131666666667,NA
2021-02-03 21:00:00,4.8435,20.87435,NA
2021-02-03 22:00:00,1.9338,13.0514833333333,NA
2021-02-03 23:00:00,1.56561666666667,9.94636666666667,NA
2021-02-04,1.81513333333333,5.76383333333333,NA
2021-02-04 01:00:00,1.27285,3.44141666666667,NA
2021-02-04 02:00:00,1.38968333333333,3.86241666666667,NA
2021-02-04 03:00:00,1.47766666666667,4.62138333333333,NA
2021-02-04 04:00:00,1.59888333333333,4.83435,NA
2021-02-04 05:00:00,1.24761666666667,4.94925,NA
2021-02-04 06:00:00,0.691683333333333,3.97756666666667,NA
2021-02-04 07:00:00,0.970166666666667,8.2626,NA
2021-02-04 08:00:00,2.88281666666667,13.7564166666667,NA
2021-02-04 09:00:00,3.52651666666667,13.2849833333333,NA
2021-02-04 10:00:00,1.58563333333333,5.29816666666667,NA
2021-02-04 11:00:00,1.33488333333333,3.97245,NA
2021-02-04 12:00:00,1.1834,4.00533333333333,NA
2021-02-04 13:00:00,0.861966666666667,5.05351666666667,NA
2021-02-04 14:00:00,0.9698,7.37408333333333,NA
2021-02-04 15:00:00,1.7544,11.2605,NA
2021-02-04 16:00:00,1.03908333333333,10.3024333333333,NA
2021-02-04 17:00:00,0.505216666666667,10.1664166666667,NA
2021-02-04 18:00:00,0.612583333333333,9.07686666666667,NA
2021-02-04 19:00:00,0.579316666666667,10.0682,NA
2021-02-04 20:00:00,0.6745,11.4584,NA
2021-02-04 21:00:00,0.8139,13.3608833333333,NA
2021-02-04 22:00:00,0.645866666666667,7.37575,NA
2021-02-04 23:00:00,0.456833333333333,3.05548333333333,NA
2021-02-05,0.556183333333333,3.22975,NA
2021-02-05 01:00:00,0.439733333333333,2.32706666666667,NA
2021-02-05 02:00:00,0.477616666666667,3.08938333333333,NA
2021-02-05 03:00:00,0.419366666666667,3.39466666666667,NA
