"Date_UTC","NO","NOy","NO2","O3","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2020-10-01,0.23465,2.58433333333333,3.21843333333333,13.489125,"1b","1b","1b","1b"
2020-10-01 01:00:00,0.293233333333333,3.12691666666667,4.32454166666667,12.3018181818182,"1b","1b","1b","1b"
2020-10-01 02:00:00,0.215483333333333,2.91676666666667,4.60315,10.4574166666667,"1b","1b","1b","1b"
2020-10-01 03:00:00,0.186633333333333,2.68833333333333,3.6103,11.7711833333333,"1b","1b","1b","1b"
2020-10-01 04:00:00,0.0726333333333333,2.8564,5.35051666666667,8.05288333333333,"1b","1b","1b","1b"
2020-10-01 05:00:00,0.301766666666667,4.27821666666667,7.7452,9.36398333333333,"1b","1b","1b","1b"
2020-10-01 06:00:00,2.4374,9.88758333333333,15.95865,4.24046666666667,"1b","1b","1b","1b"
2020-10-01 07:00:00,8.68175,20.4523,20.0364666666667,5.3326,"1b","1b","1b","1b"
2020-10-01 08:00:00,2.74895,9.97418333333333,12.5345666666667,10.1470333333333,"1b","1b","1b","1b"
2020-10-01 09:00:00,0.908466666666667,4.86836666666667,6.82788333333333,15.9827833333333,"1b","1b","1b","1b"
2020-10-01 10:00:00,0.679266666666667,3.67688333333333,4.92561666666667,18.6298333333333,"1b","1b","1b","1b"
2020-10-01 11:00:00,0.695366666666667,3.57581666666667,4.72836666666667,19.1588166666667,"1b","1b","1b","1b"
2020-10-01 12:00:00,0.721783333333333,3.31708333333333,4.0821,20.7869,"1b","1b","1b","1b"
2020-10-01 13:00:00,0.572783333333333,2.98775,3.50385,21.9876333333333,"1b","1b","1b","1b"
2020-10-01 14:00:00,0.580266666666667,2.7904,3.086,22.7757666666667,"1b","1b","1b","1b"
2020-10-01 15:00:00,0.55765,3.35608333333333,4.4229,22.6927,"1b","1b","1b","1b"
2020-10-01 16:00:00,0.292966666666667,3.93021666666667,6.19278333333333,19.6527,"1b","1b","1b","1b"
2020-10-01 17:00:00,0.246283333333333,4.42061666666667,8.8125,14.4944833333333,"1b","1b","1b","1b"
2020-10-01 18:00:00,3.33233333333333,10.9811666666667,21.3280166666667,4.04858333333333,"1b","1b","1b","1b"
2020-10-01 19:00:00,5.6354,16.3216166666667,26.4452666666667,1.62038333333333,"1b","1b","1b","1b"
2020-10-01 20:00:00,6.0979,16.8084666666667,24.8738666666667,2.86616666666667,"1b","1b","1b","1b"
2020-10-01 21:00:00,0.411516666666667,9.82138333333333,20.6615666666667,6.64691666666667,"1b","1b","1b","1b"
2020-10-01 22:00:00,0.318166666666667,11.0967333333333,22.81105,5.17516666666667,"1b","1b","1b","1b"
2020-10-01 23:00:00,0.18615,8.31283333333333,16.7904166666667,7.3784,"1b","1b","1b","1b"
2020-10-02,0.20625,7.20456666666667,15.1237,8.862525,"1b","1b","1b","1b"
