"Date_UTC","NO","NOy","NO2","O3","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2022-08-01,0.36075,3.48566666666667,7.2373,17.9309,"1b","1b","1b","1b"
2022-08-01 01:00:00,0.136083333333333,1.50231666666667,3.61383333333333,21.7276363636364,"1b","1b","1b","1b"
2022-08-01 02:00:00,0.408683333333333,2.48391666666667,5.6562,18.5737333333333,"1b","1b","1b","1b"
2022-08-01 03:00:00,0.557483333333333,2.20816666666667,4.97843333333333,17.7496333333333,"1b","1b","1b","1b"
2022-08-01 04:00:00,0.51015,2.74681666666667,6.43173333333333,15.6799166666667,"1b","1b","1b","1b"
2022-08-01 05:00:00,0.45295,3.92871666666667,9.3218,15.8181666666667,"1b","1b","1b","1b"
2022-08-01 06:00:00,0.8472,5.76015,12.07335,16.7881333333333,"1b","1b","1b","1b"
2022-08-01 07:00:00,2.01643333333333,7.57936666666667,13.59005,16.9282,"1b","1b","1b","1b"
2022-08-01 08:00:00,2.10786666666667,6.05636666666667,9.73431666666667,20.0378,"1b","1b","1b","1b"
2022-08-01 09:00:00,0.885033333333333,2.31028333333334,4.69188333333333,25.0628166666667,"1b","1b","1b","1b"
2022-08-01 10:00:00,0.621816666666667,1.5404,3.68646666666667,26.98065,"1b","1b","1b","1b"
2022-08-01 11:00:00,0.5119,1.2926,3.21935,27.9541166666667,"1b","1b","1b","1b"
2022-08-01 12:00:00,0.401783333333333,1.00276666666667,2.7167,30.0214166666667,"1b","1b","1b","1b"
2022-08-01 13:00:00,0.4535,1.26296666666667,2.9553,30.1259166666667,"1b","1b","1b","1b"
2022-08-01 14:00:00,0.432433333333333,1.22456666666667,2.97435,30.221,"1b","1b","1b","1b"
2022-08-01 15:00:00,0.4381,1.38323333333333,3.20593333333333,31.106,"1b","1b","1b","1b"
2022-08-01 16:00:00,0.416216666666667,2.0198,4.80205,30.5505833333333,"1b","1b","1b","1b"
2022-08-01 17:00:00,0.3088,2.50763333333334,4.93911666666667,32.7066666666667,"1b","1b","1b","1b"
2022-08-01 18:00:00,0.193216666666667,2.27445,4.99,32.8006,"1b","1b","1b","1b"
2022-08-01 19:00:00,0.189483333333333,2.8019,6.49986666666667,26.58165,"1b","1b","1b","1b"
2022-08-01 20:00:00,0.22425,2.6279,6.71716666666667,18.5713333333333,"1b","1b","1b","1b"
2022-08-01 21:00:00,0.174716666666667,2.27376666666667,5.80388333333333,18.6033333333333,"1b","1b","1b","1b"
2022-08-01 22:00:00,0.201216666666667,1.66358333333333,4.87453333333333,16.0081833333333,"1b","1b","1b","1b"
2022-08-01 23:00:00,0.291933333333333,1.23798333333333,4.03446666666667,13.2188,"1b","1b","1b","1b"
2022-08-02,0.2989,0.75205,3.4173,11.5914,"1b","1b","1b","1b"
2022-08-02 01:00:00,0.36385,0.78275,3.32933333333333,9.05965909090909,"1b","1b","1b","1b"
2022-08-02 02:00:00,0.396233333333333,0.568733333333334,2.57216666666667,9.04991666666667,"1b","1b","1b","1b"
2022-08-02 03:00:00,0.26965,0.253283333333334,2.26908333333333,9.3069,"1b","1b","1b","1b"
2022-08-02 04:00:00,0.341733333333333,0.5514,2.74821666666667,8.72565,"1b","1b","1b","1b"
2022-08-02 05:00:00,1.62021666666667,2.90318333333334,4.75325,7.24495,"1b","1b","1b","1b"
2022-08-02 06:00:00,2.07693333333333,3.59343333333334,5.64758333333333,6.89528333333333,"1b","1b","1b","1b"
2022-08-02 07:00:00,1.99975,3.10581666666667,5.13413333333333,7.71433333333333,"1b","1b","1b","1b"
2022-08-02 08:00:00,1.48753333333333,2.90016666666667,5.54858333333333,8.05045,"1b","1b","1b","1b"
2022-08-02 09:00:00,1.18508333333333,1.80165,3.9484,10.2301166666667,"1b","1b","1b","1b"
2022-08-02 10:00:00,1.48675,2.85143333333334,5.51185,10.1318666666667,"1b","1b","1b","1b"
2022-08-02 11:00:00,1.3437,2.20095,4.53786666666667,11.6596,"1b","1b","1b","1b"
2022-08-02 12:00:00,1.14331666666667,2.15128333333334,4.49606666666667,12.4448,"1b","1b","1b","1b"
2022-08-02 13:00:00,1.0124,1.79496666666667,3.98563333333333,13.5677666666667,"1b","1b","1b","1b"
2022-08-02 14:00:00,0.935816666666667,2.01843333333334,4.62581666666667,13.03815,"1b","1b","1b","1b"
2022-08-02 15:00:00,0.6514,1.24711666666667,3.50931666666667,12.9128833333333,"1b","1b","1b","1b"
2022-08-02 16:00:00,0.7876,1.44545,3.61426666666667,13.1526166666667,"1b","1b","1b","1b"
2022-08-02 17:00:00,0.647916666666667,1.34903333333333,3.63915,14.1861833333333,"1b","1b","1b","1b"
2022-08-02 18:00:00,0.605483333333333,1.5722,4.18293333333333,14.28615,"1b","1b","1b","1b"
2022-08-02 19:00:00,0.4367,1.25226666666667,3.817,12.3224,"1b","1b","1b","1b"
2022-08-02 20:00:00,0.510533333333333,1.59598333333333,4.61663333333333,11.0027833333333,"1b","1b","1b","1b"
2022-08-02 21:00:00,0.34195,1.2816,3.92555,10.5354,"1b","1b","1b","1b"
2022-08-02 22:00:00,0.301016666666667,0.911683333333334,3.15153333333333,10.6161333333333,"1b","1b","1b","1b"
2022-08-02 23:00:00,0.35715,0.814033333333334,2.84366666666667,10.5169333333333,"1b","1b","1b","1b"
2022-08-03,0.2332,0.0942,1.6365,10.2107666666667,"1b","1b","1b","1b"
2022-08-03 01:00:00,0.309716666666667,0.15925,1.50725,11.7572272727273,"1b","1b","1b","1b"
2022-08-03 02:00:00,0.239183333333333,0,1.50033333333333,12.6335,"1b","1b","1b","1b"
2022-08-03 03:00:00,0.28585,0.449866666666667,2.50325,11.6657333333333,"1b","1b","1b","1b"
2022-08-03 04:00:00,0.468783333333333,0.89785,3.16565,10.2435166666667,"1b","1b","1b","1b"
2022-08-03 05:00:00,0.695283333333333,1.5574,4.16445,10.26145,"1b","1b","1b","1b"
2022-08-03 06:00:00,1.06616666666667,2.46153333333334,5.45655,10.68755,"1b","1b","1b","1b"
2022-08-03 07:00:00,1.43873333333333,2.96881666666667,5.89171666666667,9.90718333333333,"1b","1b","1b","1b"
2022-08-03 08:00:00,1.8058,3.64353333333334,6.44093333333333,9.95185,"1b","1b","1b","1b"
2022-08-03 09:00:00,0.96775,1.50556666666667,3.61911666666667,15.8163,"1b","1b","1b","1b"
2022-08-03 10:00:00,0.8282,1.32701666666667,3.35401666666667,18.2574333333333,"1b","1b","1b","1b"
2022-08-03 11:00:00,0.677583333333333,1.03475,2.9156,21.1380833333333,"1b","1b","1b","1b"
2022-08-03 12:00:00,0.69485,1.31581666666667,3.22908333333333,22.7033833333333,"1b","1b","1b","1b"
2022-08-03 13:00:00,0.819716666666667,1.59971666666667,3.59861666666667,23.2130166666667,"1b","1b","1b","1b"
2022-08-03 14:00:00,0.701883333333333,1.56871666666667,3.5201,23.3566166666667,"1b","1b","1b","1b"
2022-08-03 15:00:00,0.539966666666667,1.22755,3.3217,24.0112166666667,"1b","1b","1b","1b"
2022-08-03 16:00:00,0.679366666666667,1.77986666666667,4.23656666666667,24.0517166666667,"1b","1b","1b","1b"
2022-08-03 17:00:00,0.518783333333333,1.7754,4.53531666666667,24.8994166666667,"1b","1b","1b","1b"
2022-08-03 18:00:00,0.403466666666667,2.2213,5.80328333333333,24.6842333333333,"1b","1b","1b","1b"
2022-08-03 19:00:00,0.312583333333333,3.56766666666667,8.90921666666667,21.3574333333333,"1b","1b","1b","1b"
2022-08-03 20:00:00,0.2744,4.67756666666667,10.3822666666667,19.2771333333333,"1b","1b","1b","1b"
2022-08-03 21:00:00,0.155783333333333,2.47638333333334,6.52613333333333,19.5499833333333,"1b","1b","1b","1b"
2022-08-03 22:00:00,0.0827,1.3062,4.00791666666667,19.7241,"1b","1b","1b","1b"
2022-08-03 23:00:00,0.0753666666666667,1.28068333333333,4.35756666666667,18.0404333333333,"1b","1b","1b","1b"
2022-08-04,0.17705,0.910083333333334,3.7357,16.5437333333333,"1b","1b","1b","1b"
2022-08-04 01:00:00,0.188283333333333,1.12185,3.20170833333333,15.5938181818182,"1b","1b","1b","1b"
2022-08-04 02:00:00,0.203016666666667,1.08031666666667,3.79315,14.7099166666667,"1b","1b","1b","1b"
2022-08-04 03:00:00,0.239633333333333,1.50658333333333,4.72776666666667,13.0322833333333,"1b","1b","1b","1b"
2022-08-04 04:00:00,0.210433333333333,2.5,6.67705,12.4251333333333,"1b","1b","1b","1b"
2022-08-04 05:00:00,0.7302,4.44683333333334,10.2644333333333,11.4487,"1b","1b","1b","1b"
2022-08-04 06:00:00,2.05473333333333,7.4883,13.27885,10.8749833333333,"1b","1b","1b","1b"
2022-08-04 07:00:00,1.64486666666667,6.16143333333334,11.4528166666667,12.9968166666667,"1b","1b","1b","1b"
2022-08-04 08:00:00,1.14311666666667,3.07585,6.13745,16.4539166666667,"1b","1b","1b","1b"
2022-08-04 09:00:00,0.941533333333333,1.9306,4.37305,20.1449166666667,"1b","1b","1b","1b"
2022-08-04 10:00:00,0.572333333333333,0.99325,3.08243333333333,23.5209666666667,"1b","1b","1b","1b"
2022-08-04 11:00:00,0.434683333333333,0.59235,2.42728333333333,25.5518,"1b","1b","1b","1b"
2022-08-04 12:00:00,0.621066666666667,1.20963333333333,3.25903333333333,26.5407833333333,"1b","1b","1b","1b"
2022-08-04 13:00:00,0.50725,1.0297,3.01053333333333,27.1849833333333,"1b","1b","1b","1b"
2022-08-04 14:00:00,0.494666666666667,1.28778333333333,3.57281666666667,26.70245,"1b","1b","1b","1b"
2022-08-04 15:00:00,0.517316666666667,1.42266666666667,3.9802,26.1145833333333,"1b","1b","1b","1b"
2022-08-04 16:00:00,0.4027,1.21631666666667,3.41908333333333,26.18995,"1b","1b","1b","1b"
2022-08-04 17:00:00,0.4758,1.71793333333333,4.473,25.2149,"1b","1b","1b","1b"
2022-08-04 18:00:00,0.266333333333333,1.42918333333333,4.22793333333333,23.9792166666667,"1b","1b","1b","1b"
2022-08-04 19:00:00,0.148183333333333,1.59941666666667,4.7739,22.9358166666667,"1b","1b","1b","1b"
2022-08-04 20:00:00,0.1072,3.19583333333334,8.00506666666667,21.2265166666667,"1b","1b","1b","1b"
2022-08-04 21:00:00,0.0770333333333333,3.84345,9.07776666666667,20.3605333333333,"1b","1b","1b","1b"
2022-08-04 22:00:00,0.0817166666666667,3.20773333333334,7.76236666666667,20.2183666666667,"1b","1b","1b","1b"
2022-08-04 23:00:00,0.0583,2.38255,6.3523,20.4922,"1b","1b","1b","1b"
2022-08-05,0.0726166666666667,1.69436666666667,6.9174,19.8951333333333,"1b","1b","1b","1b"
2022-08-05 01:00:00,0.07125,1.36643333333333,4.60325,19.1863863636364,"1b","1b","1b","1b"
2022-08-05 02:00:00,0.0804666666666667,1.60628333333333,4.55538333333333,19.0739,"1b","1b","1b","1b"
2022-08-05 03:00:00,0.0692166666666667,1.13713333333333,3.58756666666667,19.6661166666667,"1b","1b","1b","1b"
2022-08-05 04:00:00,0.159716666666667,1.19101666666667,3.92043333333333,17.8618166666667,"1b","1b","1b","1b"
2022-08-05 05:00:00,0.652116666666667,4.07018333333334,9.13765,14.9247166666667,"1b","1b","1b","1b"
2022-08-05 06:00:00,1.1547,4.30146666666667,8.21111666666667,16.8027666666667,"1b","1b","1b","1b"
2022-08-05 07:00:00,1.08541666666667,2.79416666666667,5.27416666666667,20.0505333333333,"1b","1b","1b","1b"
2022-08-05 08:00:00,0.910116666666667,2.73343333333334,5.0488,21.6421666666667,"1b","1b","1b","1b"
2022-08-05 09:00:00,0.761216666666667,1.62396666666667,3.79416666666667,22.7318,"1b","1b","1b","1b"
2022-08-05 10:00:00,0.479283333333333,1.00948333333333,2.93895,23.6396166666667,"1b","1b","1b","1b"
2022-08-05 11:00:00,0.4706,0.754766666666667,2.54566666666667,24.3905,"1b","1b","1b","1b"
2022-08-05 12:00:00,0.541266666666667,1.20916666666667,3.20546666666667,24.1954333333333,"1b","1b","1b","1b"
2022-08-05 13:00:00,0.461566666666667,0.996133333333334,2.80625,24.2890833333333,"1b","1b","1b","1b"
2022-08-05 14:00:00,0.534766666666667,1.32,3.56546666666667,23.6440833333333,"1b","1b","1b","1b"
2022-08-05 15:00:00,0.51255,1.10981666666667,3.31225,24.0707666666667,"1b","1b","1b","1b"
2022-08-05 16:00:00,0.617833333333333,1.49305,3.8719,23.8546833333333,"1b","1b","1b","1b"
2022-08-05 17:00:00,0.40875,1.50156666666667,4.304,23.9673833333333,"1b","1b","1b","1b"
2022-08-05 18:00:00,0.291983333333333,1.45791666666667,4.27395,24.0589833333333,"1b","1b","1b","1b"
2022-08-05 19:00:00,0.111433333333333,1.5802,4.9668,23.4944833333333,"1b","1b","1b","1b"
2022-08-05 20:00:00,0.0855666666666667,2.78988333333334,7.05805,21.9927166666667,"1b","1b","1b","1b"
2022-08-05 21:00:00,0.0874833333333333,2.61648333333334,6.95975,20.3652,"1b","1b","1b","1b"
2022-08-05 22:00:00,0.0745333333333333,3.58986666666667,9.26823333333333,17.5537166666667,"1b","1b","1b","1b"
2022-08-05 23:00:00,0.10035,2.94683333333334,7.42595,15.8028333333333,"1b","1b","1b","1b"
2022-08-06,0.129633333333333,2.0675,6.1823,16.3537333333333,"1b","1b","1b","1b"
2022-08-06 01:00:00,0.0783666666666667,2.27515,7.696875,16.4737272727273,"1b","1b","1b","1b"
2022-08-06 02:00:00,0.0855,1.88246666666667,5.12565,18.1293333333333,"1b","1b","1b","1b"
2022-08-06 03:00:00,0.138816666666667,1.8007,5.18561666666667,17.1566166666667,"1b","1b","1b","1b"
2022-08-06 04:00:00,0.17435,2.43243333333334,6.66131666666667,13.69865,"1b","1b","1b","1b"
2022-08-06 05:00:00,0.698333333333333,5.79555,11.8744833333333,10.5017333333333,"1b","1b","1b","1b"
2022-08-06 06:00:00,1.17345,5.0011,9.3857,15.3779833333333,"1b","1b","1b","1b"
2022-08-06 07:00:00,1.21996666666667,3.60738333333334,6.78131666666667,19.2101333333333,"1b","1b","1b","1b"
2022-08-06 08:00:00,1.00876666666667,2.60756666666667,4.98943333333333,21.4070833333333,"1b","1b","1b","1b"
2022-08-06 09:00:00,0.615183333333333,1.4865,3.37226666666667,24.09595,"1b","1b","1b","1b"
2022-08-06 10:00:00,0.393833333333333,0.8296,2.24105,25.4739333333333,"1b","1b","1b","1b"
2022-08-06 11:00:00,0.4241,0.6927,1.91666666666667,26.4145,"1b","1b","1b","1b"
2022-08-06 12:00:00,0.37315,0.718933333333334,1.98186666666667,27.24435,"1b","1b","1b","1b"
2022-08-06 13:00:00,0.346216666666667,0.844033333333334,2.08793333333333,28.6293333333333,"1b","1b","1b","1b"
2022-08-06 14:00:00,0.305366666666667,0.78015,1.9875,29.2603833333333,"1b","1b","1b","1b"
2022-08-06 15:00:00,0.281233333333333,0.696083333333334,2.15273333333333,28.72865,"1b","1b","1b","1b"
2022-08-06 16:00:00,0.314833333333333,1.09285,2.8512,28.6850166666667,"1b","1b","1b","1b"
2022-08-06 17:00:00,0.250083333333333,1.18713333333333,3.33928333333333,27.3303666666667,"1b","1b","1b","1b"
2022-08-06 18:00:00,0.202783333333333,1.68718333333333,4.52871666666667,26.8818333333333,"1b","1b","1b","1b"
2022-08-06 19:00:00,0.151933333333333,2.6212,6.73436666666667,25.4677166666667,"1b","1b","1b","1b"
2022-08-06 20:00:00,0.222383333333333,5.3607,13.1242833333333,20.8118833333333,"1b","1b","1b","1b"
2022-08-06 21:00:00,0.162216666666667,6.26735,14.7314333333333,17.6626333333333,"1b","1b","1b","1b"
2022-08-06 22:00:00,0.205116666666667,7.19413333333334,17.3188166666667,13.3206666666667,"1b","1b","1b","1b"
2022-08-06 23:00:00,0.302816666666667,9.33283333333334,22.1984833333333,9.50643333333333,"1b","1b","1b","1b"
2022-08-07,0.30895,9.2172,22.2385,8.88513333333333,"1b","1b","1b","1b"
2022-08-07 01:00:00,0.830933333333333,11.2229833333334,24.7310833333333,4.48372727272727,"1b","1b","1b","1b"
2022-08-07 02:00:00,1.57288333333333,11.2769833333334,26.7283,2.89111666666667,"1b","1b","1b","1b"
2022-08-07 03:00:00,1.41096666666667,9.42883333333334,23.9965666666667,1.59055,"1b","1b","1b","1b"
2022-08-07 04:00:00,1.22551666666667,7.81296666666667,19.3327,2.27192592592593,"1b","1b","1b","1b"
2022-08-07 05:00:00,1.37876666666667,7.20576666666667,14.8005333333333,6.01656666666667,"1b","1b","1b","1b"
2022-08-07 06:00:00,1.19755,5.17375,9.18596666666667,14.95505,"1b","1b","1b","1b"
2022-08-07 07:00:00,0.553616666666667,1.65915,4.20688333333333,20.65035,"1b","1b","1b","1b"
2022-08-07 08:00:00,0.533716666666667,1.26726666666667,3.45055,22.1204833333333,"1b","1b","1b","1b"
2022-08-07 09:00:00,0.499883333333333,1.00545,2.90151666666667,23.1395,"1b","1b","1b","1b"
2022-08-07 10:00:00,0.397116666666667,0.571816666666667,2.23955,24.2312166666667,"1b","1b","1b","1b"
2022-08-07 11:00:00,0.2839,0.415883333333334,1.89201666666667,26.0759833333333,"1b","1b","1b","1b"
2022-08-07 12:00:00,0.3266,0.541266666666667,1.94515,28.2737666666667,"1b","1b","1b","1b"
2022-08-07 13:00:00,0.243866666666667,0.4434,1.55471666666667,31.0418333333333,"1b","1b","1b","1b"
2022-08-07 14:00:00,0.304483333333333,0.721,2.10306666666667,32.1361166666667,"1b","1b","1b","1b"
2022-08-07 15:00:00,0.267783333333333,0.910566666666667,2.51716666666667,32.1298,"1b","1b","1b","1b"
2022-08-07 16:00:00,0.27875,1.07443333333333,2.79683333333333,31.2094666666667,"1b","1b","1b","1b"
2022-08-07 17:00:00,0.26005,1.77258333333334,4.4775,29.8794,"1b","1b","1b","1b"
2022-08-07 18:00:00,0.196033333333333,2.02006666666667,5.14606666666667,29.7210833333333,"1b","1b","1b","1b"
2022-08-07 19:00:00,0.159016666666667,2.93081666666667,6.98888333333333,26.3828166666667,"1b","1b","1b","1b"
2022-08-07 20:00:00,0.0762166666666667,3.99955,9.55368333333333,22.6808666666667,"1b","1b","1b","1b"
2022-08-07 21:00:00,0.18815,5.29085,12.4499,16.7906833333333,"1b","1b","1b","1b"
2022-08-07 22:00:00,0.118483333333333,5.85706666666667,13.2326333333333,14.1068833333333,"1b","1b","1b","1b"
2022-08-07 23:00:00,0.0539666666666667,4.81886666666667,10.9178,14.4087166666667,"1b","1b","1b","1b"
2022-08-08,0.0360166666666667,4.3479,10.5601,13.7445333333333,"1b","1b","1b","1b"
2022-08-08 01:00:00,0.168916666666667,3.7454,8.78616666666667,12.8890681818182,"1b","1b","1b","1b"
2022-08-08 02:00:00,0.24885,3.86253333333334,9.86023333333333,11.22035,"1b","1b","1b","1b"
2022-08-08 03:00:00,0.2766,4.03543333333334,10.1689166666667,9.03338333333333,"1b","1b","1b","1b"
2022-08-08 04:00:00,0.472783333333333,4.68206666666667,12.3284333333333,6.44556666666667,"1b","1b","1b","1b"
2022-08-08 05:00:00,3.09711666666667,10.3492333333333,17.1520833333333,4.8775,"1b","1b","1b","1b"
2022-08-08 06:00:00,7.45741666666667,16.4884333333334,19.6371333333333,6.73561666666667,"1b","1b","1b","1b"
2022-08-08 07:00:00,4.61765,11.1295333333334,14.7057166666667,11.51485,"1b","1b","1b","1b"
2022-08-08 08:00:00,4.63953333333333,10.3792333333333,14.1452,13.0292666666667,"1b","1b","1b","1b"
2022-08-08 09:00:00,6.17586666666667,13.3220333333334,17.31245,13.2613666666667,"1b","1b","1b","1b"
2022-08-08 10:00:00,3.24843333333333,8.29006666666667,12.0968666666667,18.4899833333333,"1b","1b","1b","1b"
2022-08-08 11:00:00,1.987,7.10786666666667,11.89035,21.52095,"1b","1b","1b","1b"
2022-08-08 12:00:00,1.45875,5.74031666666667,9.49653333333333,27.6784,"1b","1b","1b","1b"
2022-08-08 13:00:00,0.9532,5.04678333333334,8.14435,33.4111166666667,"1b","1b","1b","1b"
2022-08-08 14:00:00,0.429433333333333,3.09458333333334,4.88031666666667,38.82275,"1b","1b","1b","1b"
2022-08-08 15:00:00,0.241866666666667,2.20445,3.46671666666667,41.5219333333333,"1b","1b","1b","1b"
2022-08-08 16:00:00,0.283366666666667,2.58376666666667,4.46986666666667,39.6341666666667,"1b","1b","1b","1b"
2022-08-08 17:00:00,0.192866666666667,2.60173333333334,4.74731666666667,38.846,"1b","1b","1b","1b"
2022-08-08 18:00:00,0.166116666666667,3.73548333333334,7.42353333333333,36.0554666666667,"1b","1b","1b","1b"
2022-08-08 19:00:00,0.13295,4.54101666666667,10.0949166666667,32.0901666666667,"1b","1b","1b","1b"
2022-08-08 20:00:00,0.132083333333333,6.14213333333334,13.691,27.4233833333333,"1b","1b","1b","1b"
2022-08-08 21:00:00,0.0915,5.45798333333334,11.1839833333333,27.9740666666667,"1b","1b","1b","1b"
2022-08-08 22:00:00,0.0780833333333333,3.7753,8.29846666666667,25.7955833333333,"1b","1b","1b","1b"
2022-08-08 23:00:00,0.0806666666666667,4.08811666666667,8.91996666666667,21.1079,"1b","1b","1b","1b"
2022-08-09,0.0832666666666667,3.50145,8.1945,19.4079666666667,"1b","1b","1b","1b"
