"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2025-07-01 20:00:00,3.78686666666667,0.150033333333333,6.2975,12.018,22.0373333333333,"1b","1b","1b","1b","1b"
2025-07-01 21:00:00,3.37915,0.11075,7.3958,12.9761666666667,20.0865,"1b","1b","1b","1b","1b"
2025-07-01 22:00:00,3.16535,0.09195,7.1873,12.3045666666667,19.5268333333333,"1b","1b","1b","1b","1b"
2025-07-01 23:00:00,3.41635,0.0768833333333333,4.69095,8.66776666666667,21.851,"1b","1b","1b","1b","1b"
2025-07-02,3.40863333333333,0.0504666666666667,3.45416666666667,7.49,22.3763333333333,"1b","1b","1b","1b","1b"
2025-07-02 01:00:00,3.60365517241379,0.0819333333333333,2.38076666666667,5.07968965517241,22.29,"1b","1b","1b","1b","1b"
2025-07-02 02:00:00,4.04933333333333,0.08755,1.68798333333333,4.55385,22.8323333333333,"1b","1b","1b","1b","1b"
2025-07-02 03:00:00,3.46165,0.0612,1.5027,4.30393333333333,23.141,"1b","1b","1b","1b","1b"
2025-07-02 04:00:00,3.43375,0.0753666666666667,1.40703389830508,4.1879,23.3225,"1b","1b","1b","1b","1b"
2025-07-02 05:00:00,3.49371666666667,0.202316666666667,2.48713333333333,5.80855,22.6046666666667,"1b","1b","1b","1b","1b"
2025-07-02 06:00:00,3.27308333333333,0.454916666666667,3.19021666666667,6.56296666666667,21.8703333333333,"1b","1b","1b","1b","1b"
2025-07-02 07:00:00,3.24333333333333,0.694533333333333,3.36253333333333,6.51165,22.3888333333333,"1b","1b","1b","1b","1b"
2025-07-02 08:00:00,3.11435,0.847216666666667,3.48248333333333,6.43636666666667,22.931,"1b","1b","1b","1b","1b"
2025-07-02 09:00:00,3.04215,0.66535,2.14513333333333,4.45545,25.6798333333333,"1b","1b","1b","1b","1b"
2025-07-02 10:00:00,2.92273333333333,0.7485,1.91083333333333,4.22093333333333,27.3406666666667,"1b","1b","1b","1b","1b"
2025-07-02 11:00:00,2.92505,0.417583333333333,0.76565,2.77465,28.3251666666667,"1b","1b","1b","1b","1b"
2025-07-02 12:00:00,3.09261666666667,0.501166666666667,0.838183333333333,2.76448333333333,27.9478333333333,"1b","1b","1b","1b","1b"
2025-07-02 13:00:00,3.04206666666667,0.338933333333333,0.379983333333333,2.3691,27.4508333333333,"1b","1b","1b","1b","1b"
2025-07-02 14:00:00,2.97675,0.347483333333333,0.41975,2.501,26.9105,"1b","1b","1b","1b","1b"
2025-07-02 15:00:00,2.97728333333333,0.346333333333333,0.632733333333333,2.89026666666667,26.2081666666667,"1b","1b","1b","1b","1b"
2025-07-02 16:00:00,2.82443333333333,0.380383333333333,0.862583333333333,3.48988333333333,26.4293333333333,"1b","1b","1b","1b","1b"
2025-07-02 17:00:00,2.90363333333333,0.289433333333333,0.763633333333333,3.31633333333333,26.4263333333333,"1b","1b","1b","1b","1b"
2025-07-02 18:00:00,2.87776666666667,0.259,0.8786,3.48278333333333,25.8511666666667,"1b","1b","1b","1b","1b"
2025-07-02 19:00:00,2.57308333333333,0.1277,0.684716666666667,3.42105,26.2648333333333,"1b","1b","1b","1b","1b"
2025-07-02 20:00:00,2.52745,0.0334166666666667,0.810033333333333,3.75328333333333,26.3375,"1b","1b","1b","1b","1b"
2025-07-02 21:00:00,2.53686666666667,0.0177333333333333,1.74868333333333,5.02176666666667,25.3675,"1b","1b","1b","1b","1b"
2025-07-02 22:00:00,2.62286666666667,0.04315,1.39228333333333,4.41958333333333,25.9461666666667,"1b","1b","1b","1b","1b"
2025-07-02 23:00:00,2.63278333333333,0.05965,1.6279,4.64011666666667,24.4305,"1b","1b","1b","1b","1b"
2025-07-03,2.4498,0.0973,1.95795,5.07773333333333,23.0006666666667,"1b","1b","1b","1b","1b"
2025-07-03 01:00:00,2.54455172413793,0.08985,1.6987,4.61344827586207,22.641724137931,"1b","1b","1b","1b","1b"
2025-07-03 02:00:00,2.59021666666667,0.0916,1.06983333333333,3.6346,23.7261666666667,"1b","1b","1b","1b","1b"
2025-07-03 03:00:00,2.5999,0.089,0.86035,3.54818333333333,23.6988333333333,"1b","1b","1b","1b","1b"
2025-07-03 04:00:00,2.49448333333333,0.144683333333333,1.56030508474576,4.5685,22.5031666666667,"1b","1b","1b","1b","1b"
2025-07-03 05:00:00,2.59075,0.337216666666667,2.02635593220339,5.23145,23.6805,"1b","1b","1b","1b","1b"
2025-07-03 06:00:00,2.67175,1.14676666666667,4.58581666666667,7.91668333333333,23.7376666666667,"1b","1b","1b","1b","1b"
2025-07-03 07:00:00,2.4526,1.18928,3.78654,6.58206,24.5478,"1b","1b","1b","1b","1b"
2025-07-03 08:00:00,2.6588,0.718166666666667,1.70013333333333,4.0838,26.3125,"1b","1b","1b","1b","1b"
2025-07-03 09:00:00,2.48015,0.543433333333333,1.01103333333333,3.33678333333333,26.4216666666667,"1b","1b","1b","1b","1b"
2025-07-03 10:00:00,2.68348333333333,0.4486,0.5368,2.7769,26.6981666666667,"1b","1b","1b","1b","1b"
2025-07-03 11:00:00,2.73646666666667,0.451683333333333,0.563816666666667,2.9524,26.4958333333333,"1b","1b","1b","1b","1b"
2025-07-03 12:00:00,2.7765,0.354566666666667,0.385266666666667,2.73538333333333,27.0395,"1b","1b","1b","1b","1b"
2025-07-03 13:00:00,2.79478333333333,0.3697,0.402533333333333,2.78766666666667,26.516,"1b","1b","1b","1b","1b"
2025-07-03 14:00:00,2.37875,0.478183333333333,0.99825,3.4839,26.4525,"1b","1b","1b","1b","1b"
2025-07-03 15:00:00,2.47138333333333,0.569316666666667,1.14696666666667,3.66263333333333,26.6015,"1b","1b","1b","1b","1b"
2025-07-03 16:00:00,2.8399,0.4439,0.77835,3.21021666666667,26.6541666666667,"1b","1b","1b","1b","1b"
2025-07-03 17:00:00,2.70733333333333,0.433616666666667,1.26183333333333,4.19758333333333,25.8445,"1b","1b","1b","1b","1b"
2025-07-03 18:00:00,2.57833333333333,0.261633333333333,0.962816666666667,3.78176666666667,25.9245,"1b","1b","1b","1b","1b"
2025-07-03 19:00:00,2.57345,0.29975,1.63773333333333,4.85203333333333,25.633,"1b","1b","1b","1b","1b"
2025-07-03 20:00:00,2.5175,0.0858333333333333,0.780416666666667,3.67241666666667,23.6386666666667,"1b","1b","1b","1b","1b"
2025-07-03 21:00:00,2.65855,0.102133333333333,1.54701666666667,4.97703333333333,22.1305,"1b","1b","1b","1b","1b"
2025-07-03 22:00:00,2.59623333333333,0.0643166666666667,1.86043333333333,5.30828333333333,21.3306666666667,"1b","1b","1b","1b","1b"
2025-07-03 23:00:00,2.5303,0.0655333333333333,1.40231666666667,4.53078333333333,21.7473333333333,"1b","1b","1b","1b","1b"
2025-07-04,2.38563333333333,0.0911833333333333,1.11923333333333,4.5964,22.0773333333333,"1b","1b","1b","1b","1b"
2025-07-04 01:00:00,2.62379310344828,0.0860666666666667,0.439183333333333,2.95689655172414,22.7937931034483,"1b","1b","1b","1b","1b"
2025-07-04 02:00:00,2.68253333333333,0.15635,0.626716666666667,3.464,23.1528333333333,"1b","1b","1b","1b","1b"
2025-07-04 03:00:00,2.53295,0.278116666666667,0.569533333333333,3.23361666666667,22.5076666666667,"1b","1b","1b","1b","1b"
2025-07-04 04:00:00,2.43391666666667,0.251983333333333,0.6906,3.43816666666667,21.9188333333333,"1b","1b","1b","1b","1b"
2025-07-04 05:00:00,2.39053333333333,0.374466666666667,0.870083333333333,3.71726666666667,23.0088333333333,"1b","1b","1b","1b","1b"
2025-07-04 06:00:00,2.59023333333333,0.82035,2.22536666666667,5.11636666666667,22.7541666666667,"1b","1b","1b","1b","1b"
2025-07-04 07:00:00,2.70651666666667,0.70845,2.48088333333333,5.62055,21.7851666666667,"1b","1b","1b","1b","1b"
2025-07-04 08:00:00,2.79373333333333,0.88945,3.02,6.0844,22.738,"1b","1b","1b","1b","1b"
2025-07-04 09:00:00,2.66511666666667,0.8868,2.47971666666667,5.16743333333333,24.1083333333333,"1b","1b","1b","1b","1b"
2025-07-04 10:00:00,2.79173333333333,0.81855,1.84231666666667,4.17418333333333,25.6778333333333,"1b","1b","1b","1b","1b"
2025-07-04 11:00:00,2.59236666666667,0.685783333333333,1.11741666666667,3.81801666666667,27.0055,"1b","1b","1b","1b","1b"
2025-07-04 12:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-04 13:00:00,2.84905,0.549033333333333,0.959383333333333,3.82128333333333,26.7966666666667,"1b","1b","1b","1b","1b"
2025-07-04 14:00:00,2.90423333333333,0.493183333333333,0.802816666666667,3.63926666666667,25.8748333333333,"1b","1b","1b","1b","1b"
2025-07-04 15:00:00,2.98716666666667,0.5315,0.921683333333333,3.6953,25.1191666666667,"1b","1b","1b","1b","1b"
2025-07-04 16:00:00,2.84238333333333,0.384616666666667,0.66175,3.70553333333333,24.5953333333333,"1b","1b","1b","4b","1b"
2025-07-04 17:00:00,2.81451666666667,0.315366666666667,1.11548333333333,4.22701666666667,24.5858333333333,"1b","1b","1b","4b","1b"
2025-07-04 18:00:00,2.744,0.3929,1.52893333333333,4.9958,24.1503333333333,"1b","1b","1b","4b","1b"
2025-07-04 19:00:00,2.7591,0.264,1.33865,4.49443333333333,24.1163333333333,"1b","1b","1b","4b","1b"
2025-07-04 20:00:00,2.82353333333333,0.167166666666667,0.468433333333333,3.44345,24.5501666666667,"1b","1b","1b","4b","1b"
2025-07-04 21:00:00,2.75828333333333,0.191616666666667,0.531033333333333,3.53768333333333,24.394,"1b","1b","1b","1b","1b"
2025-07-04 22:00:00,2.71828333333333,0.196266666666667,0.1526,2.95508333333333,24.5115,"1b","1b","1b","1b","1b"
2025-07-04 23:00:00,2.6854,0.153333333333333,-0.30565,2.38268333333333,24.2316666666667,"1b","1b","1b","1b","1b"
2025-07-05,2.68373333333333,0.138016666666667,-0.446883333333333,2.2136,23.7826666666667,"1b","1b","1b","1b","1b"
2025-07-05 01:00:00,2.77096551724138,0.18235,-0.535566666666667,1.96868965517241,24.27,"1b","1b","1b","1b","1b"
2025-07-05 02:00:00,2.70993333333333,0.18205,-0.633216666666667,1.83193333333333,24.3295,"1b","1b","1b","1b","1b"
2025-07-05 03:00:00,2.85203333333333,0.163866666666667,-0.62145,1.87053333333333,23.8283333333333,"1b","1b","1b","1b","1b"
2025-07-05 04:00:00,2.81926666666667,0.16185,-0.24125,2.47421666666667,22.7346666666667,"1b","1b","1b","1b","1b"
2025-07-05 05:00:00,2.83946666666667,0.463666666666667,0.609666666666667,3.32866666666667,21.5606666666667,"1b","1b","1b","1b","1b"
2025-07-05 06:00:00,3.06391666666667,0.650816666666667,0.910766666666667,3.4808,21.1768333333333,"1b","1b","1b","1b","1b"
2025-07-05 07:00:00,3.34631666666667,0.72885,0.802383333333333,3.22768333333333,20.9845,"1b","1b","1b","1b","1b"
2025-07-05 08:00:00,3.15666666666667,0.616316666666667,0.593383333333333,3.16703333333333,20.565,"1b","1b","1b","1b","1b"
2025-07-05 09:00:00,3.22398333333333,0.495266666666667,0.436033333333333,3.09686666666667,20.5626666666667,"1b","1b","1b","1b","1b"
2025-07-05 10:00:00,3.13181666666667,0.600416666666667,0.744516666666667,3.20591666666667,20.6475,"1b","1b","1b","1b","1b"
2025-07-05 11:00:00,3.15826666666667,0.5523,0.46205,3.00433333333333,20.9255,"1b","1b","1b","1b","1b"
2025-07-05 12:00:00,3.29626666666667,0.598133333333333,0.7235,3.34333333333333,20.4893333333333,"1b","1b","1b","1b","1b"
2025-07-05 13:00:00,3.27358333333333,0.641283333333333,0.62505,3.12918333333333,20.296,"1b","1b","1b","1b","1b"
2025-07-05 14:00:00,3.37963333333333,0.636983333333333,0.814583333333333,3.3706,20.9533333333333,"1b","1b","1b","1b","1b"
2025-07-05 15:00:00,3.13206666666667,0.7648,1.10618333333333,3.6976,21.5148333333333,"1b","1b","1b","1b","1b"
2025-07-05 16:00:00,3.37603333333333,0.8521,1.46868333333333,4.2453,21.1945,"1b","1b","1b","1b","1b"
2025-07-05 17:00:00,3.34318333333333,0.649883333333333,1.49263333333333,4.48098333333333,21.0803333333333,"1b","1b","1b","1b","1b"
2025-07-05 18:00:00,3.08411666666667,0.48925,1.23763333333333,4.40191666666667,21.0143333333333,"1b","1b","1b","1b","1b"
2025-07-05 19:00:00,3.14231666666667,0.306283333333333,1.06453333333333,4.40196666666667,20.7895,"1b","1b","1b","1b","1b"
2025-07-05 20:00:00,3.01053333333333,0.231166666666667,0.87965,4.03468333333333,21.0573333333333,"1b","1b","1b","1b","1b"
2025-07-05 21:00:00,3.07171666666667,0.241266666666667,0.693383333333333,3.78075,21.1735,"1b","1b","1b","1b","1b"
2025-07-05 22:00:00,2.98705,0.17625,0.1128,2.98983333333333,21.6313333333333,"1b","1b","1b","1b","1b"
2025-07-05 23:00:00,2.92501666666667,0.133233333333333,-0.04575,2.81296666666667,21.5086666666667,"1b","1b","1b","1b","1b"
2025-07-06,2.96453333333333,0.146016666666667,-0.0264833333333333,2.8343,21.399,"1b","1b","1b","1b","1b"
2025-07-06 01:00:00,3.06303448275862,0.171633333333333,0.0683166666666667,2.85241379310345,21.3334482758621,"1b","1b","1b","1b","1b"
2025-07-06 02:00:00,2.99725,0.122566666666667,0.230216666666667,3.1956,20.1625,"1b","1b","1b","1b","1b"
2025-07-06 03:00:00,2.9938,0.131916666666667,0.274566666666667,3.07931666666667,19.8091666666667,"1b","1b","1b","1b","1b"
2025-07-06 04:00:00,2.99703333333333,0.23245,0.492133333333333,3.37091666666667,19.9741666666667,"1b","1b","1b","1b","1b"
2025-07-06 05:00:00,2.9909,0.227316666666667,0.206466666666667,2.9353,20.4045,"1b","1b","1b","1b","1b"
2025-07-06 06:00:00,3.06021666666667,0.289966666666667,0.252283333333333,2.99155,21.0283333333333,"1b","1b","1b","1b","1b"
2025-07-06 07:00:00,3.12816666666667,0.267866666666667,0.42085,3.19101666666667,19.7643333333333,"1b","1b","1b","1b","1b"
2025-07-06 08:00:00,3.05038333333333,0.599166666666667,0.964666666666667,3.59161666666667,19.6166666666667,"1b","1b","1b","1b","1b"
2025-07-06 09:00:00,3.07361666666667,0.49015,0.94075,3.77273333333333,19.8946666666667,"1b","1b","1b","1b","1b"
2025-07-06 10:00:00,3.2068,0.781566666666667,1.75256666666667,4.50333333333333,20.4013333333333,"1b","1b","1b","1b","1b"
2025-07-06 11:00:00,3.23125,0.805729166666667,1.089375,3.4499375,20.4491666666667,"1b","1b","1b","1b","1b"
2025-07-06 12:00:00,3.29595,0.710216666666667,0.86165,3.16418333333333,20.1048333333333,"1b","1b","1b","1b","1b"
2025-07-06 13:00:00,3.20473333333333,0.77565,0.8324,3.06208333333333,20.3321666666667,"1b","1b","1b","1b","1b"
2025-07-06 14:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-06 15:00:00,3.1843,0.456316666666667,0.477366666666667,3.00133333333333,20.2425,"1b","1b","1b","1b","1b"
2025-07-06 16:00:00,3.10135,0.550583333333333,0.654866666666667,3.14365,19.7461666666667,"1b","1b","1b","1b","1b"
2025-07-06 17:00:00,2.99533333333333,0.400266666666667,0.61165,3.29361666666667,19.373,"1b","1b","1b","1b","1b"
2025-07-06 18:00:00,3.05786666666667,0.317166666666667,0.568533333333333,3.45411666666667,19.635,"1b","1b","1b","1b","1b"
2025-07-06 19:00:00,3.06735,0.327866666666667,1.10683333333333,4.19805,19.145,"1b","1b","1b","1b","1b"
2025-07-06 20:00:00,3.00965,0.30985,1.50078333333333,4.78336666666667,18.8903333333333,"1b","1b","1b","1b","1b"
2025-07-06 21:00:00,3.08538333333333,0.201666666666667,1.075,4.2131,19.3598333333333,"1b","1b","1b","1b","1b"
2025-07-06 22:00:00,3.02778333333333,0.107266666666667,0.0396,2.83331666666667,19.9336666666667,"1b","1b","1b","1b","1b"
2025-07-06 23:00:00,3.07566666666667,0.146683333333333,0.0294166666666667,2.79713333333333,19.6415,"1b","1b","1b","1b","1b"
2025-07-07,3.19313333333333,0.11475,-0.220466666666667,2.63996666666667,19.5226666666667,"1b","1b","1b","1b","1b"
2025-07-07 01:00:00,3.01875862068966,0.112233333333333,-0.363366666666667,2.43875862068966,21.4824137931034,"1b","1b","1b","1b","1b"
2025-07-07 02:00:00,3.0497,0.0886,0.36855,3.52233333333333,21.638,"1b","1b","1b","1b","1b"
2025-07-07 03:00:00,2.95865,0.103766666666667,0.173916666666667,3.1438,22.303,"1b","1b","1b","1b","1b"
2025-07-07 04:00:00,2.95438333333333,0.11235,0.314816666666667,3.42373333333333,22.1898333333333,"1b","1b","1b","1b","1b"
2025-07-07 05:00:00,2.85625,0.433316666666667,1.71443333333333,5.29111666666667,20.448,"1b","1b","1b","1b","1b"
2025-07-07 06:00:00,2.89343333333333,1.36415,3.93588333333333,7.05485,19.0848333333333,"1b","1b","1b","1b","1b"
2025-07-07 07:00:00,2.98838333333333,1.806,5.06468333333333,8.3013,17.6706666666667,"1b","1b","1b","1b","1b"
2025-07-07 08:00:00,3.05963333333333,1.83555,4.5095,7.16886666666667,19.6655,"1b","1b","1b","1b","1b"
2025-07-07 09:00:00,3.04788333333333,1.29143333333333,2.88643333333333,5.22276666666667,22.1005,"1b","1b","1b","1b","1b"
2025-07-07 10:00:00,NA,NA,NA,4.229875,NA,"5b","0b","0b","1b","5b"
2025-07-07 11:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-07 12:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-07 13:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-07 14:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-07 15:00:00,2.89195,0.406883333333333,0.678166666666667,3.43746666666667,27.352,"1b","1b","1b","1b","1b"
2025-07-07 16:00:00,2.86206666666667,0.656783333333333,1.81353333333333,4.90346666666667,26.1241666666667,"1b","1b","1b","1b","1b"
2025-07-07 17:00:00,2.91781666666667,0.263033333333333,0.555366666666667,3.46308333333333,27.8983333333333,"1b","1b","1b","1b","1b"
2025-07-07 18:00:00,2.98105,0.319016666666667,1.10856666666667,4.149,28.4055,"1b","1b","1b","1b","1b"
2025-07-07 19:00:00,2.78215,0.231766666666667,1.27263333333333,4.50153333333333,27.8426666666667,"1b","1b","1b","1b","1b"
2025-07-07 20:00:00,2.88058333333333,0.3874,2.0546,5.00703333333333,26.554,"1b","1b","1b","1b","1b"
2025-07-07 21:00:00,2.9207,0.134733333333333,1.24228333333333,4.45191666666667,26.603,"1b","1b","1b","1b","1b"
2025-07-07 22:00:00,2.90376666666667,0.10715,0.52115,3.32648333333333,27.3318333333333,"1b","1b","1b","1b","1b"
2025-07-07 23:00:00,2.78673333333333,0.0597833333333333,0.08485,2.99903333333333,26.914,"1b","1b","1b","1b","1b"
2025-07-08,2.7804,0.0729666666666667,-0.0414166666666667,3.08473333333333,24.9263333333333,"1b","1b","1b","1b","1b"
2025-07-08 01:00:00,2.93810344827586,0.0701833333333333,-0.368766666666667,2.35255172413793,24.5358620689655,"1b","1b","1b","1b","1b"
2025-07-08 02:00:00,2.8858,0.0905833333333333,-0.0892222222222222,2.72955,23.9278333333333,"1b","1b","1b","1b","1b"
2025-07-08 03:00:00,2.83093333333333,0.09835,-0.100456140350877,2.6701,23.4485,"1b","1b","1b","1b","1b"
2025-07-08 04:00:00,2.80005,0.155983333333333,0.203316666666667,3.08681666666667,22.9296666666667,"1b","1b","1b","1b","1b"
2025-07-08 05:00:00,2.76353333333333,0.421316666666667,1.83611666666667,5.2472,21.646,"1b","1b","1b","1b","1b"
2025-07-08 06:00:00,2.95188333333333,0.809416666666667,2.47723333333333,5.71453333333333,22.0503333333333,"1b","1b","1b","1b","1b"
2025-07-08 07:00:00,3.07756666666667,0.934833333333333,2.414,5.39825,23.3301666666667,"1b","1b","1b","1b","1b"
2025-07-08 08:00:00,3.1287,0.8446,1.64505,4.49243333333333,24.782,"1b","1b","1b","1b","1b"
2025-07-08 09:00:00,2.9979,0.716316666666667,1.53718333333333,4.23511666666667,24.8541666666667,"1b","1b","1b","1b","1b"
2025-07-08 10:00:00,3.00808333333333,NA,NA,3.47736666666667,26.0065,"1b","0b","0b","1b","1b"
2025-07-08 11:00:00,3.0858,0.437733333333333,0.772033333333333,3.20206666666667,27.0053333333333,"1b","1b","1b","1b","1b"
2025-07-08 12:00:00,2.94161666666667,0.680433333333333,1.56306666666667,3.82056666666667,27.809,"1b","1b","1b","1b","1b"
2025-07-08 13:00:00,3.13713333333333,0.462333333333333,0.949883333333333,3.32683333333333,28.8311666666667,"1b","1b","1b","1b","1b"
2025-07-08 14:00:00,3.1398,0.3796,1.02886666666667,3.4449,29.1095,"1b","1b","1b","1b","1b"
2025-07-08 15:00:00,3.28418333333333,0.444733333333333,1.27476666666667,3.72865,29.0256666666667,"1b","1b","1b","1b","1b"
2025-07-08 16:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-08 17:00:00,3.3984,0.435016666666667,2.18066666666667,5.18448333333333,27.7573333333333,"1b","1b","1b","1b","1b"
2025-07-08 18:00:00,3.26,0.308366666666667,1.99321666666667,5.44136666666667,26.548,"1b","1b","1b","1b","1b"
2025-07-08 19:00:00,3.205,0.2146,2.18841666666667,5.59426666666667,25.1933333333333,"1b","1b","1b","1b","1b"
2025-07-08 20:00:00,3.02366666666667,0.213983333333333,4.13698333333333,9.11531666666667,21.9456666666667,"1b","1b","1b","1b","1b"
2025-07-08 21:00:00,2.94311666666667,0.07125,2.62963333333333,6.33416666666667,22.0581666666667,"1b","1b","1b","1b","1b"
2025-07-08 22:00:00,2.85445,0.06855,2.74268333333333,6.9267,20.4705,"1b","1b","1b","1b","1b"
2025-07-08 23:00:00,3.2528,0.0672833333333333,2.77586666666667,6.90231666666667,19.6933333333333,"1b","1b","1b","1b","1b"
2025-07-09,3.01973333333333,0.0929,3.11411666666667,7.49953333333333,17.8476666666667,"1b","1b","1b","1b","1b"
2025-07-09 01:00:00,2.92937931034483,0.139116666666667,2.3496,5.82303448275862,17.4862068965517,"1b","1b","1b","1b","1b"
2025-07-09 02:00:00,3.1178,0.101866666666667,1.90275,5.30783333333333,18.3095,"1b","1b","1b","1b","1b"
2025-07-09 03:00:00,3.06611666666667,0.0901333333333333,1.38,4.67731666666667,19.0438333333333,"1b","1b","1b","1b","1b"
2025-07-09 04:00:00,3.06318333333333,0.13275,1.97723333333333,5.58835,17.9703333333333,"1b","1b","1b","1b","1b"
2025-07-09 05:00:00,2.8985,0.428583333333333,3.0433,6.9788,16.6541666666667,"1b","1b","1b","1b","1b"
2025-07-09 06:00:00,2.9304,0.780416666666667,3.38741666666667,7.01968333333333,16.419,"1b","1b","1b","1b","1b"
2025-07-09 07:00:00,NA,NA,NA,NA,NA,"5b","0b","0b","5b","5b"
2025-07-09 08:00:00,2.91923333333333,1.57056666666667,3.65953333333333,6.45935,17.8683333333333,"1b","1b","1b","1b","1b"
2025-07-09 09:00:00,2.9251,1.02481666666667,2.32755,5.26728333333333,19.0093333333333,"1b","1b","1b","1b","1b"
2025-07-09 10:00:00,2.95648333333333,0.79835,1.79635,4.3575,20.4636666666667,"1b","1b","1b","1b","1b"
2025-07-09 11:00:00,3.00853333333333,0.528916666666667,1.57196666666667,4.36766071428571,22.1568333333333,"1b","1b","1b","1b","1b"
2025-07-09 12:00:00,3.05528333333333,0.49035,1.31848333333333,3.9911,24.7026666666667,"1b","1b","1b","1b","1b"
2025-07-09 13:00:00,3.10938333333333,0.427833333333333,1.13196666666667,3.82815,25.8496666666667,"1b","1b","1b","1b","1b"
2025-07-09 14:00:00,3.31026666666667,0.486,1.35183333333333,4.31666666666667,26.3376666666667,"1b","1b","1b","1b","1b"
2025-07-09 15:00:00,3.27398333333333,0.402916666666667,1.28661666666667,4.43093333333333,25.7386666666667,"1b","1b","1b","1b","1b"
2025-07-09 16:00:00,3.36858333333333,0.53555,1.89375,5.4466,24.9586666666667,"1b","1b","1b","1b","1b"
2025-07-09 17:00:00,3.37491666666667,0.385183333333333,2.02103333333333,5.82686666666667,25.4215,"1b","1b","1b","1b","1b"
2025-07-09 18:00:00,3.26081666666667,0.2448,1.9813,5.68848333333333,25.8908333333333,"1b","1b","1b","1b","1b"
2025-07-09 19:00:00,3.2982,0.204733333333333,3.19291666666667,8.0521,24.3205,"1b","1b","1b","1b","1b"
2025-07-09 20:00:00,3.07463333333333,0.1282,3.97608333333333,8.77091666666667,22.4216666666667,"1b","1b","1b","1b","1b"
2025-07-09 21:00:00,2.95915,0.0912666666666667,4.24945,9.49958333333333,19.931,"1b","1b","1b","1b","1b"
2025-07-09 22:00:00,2.88641666666667,0.0454166666666667,3.87195,8.79401666666667,18.746,"1b","1b","1b","1b","1b"
2025-07-09 23:00:00,2.76871666666667,0.0533333333333333,3.53396666666667,8.24363333333333,17.5683333333333,"1b","1b","1b","1b","1b"
