"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2025-01-01,2.61583333333333,NA,NA,2.77416666666667,24.8161666666667,"1b","1b","1b","1b","1b"
2025-01-01 01:00:00,2.42855,NA,NA,0.467814814814815,25.1445,"1b","1b","1b","1b","1b"
2025-01-01 02:00:00,2.39506666666666,NA,NA,0.506229166666667,25.8396166666667,"1b","1b","1b","1b","1b"
2025-01-01 03:00:00,2.44593333333333,NA,NA,0.613414634146341,26.6803,"1b","1b","1b","1b","1b"
2025-01-01 04:00:00,2.69746666666666,NA,NA,1.22375438596491,26.0271666666667,"1b","1b","1b","4b","1b"
2025-01-01 05:00:00,2.70038333333333,NA,NA,2.16982352941176,26.7002166666667,"1b","1b","1b","4b","1b"
2025-01-01 06:00:00,2.74068333333333,NA,NA,3.20885,26.6215833333333,"1b","1b","1b","4b","1b"
2025-01-01 07:00:00,2.71655,NA,NA,2.91793333333333,26.54995,"1b","1b","1b","4b","1b"
2025-01-01 08:00:00,2.56226666666666,NA,NA,4.35786666666667,23.66645,"1b","1b","1b","4b","1b"
2025-01-01 09:00:00,2.8116,NA,NA,5.12136666666667,24.1351333333333,"1b","1b","1b","4b","1b"
2025-01-01 10:00:00,2.63753333333333,NA,NA,5.68231666666667,23.4292333333333,"1b","1b","1b","4b","1b"
2025-01-01 11:00:00,2.53581666666666,NA,NA,6.86448333333333,22.2345,"1b","1b","1b","4b","1b"
2025-01-01 12:00:00,2.68571666666666,NA,NA,5.87616666666667,22.0405333333333,"1b","1b","1b","4b","1b"
2025-01-01 13:00:00,2.93798333333333,NA,NA,5.49178333333333,21.8558166666667,"1b","1b","1b","4b","1b"
2025-01-01 14:00:00,2.56806666666666,NA,NA,6.65656666666667,20.6166,"1b","1b","1b","4b","1b"
2025-01-01 15:00:00,2.55488333333333,NA,NA,7.65823333333333,19.50845,"1b","1b","1b","4b","1b"
2025-01-01 16:00:00,2.6079,NA,NA,7.88878333333333,18.6985166666667,"1b","1b","1b","4b","1b"
2025-01-01 17:00:00,2.64116666666666,NA,NA,9.71628333333333,16.9240166666667,"1b","1b","1b","4b","1b"
2025-01-01 18:00:00,2.46973333333333,NA,NA,13.3293833333333,14.7470833333333,"1b","1b","1b","4b","1b"
2025-01-01 19:00:00,2.68046666666666,NA,NA,13.1765,14.2983666666667,"1b","1b","1b","4b","1b"
2025-01-01 20:00:00,2.69298333333333,NA,NA,15.7827,11.10275,"1b","1b","1b","4b","1b"
2025-01-01 21:00:00,2.59223333333333,NA,NA,13.26095,11.8893,"1b","1b","1b","4b","1b"
2025-01-01 22:00:00,2.49718333333333,NA,NA,14.8209666666667,11.48125,"1b","1b","1b","4b","1b"
2025-01-01 23:00:00,2.33685,NA,NA,9.65276666666667,16.69595,"1b","1b","1b","1b","1b"
2025-01-02,2.36176666666666,NA,NA,9.47143333333333,18.0549,"1b","1b","1b","1b","1b"
2025-01-02 01:00:00,2.45251666666666,NA,NA,3.432,20.4629090909091,"1b","1b","1b","1b","1b"
2025-01-02 02:00:00,2.50801666666666,NA,NA,3.93448333333333,18.6482833333333,"1b","1b","1b","1b","1b"
2025-01-02 03:00:00,2.42776666666666,NA,NA,5.88996666666667,15.3086,"1b","1b","1b","1b","1b"
2025-01-02 04:00:00,2.38781666666666,NA,NA,6.3081,13.8234833333333,"1b","1b","1b","1b","1b"
2025-01-02 05:00:00,2.15976666666666,NA,NA,8.95085,11.9567,"1b","1b","1b","1b","1b"
2025-01-02 06:00:00,2.39358333333333,NA,NA,13.80265,10.0153,"1b","1b","1b","1b","1b"
2025-01-02 07:00:00,2.62983333333333,NA,NA,20.3175666666667,7.05345,"1b","1b","1b","1b","1b"
2025-01-02 08:00:00,2.5776,NA,NA,23.5037,6.36708333333333,"1b","1b","1b","1b","1b"
2025-01-02 09:00:00,2.65638333333333,NA,NA,22.4078666666667,8.686,"1b","1b","1b","1b","1b"
2025-01-02 10:00:00,2.16837485875706,NA,NA,20.7674406779661,11.2936101694915,"1b","1b","1b","1b","1b"
2025-01-02 11:00:00,1.95956666666666,NA,NA,15.0968,16.5671833333333,"1b","1b","1b","1b","1b"
2025-01-02 12:00:00,2.34056666666666,NA,NA,11.4794,18.1093333333333,"1b","1b","1b","1b","1b"
2025-01-02 13:00:00,2.80365,NA,NA,9.18275,18.26795,"1b","1b","1b","1b","1b"
2025-01-02 14:00:00,2.58198333333333,NA,NA,7.405,21.82435,"1b","1b","1b","1b","1b"
2025-01-02 15:00:00,2.86781666666666,NA,NA,11.39255,17.7441,"1b","1b","1b","1b","1b"
2025-01-02 16:00:00,2.94153333333333,NA,NA,19.5655666666667,11.4441666666667,"1b","1b","1b","1b","1b"
2025-01-02 17:00:00,2.79283333333333,NA,NA,33.2292833333333,4.50473333333333,"1b","1b","1b","1b","1b"
2025-01-02 18:00:00,2.89751666666666,NA,NA,29.7341166666667,6.48065,"1b","1b","1b","1b","1b"
2025-01-02 19:00:00,2.78356666666666,NA,NA,21.0895666666667,10.1388,"1b","1b","1b","1b","1b"
2025-01-02 20:00:00,2.8246,NA,NA,23.2790666666667,8.84933333333333,"1b","1b","1b","1b","1b"
2025-01-02 21:00:00,2.72008333333333,NA,NA,25.17985,6.2098,"1b","1b","1b","1b","1b"
2025-01-02 22:00:00,2.80488333333333,NA,NA,17.9300166666667,9.53401666666667,"1b","1b","1b","1b","1b"
2025-01-02 23:00:00,2.62655,NA,NA,8.96361666666667,14.1406833333333,"1b","1b","1b","1b","1b"
2025-01-03,2.48085,NA,NA,5.75846666666667,14.9243333333333,"1b","1b","1b","1b","1b"
2025-01-03 01:00:00,2.47013333333333,NA,NA,2.50503448275862,13.9155227272727,"1b","1b","1b","1b","1b"
2025-01-03 02:00:00,2.36726666666666,NA,NA,2.59833333333333,13.6757333333333,"1b","1b","1b","1b","1b"
2025-01-03 03:00:00,2.36363333333333,NA,NA,2.10586666666667,13.82335,"1b","1b","1b","1b","1b"
2025-01-03 04:00:00,2.3732,NA,NA,2.82551666666667,13.66455,"1b","1b","1b","1b","1b"
2025-01-03 05:00:00,2.43386666666666,NA,NA,4.62676666666667,15.04395,"1b","1b","1b","1b","1b"
2025-01-03 06:00:00,2.33895,NA,NA,5.9562,15.5929833333333,"1b","1b","1b","4b","1b"
2025-01-03 07:00:00,2.27746666666666,NA,NA,10.6715,13.83565,"1b","1b","1b","4b","1b"
2025-01-03 08:00:00,2.38281666666666,NA,NA,19.5421666666667,9.75783333333333,"1b","1b","1b","4b","1b"
2025-01-03 09:00:00,2.39193418079096,NA,NA,12.3402542372881,14.7760847457627,"1b","1b","1b","4b","1b"
2025-01-03 10:00:00,2.40513333333333,NA,NA,10.4611666666667,18.0103,"1b","1b","1b","4b","1b"
2025-01-03 11:00:00,2.42783333333333,NA,NA,11.4908166666667,20.8338666666667,"1b","1b","1b","1b","1b"
2025-01-03 12:00:00,2.14458333333333,NA,NA,9.27585,25.05055,"1b","1b","1b","1b","1b"
2025-01-03 13:00:00,2.15258333333333,NA,NA,10.4408666666667,22.44665,"1b","1b","1b","1b","1b"
2025-01-03 14:00:00,1.9519,NA,NA,9.4043,22.7794666666667,"1b","1b","1b","1b","1b"
2025-01-03 15:00:00,2.00793333333333,NA,NA,12.8834833333333,21.57835,"1b","1b","1b","1b","1b"
2025-01-03 16:00:00,1.854,NA,NA,18.5967666666667,17.45815,"1b","1b","1b","1b","1b"
2025-01-03 17:00:00,2.2068,NA,NA,23.7407666666667,12.3262333333333,"1b","1b","1b","1b","1b"
2025-01-03 18:00:00,2.27248333333333,NA,NA,23.4212666666667,10.34975,"1b","1b","1b","1b","1b"
