"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2025-02-01,1.26195960451977,0.178627118644068,12.7576101694915,14.8374666666667,13.0857,"1b","1b","1b","1b","1b"
2025-02-01 01:00:00,1.25692570621469,0.205949152542373,10.6932881355932,4.08646428571429,12.5482790697674,"1b","1b","1b","1b","1b"
2025-02-01 02:00:00,1.14915,0.214166666666667,10.2030666666667,4.04375,11.79415,"1b","1b","1b","1b","1b"
2025-02-01 03:00:00,1.16466666666666,0.212616666666667,9.41901666666667,3.05148333333333,12.7629833333333,"1b","1b","1b","1b","1b"
2025-02-01 04:00:00,1.14716666666666,0.264983333333333,7.24503333333333,1.46316666666667,14.2560333333333,"1b","1b","1b","1b","1b"
2025-02-01 05:00:00,1.0898,0.24115,5.30583333333333,5.23925641025641,16.5454166666667,"1b","1b","1b","1b","1b"
2025-02-01 06:00:00,1.01703333333333,0.25225,4.23323333333333,4.3665,17.3485333333333,"1b","1b","1b","1b","1b"
2025-02-01 07:00:00,1.0041,0.3341,6.30485,6.741,17.0686666666667,"1b","1b","1b","1b","1b"
2025-02-01 08:00:00,1.13121666666666,0.482616666666667,6.1681,6.69363333333333,15.8003833333333,"1b","1b","1b","1b","1b"
2025-02-01 09:00:00,1.0823,0.901983333333333,7.44973333333333,7.75366666666667,14.24295,"1b","1b","1b","1b","1b"
2025-02-01 10:00:00,1.20541666666666,1.46141666666667,8.20323333333333,7.92198333333333,12.8658333333333,"1b","1b","1b","1b","1b"
2025-02-01 11:00:00,1.16648333333333,1.78963333333333,7.73105,7.00296666666667,14.5986333333333,"1b","1b","1b","1b","1b"
2025-02-01 12:00:00,1.26365,1.83171666666667,6.45931666666667,5.6477,17.88055,"1b","1b","1b","1b","1b"
2025-02-01 13:00:00,1.17906666666666,1.01816666666667,5.18828333333333,4.79731666666667,19.5060166666667,"1b","1b","1b","1b","1b"
2025-02-01 14:00:00,0.93236666666666,0.895933333333333,4.61835,4.35008333333333,20.9221333333333,"1b","1b","1b","1b","1b"
2025-02-01 15:00:00,0.82983333333333,1.12275,5.08865,4.81881666666667,21.6017,"1b","1b","1b","1b","1b"
2025-02-01 16:00:00,1.04636666666666,0.661616666666667,5.97045,6.1841,20.07015,"1b","1b","1b","1b","1b"
2025-02-01 17:00:00,1.15965451977401,0.591627118644068,6.79993220338983,7.08267796610169,18.4138983050847,"1b","1b","1b","1b","1b"
2025-02-01 18:00:00,1.2224511299435,0.672101694915254,6.50513559322034,6.50281355932203,18.0405762711864,"1b","1b","1b","1b","1b"
2025-02-01 19:00:00,1.27658672316384,1.07796610169492,6.44662711864407,6.36572881355932,17.9056610169492,"1b","1b","1b","1b","1b"
2025-02-01 20:00:00,1.20685,0.693766666666667,4.87918333333333,4.96646666666667,19.3989166666667,"1b","1b","1b","1b","1b"
2025-02-01 21:00:00,1.09805,1.1273,4.94643333333333,4.6128,20.6084166666667,"1b","1b","1b","1b","1b"
2025-02-01 22:00:00,1.21468333333333,1.46525,5.1275,4.69778333333333,21.92785,"1b","1b","1b","1b","1b"
2025-02-01 23:00:00,1.22153333333333,1.53205,4.68601666666667,4.25171666666667,22.06865,"1b","1b","1b","1b","1b"
2025-02-02,1.16099350282486,1.46586440677966,4.16013559322034,4.10931034482759,22.0446896551724,"1b","1b","1b","1b","1b"
2025-02-02 01:00:00,1.33338333333333,1.23622413793103,3.49763793103448,3.50859259259259,22.9873095238095,"1b","1b","1b","1b","1b"
2025-02-02 02:00:00,1.315,1.66735,4.06721666666667,3.54573333333333,23.2990333333333,"1b","1b","1b","1b","1b"
2025-02-02 03:00:00,1.28553333333333,1.45358333333333,3.49498333333333,2.99811666666667,23.0542,"1b","1b","1b","1b","1b"
2025-02-02 04:00:00,1.33226468926553,1.79774576271186,3.93289830508475,3.33513559322034,22.7703728813559,"1b","1b","1b","1b","1b"
2025-02-02 05:00:00,1.33258672316384,1.30622033898305,3.43340677966102,3.20416949152542,22.0988305084746,"1b","1b","1b","1b","1b"
2025-02-02 06:00:00,1.32148333333333,1.90776666666667,5.38091666666667,4.85418333333333,21.32305,"1b","1b","1b","1b","1b"
2025-02-02 07:00:00,1.19346666666666,1.4813,4.5222,4.09006666666667,21.4612,"1b","1b","1b","1b","1b"
2025-02-02 08:00:00,1.15835,1.56998333333333,5.33085,5.141,21.0065833333333,"1b","1b","1b","1b","1b"
2025-02-02 09:00:00,1.16108333333333,1.94061666666667,5.33488333333333,4.79393333333333,21.6563166666667,"1b","1b","1b","1b","1b"
2025-02-02 10:00:00,1.18873333333333,2.10971666666667,5.43115,4.7534,21.69315,"1b","1b","1b","1b","1b"
2025-02-02 11:00:00,1.32176666666666,2.37088333333333,5.31783333333333,4.73888333333333,22.17265,"1b","1b","1b","1b","1b"
2025-02-02 12:00:00,1.3164,1.90465,4.92111666666667,4.35156666666667,22.1311666666667,"1b","1b","1b","1b","1b"
2025-02-02 13:00:00,1.36495,2.00815,5.32051666666667,4.57346666666667,22.4775666666667,"1b","1b","1b","1b","1b"
2025-02-02 14:00:00,1.28825,2.0739,6.05861666666667,5.5029,22.1038833333333,"1b","1b","1b","1b","1b"
2025-02-02 15:00:00,1.23515,1.9587,6.84173333333333,6.44701666666667,20.8680166666667,"1b","1b","1b","1b","1b"
2025-02-02 16:00:00,1.19135,1.54755,8.95983333333333,9.28178333333333,18.4905833333333,"1b","1b","1b","1b","1b"
2025-02-02 17:00:00,1.2196,1.0413,9.27246666666667,9.87476666666667,18.0703333333333,"1b","1b","1b","1b","1b"
2025-02-02 18:00:00,1.21509519774011,2.78677966101695,14.2469661016949,13.9100169491525,15.9655423728814,"1b","1b","1b","1b","1b"
2025-02-02 19:00:00,1.19586666666666,2.50773333333333,19.9754166666667,21.0525666666667,13.4081833333333,"1b","1b","1b","1b","1b"
2025-02-02 20:00:00,1.25015,1.29483333333333,17.7281,18.2753333333333,13.8640666666667,"1b","1b","1b","1b","1b"
2025-02-02 21:00:00,1.17356666666666,1.57893333333333,11.3523,11.24935,17.4544833333333,"1b","1b","1b","1b","1b"
2025-02-02 22:00:00,1.2759,2.58511666666667,15.9570333333333,15.4461333333333,13.5766833333333,"1b","1b","1b","1b","1b"
2025-02-02 23:00:00,1.0994,0.9407,12.0676666666667,12.5497,14.54515,"1b","1b","1b","1b","1b"
2025-02-03,1.10206666666666,1.1722,7.2442,7.07123333333333,17.9274,"1b","1b","1b","1b","1b"
2025-02-03 01:00:00,1.22768333333333,1.2351,5.9779,NA,18.3783181818182,"1b","1b","1b","5b","1b"
2025-02-03 02:00:00,1.12296666666666,0.715033333333333,5.0173,NA,18.8839,"1b","1b","1b","5b","1b"
2025-02-03 03:00:00,1.10341666666666,0.823666666666667,5.50005,NA,17.7183166666667,"1b","1b","1b","5b","1b"
2025-02-03 04:00:00,1.13456666666666,0.717533333333333,5.75135,NA,16.4937333333333,"1b","1b","1b","5b","1b"
2025-02-03 05:00:00,0.98276666666666,1.04216666666667,6.74938333333333,7.16469230769231,15.7604833333333,"1b","1b","1b","1b","1b"
2025-02-03 06:00:00,0.98319689265536,2.26510169491525,10.0860508474576,9.67957627118644,15.8415593220339,"1b","1b","1b","1b","1b"
2025-02-03 07:00:00,0.9175,1.86171666666667,10.2549666666667,10.5882666666667,16.08245,"1b","1b","1b","1b","1b"
2025-02-03 08:00:00,1.05291666666666,3.10825,13.1012,12.2703833333333,14.0467833333333,"1b","1b","1b","1b","1b"
2025-02-03 09:00:00,1.07503333333333,3.5087,12.0570666666667,10.99095,15.3308333333333,"1b","1b","1b","1b","1b"
2025-02-03 10:00:00,1.0842,3.85128333333333,13.5944333333333,12.3897666666667,15.0752,"1b","1b","1b","1b","1b"
2025-02-03 11:00:00,1.16645,4.35668333333333,13.5785666666667,12.2390666666667,16.32255,"1b","1b","1b","1b","1b"
2025-02-03 12:00:00,1.14383333333333,3.86046666666667,11.90055,11.0656333333333,17.8720833333333,"1b","1b","1b","1b","1b"
2025-02-03 13:00:00,1.1956,3.0902,9.4997,8.78586666666667,18.7767666666667,"1b","1b","1b","1b","1b"
2025-02-03 14:00:00,1.20945,2.4391,8.57453333333333,8.25213333333333,18.7989333333333,"1b","1b","1b","1b","1b"
2025-02-03 15:00:00,1.40703333333333,2.75463333333333,10.74875,10.3726666666667,16.6602666666667,"1b","1b","1b","1b","1b"
2025-02-03 16:00:00,1.30507824858757,2.40872881355932,12.4396440677966,12.9562033898305,16.5166440677966,"1b","1b","1b","1b","1b"
2025-02-03 17:00:00,1.27756666666666,2.10301666666667,13.1420166666667,13.6824,18.1900833333333,"1b","1b","1b","1b","1b"
2025-02-03 18:00:00,1.18199350282485,2.12428813559322,11.8740677966102,12.2355254237288,18.6678474576271,"1b","1b","1b","1b","1b"
2025-02-03 19:00:00,0.99668333333333,1.50358333333333,9.3833,9.63093333333333,18.4185333333333,"1b","1b","1b","1b","1b"
2025-02-03 20:00:00,1.10341666666666,1.68518333333333,10.5888,10.6384666666667,17.4534666666667,"1b","1b","1b","1b","1b"
2025-02-03 21:00:00,1.07806666666666,1.63876666666667,10.2562833333333,10.2449,17.3038666666667,"1b","1b","1b","1b","1b"
2025-02-03 22:00:00,1.07151666666666,1.97891666666667,9.03336666666667,8.8007,18.8818166666667,"1b","1b","1b","1b","1b"
2025-02-03 23:00:00,1.12848333333333,2.34706666666667,8.69071666666667,8.37373333333333,20.2905833333333,"1b","1b","1b","1b","1b"
2025-02-04,1.11328333333333,1.57868333333333,6.26825,6.8721,21.3265,"1b","1b","1b","1b","1b"
2025-02-04 01:00:00,1.10243333333333,1.74006666666667,6.59883333333333,6.79872413793103,22.3927272727273,"1b","1b","1b","1b","1b"
2025-02-04 02:00:00,1.07346666666666,1.94843333333333,6.8233,6.84235,22.5696166666667,"1b","1b","1b","1b","1b"
2025-02-04 03:00:00,1.01665,1.95716666666667,6.30743333333333,6.25745,22.9344333333333,"1b","1b","1b","1b","1b"
2025-02-04 04:00:00,1.13724774011299,1.8826779661017,6.07006779661017,5.81938983050847,23.3150677966102,"1b","1b","1b","1b","1b"
2025-02-04 05:00:00,1.07631666666666,1.8401,5.96485,5.99283333333333,23.63265,"1b","1b","1b","1b","1b"
2025-02-04 06:00:00,1.12659022988505,1.84518965517241,6.3155,6.65687931034483,23.8006724137931,"1b","1b","1b","1b","1b"
2025-02-04 07:00:00,1.09123079096045,1.759,6.33522033898305,6.75486440677966,24.6701694915254,"1b","1b","1b","1b","1b"
2025-02-04 08:00:00,1.03136666666666,2.28365,7.74103333333333,8.31611666666667,24.34675,"1b","1b","1b","1b","1b"
2025-02-04 09:00:00,1.05068333333333,2.01088333333333,6.54186666666667,6.93418333333333,25.2504166666667,"1b","1b","1b","1b","1b"
2025-02-04 10:00:00,1.0222,1.81656666666667,5.54586666666667,5.60608333333333,25.7497333333333,"1b","1b","1b","1b","1b"
2025-02-04 11:00:00,1.04856666666666,1.8666,5.38166666666667,5.56696666666667,26.3977833333333,"1b","1b","1b","1b","1b"
2025-02-04 12:00:00,0.95275,1.6058,5.71428333333333,6.11463333333333,26.3894166666667,"1b","1b","1b","1b","1b"
2025-02-04 13:00:00,1.02736666666666,1.90056666666667,6.74778333333333,7.41781666666667,25.3646333333333,"1b","1b","1b","1b","1b"
2025-02-04 14:00:00,1.08615,1.63573333333333,7.08433333333333,7.7977,23.98485,"1b","1b","1b","1b","1b"
2025-02-04 15:00:00,1.177,1.05641666666667,6.07721666666667,6.97635,23.8221666666667,"1b","1b","1b","1b","1b"
2025-02-04 16:00:00,1.15455,1.19298333333333,9.17921666666667,10.5614666666667,21.04415,"1b","1b","1b","1b","1b"
2025-02-04 17:00:00,1.04046666666666,1.4583,9.53415,10.6543166666667,20.8447333333333,"1b","1b","1b","1b","1b"
