"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2025-09-01,0.722133333333333,0.283016666666667,0.696733333333333,3.30626666666667,24.0806666666667,"1b","1b","1b","1b","1b"
2025-09-01 01:00:00,0.947827586206897,0.4752,0.823716666666667,3.20937931034483,23.7324137931034,"1b","1b","1b","1b","1b"
2025-09-01 02:00:00,1.00476666666667,0.324383333333333,0.4887,3.07825,22.9905,"1b","1b","1b","1b","1b"
2025-09-01 03:00:00,0.932666666666667,0.258566666666667,0.573716666666667,3.30565,21.9391666666667,"1b","1b","1b","1b","1b"
2025-09-01 04:00:00,1.00123333333333,0.440733333333333,0.978833333333333,3.4528,22.093,"1b","1b","1b","1b","1b"
2025-09-01 05:00:00,1.02613333333333,0.48465,1.27695,3.95788333333333,22.1293333333333,"1b","1b","1b","1b","1b"
2025-09-01 06:00:00,0.969883333333333,0.692233333333333,2.19686666666667,4.88785,21.7465,"1b","1b","1b","1b","1b"
2025-09-01 07:00:00,1.11993333333333,0.820083333333333,2.01815,4.4477,22.569,"1b","1b","1b","1b","1b"
2025-09-01 08:00:00,1.1353,0.873433333333333,1.8221,4.0812,23.4693333333333,"1b","1b","1b","1b","1b"
2025-09-01 09:00:00,0.962966666666667,0.7318,1.36626666666667,3.78063333333333,23.9718333333333,"1b","1b","1b","1b","1b"
2025-09-01 10:00:00,0.691433333333333,0.64625,2.00156666666667,4.53488333333333,23.4816666666667,"1b","1b","1b","1b","1b"
2025-09-01 11:00:00,0.760033333333333,0.747016666666667,1.86286666666667,4.11025,24.694,"1b","1b","1b","1b","1b"
2025-09-01 12:00:00,1.00825,0.9573,2.33166666666667,4.8726,24.0063333333333,"1b","1b","1b","1b","1b"
2025-09-01 13:00:00,0.828216666666667,1.02188333333333,2.29906666666667,4.4757,22.9191666666667,"1b","1b","1b","1b","1b"
2025-09-01 14:00:00,0.844233333333333,0.994133333333333,2.09196666666667,4.55836666666667,23.5408333333333,"1b","1b","1b","1b","1b"
2025-09-01 15:00:00,0.9394,1.78881666666667,4.15761666666667,6.04143333333333,22.4426666666667,"1b","1b","1b","1b","1b"
2025-09-01 16:00:00,1.03333333333333,1.17491666666667,2.92571666666667,5.279,23.0691666666667,"1b","1b","1b","1b","1b"
2025-09-01 17:00:00,1.01181666666667,1.66543333333333,5.52363333333333,7.88053333333333,21.0246666666667,"1b","1b","1b","1b","1b"
2025-09-01 18:00:00,0.92045,0.348116666666667,2.42571666666667,5.83698333333333,22.345,"1b","1b","1b","1b","1b"
2025-09-01 19:00:00,0.73255,1.77883333333333,10.0851166666667,12.8189,16.7126666666667,"1b","1b","1b","1b","1b"
2025-09-01 20:00:00,0.766433333333333,0.646083333333333,4.6515,7.20535,19.2835,"1b","1b","1b","1b","1b"
2025-09-01 21:00:00,0.674966666666667,0.231516666666667,3.4115,6.78478333333333,18.6,"1b","1b","1b","1b","1b"
2025-09-01 22:00:00,0.648983333333333,0.36675,4.46613333333333,7.86795,17.4931666666667,"1b","1b","1b","1b","1b"
2025-09-01 23:00:00,0.765283333333333,0.374716666666667,3.31776666666667,6.41245,17.6861666666667,"1b","1b","1b","1b","1b"
2025-09-02,0.824566666666667,0.522816666666667,3.16648333333333,6.21586666666667,19.1073333333333,"1b","1b","1b","1b","1b"
2025-09-02 01:00:00,0.63148275862069,0.476933333333333,2.18138333333333,4.94520689655172,19.1634482758621,"1b","1b","1b","1b","1b"
2025-09-02 02:00:00,0.67035,0.37835,2.11963333333333,5.01538333333333,18.5705,"1b","1b","1b","1b","1b"
2025-09-02 03:00:00,0.617583333333333,0.2907,1.6857,4.59245,18.7295,"1b","1b","1b","1b","1b"
2025-09-02 04:00:00,0.527383333333333,0.39585,2.07231666666667,5.0823,18.967,"1b","1b","1b","1b","1b"
2025-09-02 05:00:00,0.566566666666667,0.603983333333333,2.70135,5.48486666666667,18.771,"1b","1b","1b","1b","1b"
2025-09-02 06:00:00,0.741533333333333,1.27705,4.3953,6.95876666666667,17.956,"1b","1b","1b","1b","1b"
2025-09-02 07:00:00,0.70195,2.343,6.09368333333333,7.75395,18.6988333333333,"1b","1b","1b","1b","1b"
2025-09-02 08:00:00,0.905416666666667,1.42078333333333,3.15025,5.05663333333333,21.8573333333333,"1b","1b","1b","1b","1b"
2025-09-02 09:00:00,0.93835,0.6953,1.73021666666667,4.0123,22.645,"1b","1b","1b","1b","1b"
2025-09-02 10:00:00,1.01278333333333,0.780983333333333,1.27873333333333,3.41071666666667,22.5291666666667,"1b","1b","1b","1b","1b"
2025-09-02 11:00:00,1.0843,0.5373,1.0038,3.37155,22.4623333333333,"1b","1b","1b","1b","1b"
2025-09-02 12:00:00,0.922966666666667,2.37366666666667,4.3093,6.0694,22.6631666666667,"1b","1b","1b","1b","1b"
2025-09-02 13:00:00,0.676033333333333,0.567816666666667,1.76453333333333,4.4435,23.5195,"1b","1b","1b","1b","1b"
2025-09-02 14:00:00,0.524933333333333,0.409783333333333,0.687016666666667,3.18955,24.8091666666667,"1b","1b","1b","1b","1b"
2025-09-02 15:00:00,0.658383333333333,0.4228,0.854666666666667,3.32218333333333,25.6045,"1b","1b","1b","1b","1b"
2025-09-02 16:00:00,1.09428333333333,0.497816666666667,1.35713333333333,3.84681666666667,24.5768333333333,"1b","1b","1b","1b","1b"
2025-09-02 17:00:00,1.03945,0.248766666666667,2.07653333333333,4.9759,23.0881666666667,"1b","1b","1b","1b","1b"
2025-09-02 18:00:00,0.910783333333333,0.200866666666667,1.92396666666667,4.77328333333333,22.8558333333333,"1b","1b","1b","1b","1b"
2025-09-02 19:00:00,0.9697,0.122116666666667,4.35878333333333,8.08246666666667,18.738,"1b","1b","1b","1b","1b"
2025-09-02 20:00:00,0.823266666666667,0.142483333333333,3.31655,6.6342,17.6365,"1b","1b","1b","1b","1b"
2025-09-02 21:00:00,0.944816666666667,0.14535,3.13183333333333,6.40808333333333,16.3728333333333,"1b","1b","1b","1b","1b"
2025-09-02 22:00:00,0.821516666666667,0.3226,3.08215,6.03188333333333,16.939,"1b","1b","1b","1b","1b"
2025-09-02 23:00:00,0.964833333333333,0.238766666666667,1.84848333333333,4.57958333333333,18.1298333333333,"1b","1b","1b","1b","1b"
2025-09-03,0.965766666666667,0.215683333333333,1.35616666666667,3.9529,18.9476666666667,"1b","1b","1b","1b","1b"
2025-09-03 01:00:00,1.06320689655172,0.252083333333333,1.72686666666667,4.17658620689655,17.6720689655172,"1b","1b","1b","1b","1b"
2025-09-03 02:00:00,0.902533333333333,0.17145,0.976466666666667,3.59996666666667,18.5245,"1b","1b","1b","1b","1b"
2025-09-03 03:00:00,0.9997,0.172516666666667,0.532933333333333,3.09958333333333,20.3096666666667,"1b","1b","1b","1b","1b"
2025-09-03 04:00:00,1.16251666666667,0.112983333333333,0.09475,2.76308333333333,19.5453333333333,"1b","1b","1b","1b","1b"
2025-09-03 05:00:00,1.05725,0.12435,0.523266666666667,3.51283333333333,18.9538333333333,"1b","1b","1b","1b","1b"
2025-09-03 06:00:00,0.903733333333333,0.2336,1.88351666666667,5.14261666666667,17.1593333333333,"1b","1b","1b","1b","1b"
2025-09-03 07:00:00,1.03285,0.924633333333333,5.45393333333333,9.07856666666667,15.481,"1b","1b","1b","1b","1b"
2025-09-03 08:00:00,0.66035,1.43116666666667,3.69441666666667,5.73275,21.1531666666667,"1b","1b","1b","1b","1b"
2025-09-03 09:00:00,1.22803333333333,1.3092,2.1708,4.25756666666667,22.2856666666667,"1b","1b","1b","1b","1b"
2025-09-03 10:00:00,1.32426666666667,1.2828,2.31323333333333,4.15763333333333,24.1416666666667,"1b","1b","1b","1b","1b"
2025-09-03 11:00:00,1.32953333333333,1.37776666666667,2.80923333333333,5.18173333333333,26.6905,"1b","1b","1b","1b","1b"
2025-09-03 12:00:00,0.98715,0.5795,1.35355,3.8488,28.4813333333333,"1b","1b","1b","1b","1b"
2025-09-03 13:00:00,0.720233333333333,0.759066666666667,2.29688333333333,5.03,29.6103333333333,"1b","1b","1b","1b","1b"
2025-09-03 14:00:00,0.8055,0.765933333333333,2.89873333333333,5.731,28.625,"1b","1b","1b","1b","1b"
2025-09-03 15:00:00,0.805,0.7775,2.87005,5.8912,28.5526666666667,"1b","1b","1b","1b","1b"
2025-09-03 16:00:00,0.7412,1.18111666666667,3.57435,6.19618333333333,26.6746666666667,"1b","1b","1b","1b","1b"
2025-09-03 17:00:00,0.738516666666667,1.14511666666667,4.76221666666667,7.39063333333333,23.3781666666667,"1b","1b","1b","1b","1b"
2025-09-03 18:00:00,0.584266666666667,0.786,3.29545,6.08605,23.7388333333333,"1b","1b","1b","1b","1b"
2025-09-03 19:00:00,0.495633333333333,0.924516666666667,4.0164,7.00913333333333,21.1968333333333,"1b","1b","1b","1b","1b"
2025-09-03 20:00:00,0.425483333333333,0.7522,3.61293333333333,6.32659322033898,20.6585,"1b","1b","1b","1b","1b"
2025-09-03 21:00:00,0.557666666666667,2.0203,6.76106666666667,8.61323333333333,18.639,"1b","1b","1b","1b","1b"
2025-09-03 22:00:00,0.59155,0.332166666666667,1.60725,4.1535,21.0575,"1b","1b","1b","1b","1b"
2025-09-03 23:00:00,0.493016666666667,0.258333333333333,0.584416666666667,3.26106896551724,22.3545,"1b","1b","1b","1b","1b"
2025-09-04,0.4376,0.382133333333333,1.47486666666667,3.74276666666667,22.1723333333333,"1b","1b","1b","1b","1b"
2025-09-04 01:00:00,0.635310344827586,0.535666666666667,1.81586666666667,4.26406896551724,20.7527586206897,"1b","1b","1b","1b","1b"
2025-09-04 02:00:00,0.4914,0.41965,1.52906666666667,4.0996,21.0096666666667,"1b","1b","1b","1b","1b"
2025-09-04 03:00:00,0.578716666666667,0.401216666666667,1.44268333333333,4.28706896551724,21.5963333333333,"1b","1b","1b","1b","1b"
2025-09-04 04:00:00,0.421766666666667,0.327433333333333,1.27293333333333,3.91742372881356,21.0353333333333,"1b","1b","1b","1b","1b"
2025-09-04 05:00:00,0.471533333333333,0.1716,1.55298333333333,4.69960714285714,19.004,"1b","1b","1b","1b","1b"
2025-09-04 06:00:00,0.52465,1.338,5.9744,8.6783220338983,16.963,"1b","1b","1b","1b","1b"
2025-09-04 07:00:00,0.463633333333333,0.884483333333333,5.44485,8.54610344827586,17.5878333333333,"1b","1b","1b","1b","1b"
2025-09-04 08:00:00,0.583833333333333,1.05721666666667,4.389,6.88505172413793,20.907,"1b","1b","1b","1b","1b"
2025-09-04 09:00:00,0.512783333333333,1.46385,3.75683333333333,6.08733333333333,26.4201666666667,"1b","1b","1b","1b","1b"
2025-09-04 10:00:00,0.633866666666667,3.49378333333333,7.53571666666667,8.18837288135593,26.8011666666667,"1b","1b","1b","1b","1b"
2025-09-04 11:00:00,0.8364,1.11696666666667,3.28773333333333,5.14021666666667,25.8945,"1b","1b","1b","1b","1b"
2025-09-04 12:00:00,1.04886666666667,1.03906666666667,2.7112,4.87825,26.7751666666667,"1b","1b","1b","1b","1b"
2025-09-04 13:00:00,0.614316666666667,0.809633333333333,2.28111666666667,4.4811,23.984,"1b","1b","1b","1b","1b"
2025-09-04 14:00:00,0.607,1.04016666666667,3.34183333333333,5.97768333333333,24.0091666666667,"1b","1b","1b","1b","1b"
2025-09-04 15:00:00,0.684983333333333,1.3475,5.10146666666667,7.2602,22.3793333333333,"1b","1b","1b","1b","1b"
2025-09-04 16:00:00,0.50315,0.97585,4.64871666666667,7.27146666666667,22.4778333333333,"1b","1b","1b","1b","1b"
2025-09-04 17:00:00,0.476683333333333,1.02551666666667,6.28325,9.33473333333333,19.8446666666667,"1b","1b","1b","1b","1b"
2025-09-04 18:00:00,0.470733333333333,5.77978333333333,17.1026166666667,17.1742333333333,14.76165,"1b","4b","4b","1b","1b"
2025-09-04 19:00:00,0.467966666666667,10.7197666666667,23.8419333333333,18.6834,11.378,"1b","4b","4b","1b","1b"
