"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2024-11-01,0.96595,0.497083333333333,5.51701666666667,8.19846666666667,4.8125,"1b","1b","1b","1b","3b"
2024-11-01 01:00:00,0.738583333333333,0.422683333333333,4.5588,2.17044827586207,5.01297727272727,"1b","1b","1b","1b","3b"
2024-11-01 02:00:00,0.751683333333333,0.152033333333333,1.11741666666667,0.589970588235294,5.9353,"1b","1b","1b","1b","3b"
2024-11-01 03:00:00,0.734816666666667,0.140816666666667,1.21013333333333,0.595333333333333,5.92445,"1b","1b","1b","1b","3b"
2024-11-01 04:00:00,0.745416666666667,0.299183333333333,1.87063333333333,3.17466666666667,6.41218333333333,"1b","1b","1b","1b","3b"
2024-11-01 05:00:00,0.794233333333333,0.23385,2.25758333333334,3.68831666666667,6.5418,"1b","1b","1b","1b","3b"
2024-11-01 06:00:00,0.893283333333333,0.581266666666667,4.14655,6.7614,6.4145,"1b","1b","1b","1b","3b"
2024-11-01 07:00:00,0.9535,0.788616666666667,6.68155,9.58505,5.8018,"1b","1b","1b","1b","3b"
2024-11-01 08:00:00,0.860783333333333,0.694883333333333,5.66621666666667,8.655,6.55901666666667,"1b","1b","1b","1b","3b"
2024-11-01 09:00:00,0.69805,0.534266666666667,3.82826666666667,6.49515,7.1064,"1b","1b","1b","1b","3b"
2024-11-01 10:00:00,0.83235,0.581416666666667,3.35595,5.53151666666667,8.2399,"1b","1b","1b","1b","3b"
2024-11-01 11:00:00,0.7256,0.4587,2.88876666666667,5.33756666666667,8.36816666666667,"1b","1b","1b","1b","3b"
2024-11-01 12:00:00,0.8677,0.823783333333333,4.38111666666667,6.54545,8.14148333333333,"1b","1b","1b","1b","3b"
2024-11-01 13:00:00,0.89285,1.71208333333333,5.23825,7.62505,7.89131666666667,"1b","1b","1b","1b","3b"
2024-11-01 14:00:00,0.860116666666667,0.359566666666667,3.72168333333334,6.36613333333333,9.22988333333333,"1b","1b","1b","1b","3b"
2024-11-01 15:00:00,0.70625,0.48765,5.06016666666667,7.43628333333333,10.2724833333333,"1b","1b","1b","1b","3b"
2024-11-01 16:00:00,0.638666666666667,0.230366666666667,4.99563333333334,7.87071666666667,10.20485,"1b","1b","1b","1b","3b"
2024-11-01 17:00:00,0.834466666666667,0.323566666666667,6.45198333333334,9.6457,9.46908333333333,"1b","1b","1b","1b","3b"
