"Date_UTC","SO2","NO","NOy","NO2","O3","qc_flag_SO2","qc_flag_NO","qc_flag_NOy","qc_flag_NO2","qc_flag_O3"
2025-05-01,2.27893333333333,0.116830508474576,15.1794745762712,20.0837,20.5205666666667,"1b","1b","1b","1b","1b"
2025-05-01 01:00:00,2.13986206896552,0.115466666666667,11.0207166666667,11.2351379310345,26.4057045454545,"1b","1b","1b","1b","1b"
2025-05-01 02:00:00,2.178,0.0962833333333333,8.51581666666667,10.7901833333333,25.8728833333333,"1b","1b","1b","1b","1b"
2025-05-01 03:00:00,2.1759,0.12265,8.08145,10.4637666666667,22.3112333333333,"1b","1b","1b","1b","1b"
2025-05-01 04:00:00,2.27158333333333,0.137983333333333,8.13483333333333,10.5667833333333,21.7769166666667,"1b","1b","1b","1b","1b"
2025-05-01 05:00:00,2.22051666666667,0.5839,9.5421,11.96235,17.6562333333333,"1b","1b","1b","1b","1b"
2025-05-01 06:00:00,2.22025,1.9804,12.01825,13.3199166666667,20.2702833333333,"1b","1b","1b","1b","1b"
2025-05-01 07:00:00,2.678,2.95516666666667,19.0890666666667,21.95205,29.1716833333333,"1b","1b","1b","1b","1b"
2025-05-01 08:00:00,3.0398,1.17156666666667,9.43345,9.7241,44.45405,"1b","1b","1b","1b","1b"
2025-05-01 09:00:00,3.08495,0.475966666666667,5.27965,6.22371666666667,49.1876333333333,"1b","1b","1b","1b","1b"
2025-05-01 10:00:00,NA,0.304916666666667,3.81206666666667,4.80985,51.3588,"5b","1b","1b","1b","1b"
2025-05-01 11:00:00,NA,0.379833333333333,4.48876666666667,5.31061666666667,51.7541666666667,"5b","1b","1b","1b","1b"
2025-05-01 12:00:00,NA,0.2679,3.7178,4.3106,50.5874666666667,"5b","1b","1b","1b","1b"
2025-05-01 13:00:00,NA,0.27285,3.55303333333333,4.37053333333333,51.0212666666667,"5b","1b","1b","1b","1b"
2025-05-01 14:00:00,NA,0.369033333333333,3.57793333333333,4.76186666666667,49.7787833333333,"5b","1b","1b","1b","1b"
2025-05-01 15:00:00,NA,0.269116666666667,4.0535,6.01598333333333,50.1110833333333,"5b","1b","1b","1b","1b"
2025-05-01 16:00:00,2.48342857142857,0.157016666666667,4.35115,6.67681666666667,48.72025,"1b","1b","1b","1b","1b"
2025-05-01 17:00:00,2.42341071428571,0.222431034482759,5.06010344827586,7.49541818181818,46.1223,"1b","1b","1b","1b","1b"
2025-05-01 18:00:00,2.53763333333333,0.891933333333333,13.1018333333333,14.8304166666667,38.4477333333333,"1b","1b","1b","1b","1b"
2025-05-01 19:00:00,2.6103,0.06445,4.4091,6.24018333333333,42.7791666666667,"1b","1b","1b","1b","1b"
2025-05-01 20:00:00,2.45205,0.195766666666667,6.64563333333333,10.7177666666667,38.7887,"1b","1b","1b","1b","1b"
2025-05-01 21:00:00,2.27835,0.08055,6.85891666666667,8.94671666666667,37.9082,"1b","1b","1b","1b","1b"
2025-05-01 22:00:00,2.5205,0.0608833333333333,4.24825,6.95513333333333,33.7272,"1b","1b","1b","1b","1b"
2025-05-01 23:00:00,2.29045,0.0621833333333333,3.7709,6.35663333333333,28.1614,"1b","1b","1b","1b","1b"
2025-05-02,2.30766666666667,0.0439152542372881,2.96979661016949,5.294,27.865,"1b","1b","1b","1b","1b"
2025-05-02 01:00:00,2.41513793103448,0.0632666666666667,2.42045,4.70534482758621,27.5406136363636,"1b","1b","1b","1b","1b"
2025-05-02 02:00:00,2.18941666666667,0.0529333333333333,2.19658333333333,4.51348333333333,27.5592333333333,"1b","1b","1b","1b","1b"
2025-05-02 03:00:00,2.22068333333333,0.0743166666666667,2.16976666666667,4.62816666666667,26.0113166666667,"1b","1b","1b","1b","1b"
2025-05-02 04:00:00,2.2576,0.08385,3.31961666666667,6.19736666666667,23.5836,"1b","1b","1b","1b","1b"
2025-05-02 05:00:00,2.36308333333333,0.423866666666667,5.16726666666667,8.6873,22.00405,"1b","1b","1b","1b","1b"
2025-05-02 06:00:00,2.39886666666667,1.15051666666667,7.41335,10.73545,20.7287333333333,"1b","1b","1b","1b","1b"
2025-05-02 07:00:00,2.49566666666667,NA,NA,9.7234,20.9879166666667,"1b","0b","0b","1b","1b"
2025-05-02 08:00:00,2.70321666666667,1.81823333333333,6.57376666666667,8.6033,22.97865,"1b","1b","1b","1b","1b"
2025-05-02 09:00:00,2.58621666666667,1.0957,6.32603333333333,8.67028333333333,25.9798,"1b","1b","1b","1b","1b"
2025-05-02 10:00:00,2.82085,2.47291666666667,8.93581666666667,10.43875,26.1354333333333,"1b","1b","1b","1b","1b"
2025-05-02 11:00:00,2.83921666666667,1.56303333333333,6.70513333333333,7.7964,27.6157666666667,"1b","1b","1b","1b","1b"
2025-05-02 12:00:00,2.40246666666667,1.11088333333333,5.75238333333333,7.26191666666667,29.3983833333333,"1b","1b","1b","1b","1b"
2025-05-02 13:00:00,2.48576666666667,0.825033333333333,5.17831666666667,6.44261666666667,32.08295,"1b","1b","1b","1b","1b"
2025-05-02 14:00:00,2.6452,0.5917,4.76083333333333,6.19475,32.67175,"1b","1b","1b","1b","1b"
2025-05-02 15:00:00,2.51433333333333,0.50755,5.18833333333333,6.73396666666667,34.1374333333333,"1b","1b","1b","1b","1b"
2025-05-02 16:00:00,2.38401666666667,0.475416666666667,5.25096666666667,6.62186666666667,35.20535,"1b","1b","1b","1b","1b"
2025-05-02 17:00:00,2.91203333333333,0.457483333333333,6.01728333333333,7.69391666666667,32.2954333333333,"1b","1b","1b","1b","1b"
2025-05-02 18:00:00,2.91685,0.2403,5.55318333333333,7.50016666666667,29.6201,"1b","1b","1b","1b","1b"
2025-05-02 19:00:00,3.04501666666667,0.11565,5.70765,8.46278333333333,26.9789333333333,"1b","1b","1b","1b","1b"
2025-05-02 20:00:00,3.16298333333333,0.0608,5.85638333333333,8.79923333333333,25.2683833333333,"1b","1b","1b","1b","1b"
2025-05-02 21:00:00,2.99005,0.0731666666666667,5.65065,8.6622,23.6993666666667,"1b","1b","1b","1b","1b"
2025-05-02 22:00:00,3.0417,0.0521666666666667,5.20836666666667,8.30363333333333,23.1283333333333,"1b","1b","1b","1b","1b"
2025-05-02 23:00:00,2.5784,0.0614166666666667,4.80788333333333,7.69743333333333,22.64825,"1b","1b","1b","1b","1b"
2025-05-03,2.41703333333333,0.0566271186440678,3.83713559322034,6.7166,23.1853333333333,"1b","1b","1b","1b","1b"
2025-05-03 01:00:00,2.60786206896552,0.0776,3.75746666666667,6.88803448275862,23.0177045454545,"1b","1b","1b","1b","1b"
2025-05-03 02:00:00,2.69458333333333,0.0946166666666667,3.78396666666667,6.1331,23.7053833333333,"1b","1b","1b","1b","1b"
2025-05-03 03:00:00,2.49581666666667,0.0825666666666667,3.24851666666667,5.50713333333333,23.3385333333333,"1b","1b","1b","1b","1b"
2025-05-03 04:00:00,2.32663333333333,0.09815,2.7124,5.04613333333333,24.6031666666667,"1b","1b","1b","1b","1b"
2025-05-03 05:00:00,2.7338,0.21685,2.5702,4.97415,26.7186166666667,"1b","1b","1b","1b","1b"
2025-05-03 06:00:00,2.62691666666667,0.336516666666667,1.87681666666667,4.22173333333333,28.9814,"1b","1b","1b","1b","1b"
2025-05-03 07:00:00,2.38228333333333,0.443816666666667,1.57923333333333,3.76961666666667,29.9076,"1b","1b","1b","1b","1b"
2025-05-03 08:00:00,2.42871666666667,0.6285,2.11753333333333,4.21625,28.26355,"1b","1b","1b","1b","1b"
2025-05-03 09:00:00,2.52273333333333,0.6281,2.19125,3.9659,29.2997833333333,"1b","1b","1b","1b","1b"
2025-05-03 10:00:00,2.43563333333333,0.6562,2.33728333333333,4.08635,28.5617,"1b","1b","1b","1b","1b"
2025-05-03 11:00:00,2.34243333333333,0.42565,1.88113333333333,4.10283333333333,27.8765,"1b","1b","1b","1b","1b"
2025-05-03 12:00:00,2.25213333333333,0.3914,1.7825,4.1255,27.6613333333333,"1b","1b","1b","1b","1b"
2025-05-03 13:00:00,2.3451,0.391466666666667,1.5402,3.8517,28.12065,"1b","1b","1b","1b","1b"
2025-05-03 14:00:00,2.36105,0.4071,1.76833333333333,3.86161666666667,28.7856833333333,"1b","1b","1b","1b","1b"
2025-05-03 15:00:00,2.47293333333333,0.44355,2.15866666666667,4.30531666666667,28.2242666666667,"1b","1b","1b","1b","1b"
2025-05-03 16:00:00,2.45923333333333,0.322366666666667,1.94841666666667,4.14508333333333,28.5731666666667,"1b","1b","1b","1b","1b"
2025-05-03 17:00:00,2.08683333333333,0.32935,2.25165,4.70398333333333,28.5571166666667,"1b","1b","1b","1b","1b"
2025-05-03 18:00:00,2.17021666666667,0.20555,2.61556666666667,5.10641666666667,28.1892333333333,"1b","1b","1b","1b","1b"
2025-05-03 19:00:00,2.19815,0.0917,3.10068333333333,5.94451666666667,26.81705,"1b","1b","1b","1b","1b"
2025-05-03 20:00:00,2.08235,0.0779166666666667,4.23561666666667,7.80208333333333,24.4275,"1b","1b","1b","1b","1b"
2025-05-03 21:00:00,2.22758333333333,0.0835333333333333,6.51775,10.3833833333333,22.3276666666667,"1b","1b","1b","1b","1b"
2025-05-03 22:00:00,1.9783,0.0893833333333333,4.90403333333333,8.02563333333333,22.8431,"1b","1b","1b","1b","1b"
2025-05-03 23:00:00,2.08638333333333,0.0579,3.1576,6.1799,23.8011,"1b","1b","1b","1b","1b"
2025-05-04,2.0669,0.0734406779661017,4.41450847457627,7.7677,22.2873,"1b","1b","1b","1b","1b"
2025-05-04 01:00:00,2.16234482758621,0.07025,3.43856666666667,5.0668275862069,24.8296818181818,"1b","1b","1b","1b","1b"
2025-05-04 02:00:00,2.1873,0.08155,1.74343333333333,4.26078333333333,26.3433666666667,"1b","1b","1b","1b","1b"
2025-05-04 03:00:00,2.28643333333333,0.0773333333333333,0.927733333333333,3.2779,27.5953333333333,"1b","1b","1b","1b","1b"
2025-05-04 04:00:00,2.16613333333333,0.0762666666666667,1.7792,4.3971,26.2964166666667,"1b","1b","1b","1b","1b"
2025-05-04 05:00:00,2.10723333333333,0.126116666666667,1.68801666666667,4.39931666666667,25.79645,"1b","1b","1b","1b","1b"
2025-05-04 06:00:00,2.1113,0.180883333333333,1.56713333333333,4.11211666666667,26.4946,"1b","1b","1b","1b","1b"
2025-05-04 07:00:00,2.13291666666667,0.233816666666667,1.37891666666667,3.83526666666667,25.9067666666667,"1b","1b","1b","1b","1b"
2025-05-04 08:00:00,1.86505,0.392366666666667,1.1079,3.31641666666667,27.2711333333333,"1b","1b","1b","1b","1b"
2025-05-04 09:00:00,2.08876666666667,0.439366666666667,1.05888333333333,3.17651666666667,27.1727833333333,"1b","1b","1b","1b","1b"
2025-05-04 10:00:00,2.16105,0.382516666666667,0.940766666666667,3.00573333333333,27.4493833333333,"1b","1b","1b","1b","1b"
2025-05-04 11:00:00,2.028,0.416366666666667,1.11066666666667,3.14196666666667,28.1496833333333,"1b","1b","1b","1b","1b"
2025-05-04 12:00:00,2.09263333333333,0.38495,0.988383333333333,2.77451666666667,29.1302666666667,"1b","1b","1b","1b","1b"
2025-05-04 13:00:00,1.95945,0.44015,1.20145,2.99793333333333,28.4597666666667,"1b","1b","1b","1b","1b"
2025-05-04 14:00:00,1.92028333333333,0.451616666666667,1.1823,2.81285,28.4242,"1b","1b","1b","1b","1b"
2025-05-04 15:00:00,2.12321666666667,0.371366666666667,1.5656,3.36131666666667,28.00685,"1b","1b","1b","1b","1b"
2025-05-04 16:00:00,2.25316666666667,0.337733333333333,1.48675,3.62516666666667,28.6303166666667,"1b","1b","1b","1b","1b"
2025-05-04 17:00:00,2.12998333333333,0.269716666666667,1.88238333333333,4.36183333333333,28.7941666666667,"1b","1b","1b","1b","1b"
2025-05-04 18:00:00,2.06751666666667,0.200383333333333,2.2122,4.91916666666667,28.8362166666667,"1b","1b","1b","1b","1b"
2025-05-04 19:00:00,1.90776666666667,0.12085,2.51031666666667,5.28151666666667,28.9592166666667,"1b","1b","1b","1b","1b"
2025-05-04 20:00:00,2.01998333333333,0.0946,2.33118333333333,5.23548333333333,27.5012,"1b","1b","1b","1b","1b"
2025-05-04 21:00:00,2.05235,0.0906833333333333,3.15761666666667,6.2592,24.6039333333333,"1b","1b","1b","1b","1b"
